id,topic
1,multi-tasking
2,Visionary
3,3rd generation
4,Multi-channelled
5,grid-enabled
6,core
7,Enhanced
8,Organized
9,Ergonomic
10,attitude-oriented
11,algorithm
12,non-volatile
13,knowledge base
14,Customer-focused
15,Streamlined
16,content-based
17,portal
18,Persevering
19,asynchronous
20,middleware
21,Optional
22,function
23,homogeneous
24,Synergized
25,mobile
26,demand-driven
27,intranet
28,Business-focused
29,installation
30,actuating
31,frame
32,open system
33,moderator
34,instruction set
35,instruction set
36,system engine
37,function
38,benchmark
39,extranet
40,algorithm
41,uniform
42,synergy
43,Reactive
44,Synergistic
45,contextually-based
46,actuating
47,3rd generation
48,adapter
49,secured line
50,fault-tolerant
51,zero administration
52,initiative
53,needs-based
54,hierarchy
55,project
56,Implemented
57,data-warehouse
58,global
59,User-centric
60,Reactive
61,workforce
62,fault-tolerant
63,discrete
64,mobile
65,transitional
66,capability
67,Expanded
68,hub
69,customer loyalty
70,Automated
71,methodology
72,Optional
73,Enterprise-wide
74,grid-enabled
75,Monitored
76,firmware
77,User-centric
78,actuating
79,protocol
80,challenge
81,interface
82,modular
83,productivity
84,Networked
85,Automated
86,definition
87,knowledge user
88,superstructure
89,5th generation
90,Sharable
91,Devolved
92,Front-line
93,Seamless
94,zero defect
95,Right-sized
96,User-friendly
97,framework
98,Multi-channelled
99,system engine
100,next generation
101,Cloned
102,Up-sized
103,Streamlined
104,Realigned
105,tertiary
106,Triple-buffered
107,adapter
108,toolset
109,methodology
110,moderator
111,superstructure
112,didactic
113,responsive
114,firmware
115,maximized
116,6th generation
117,array
118,leading edge
119,Distributed
120,Reverse-engineered
121,cohesive
122,non-volatile
123,help-desk
124,Business-focused
125,full-range
126,Pre-emptive
127,Proactive
128,responsive
129,didactic
130,internet solution
131,policy
132,content-based
133,fault-tolerant
134,Ameliorated
135,installation
136,Enhanced
137,Open-source
138,Digitized
139,knowledge base
140,analyzer
141,Configurable
142,Business-focused
143,orchestration
144,task-force
145,product
146,flexibility
147,Horizontal
148,definition
149,Graphical User Interface
150,flexibility
151,Distributed
152,De-engineered
153,contextually-based
154,Reactive
155,Networked
156,Extended
157,functionalities
158,holistic
159,reciprocal
160,Organic
161,open architecture
162,definition
163,zero tolerance
164,tertiary
165,full-range
166,bottom-line
167,User-friendly
168,instruction set
169,process improvement
170,encryption
171,Enhanced
172,Programmable
173,context-sensitive
174,Function-based
175,multi-state
