id,topic
1,attitude-oriented
2,capacity
3,client-server
4,bi-directional
5,leverage
6,Organic
7,system engine
8,optimal
9,leading edge
10,24 hour
11,algorithm
12,national
13,human-resource
14,bottom-line
15,approach
16,regional
17,intranet
18,synergy
19,matrices
20,installation
21,Robust
22,next generation
23,intranet
24,flexibility
25,definition
26,Devolved
27,forecast
28,array
29,asynchronous
30,installation
31,mobile
32,concept
33,object-oriented
34,open architecture
35,Automated
36,background
37,bi-directional
38,benchmark
39,impactful
40,help-desk
41,fresh-thinking
42,Organized
43,Fully-configurable
44,model
45,circuit
46,parallelism
47,application
48,core
49,approach
50,composite
51,support
52,complexity
53,conglomeration
54,hardware
55,Sharable
56,human-resource
57,impactful
58,real-time
59,logistical
60,orchestration
61,executive
62,info-mediaries
63,Seamless
64,asymmetric
65,Versatile
66,intranet
67,Polarised
68,project
69,functionalities
70,client-server
71,context-sensitive
72,Digitized
73,archive
74,Distributed
75,structure
76,database
77,Optional
78,structure
79,success
80,Vision-oriented
81,leverage
82,Vision-oriented
83,asynchronous
84,Synchronised
85,intranet
86,service-desk
87,projection
88,open architecture
89,human-resource
90,Horizontal
91,time-frame
92,4th generation
93,Multi-layered
94,Synergized
95,Balanced
96,array
97,knowledge base
98,Universal
99,initiative
100,impactful
101,Total
102,optimizing
103,parallelism
104,content-based
105,throughput
106,coherent
107,static
108,systemic
109,Multi-channelled
110,application
111,Managed
112,mobile
113,structure
114,Devolved
115,Reverse-engineered
116,Synergized
117,emulation
118,functionalities
119,Function-based
120,uniform
121,Profit-focused
122,Profit-focused
123,Face to face
124,secondary
125,Balanced
126,static
127,composite
128,Quality-focused
129,dedicated
130,hybrid
131,User-friendly
132,throughput
133,installation
134,instruction set
135,Fundamental
136,homogeneous
137,groupware
138,homogeneous
139,Persistent
140,Programmable
141,intangible
142,disintermediate
143,Fully-configurable
144,Customer-focused
145,methodology
146,hub
147,analyzing
148,attitude-oriented
149,extranet
150,function
151,Networked
152,impactful
153,superstructure
154,task-force
155,matrix
156,Persevering
157,knowledge user
158,neutral
159,Team-oriented
160,extranet
161,bi-directional
162,conglomeration
163,Distributed
164,capacity
165,capability
166,Profound
167,mission-critical
168,knowledge base
169,Automated
170,global
171,implementation
172,global
173,interactive
174,contextually-based
175,secondary
176,Mandatory
177,protocol
178,function
179,local area network
180,Versatile
181,standardization
182,4th generation
183,Customizable
