id,first_name
1,standardization
2,forecast
3,stable
4,Stand-alone
5,Open-architected
6,Mandatory
7,Cloned
8,6th generation
9,firmware
10,instruction set
11,concept
12,alliance
13,Future-proofed
14,artificial intelligence
15,zero administration
16,context-sensitive
17,user-facing
18,collaboration
19,product
20,approach
21,contextually-based
22,task-force
23,heuristic
24,Streamlined
25,Self-enabling
26,workforce
27,concept
28,Triple-buffered
29,mobile
30,optimizing
31,workforce
32,support
33,portal
34,explicit
35,optimal
36,modular
37,Stand-alone
38,discrete
39,Phased
40,time-frame
41,Balanced
42,secondary
43,modular
44,open system
45,global
46,asynchronous
47,systemic
48,portal
49,Visionary
50,contextually-based
51,definition
52,client-server
53,Face to face
54,portal
55,model
56,utilisation
57,hardware
58,Self-enabling
59,Robust
60,help-desk
61,Down-sized
62,structure
63,systematic
64,Managed
65,customer loyalty
66,User-friendly
67,Visionary
68,Versatile
69,next generation
70,archive
71,cohesive
72,Virtual
73,access
74,contingency
75,demand-driven
76,Implemented
77,knowledge user
78,client-server
79,leverage
80,Implemented
81,Multi-lateral
82,function
83,intermediate
84,Compatible
85,Profit-focused
86,demand-driven
87,Balanced
88,tangible
89,budgetary management
90,Enterprise-wide
91,user-facing
92,Polarised
93,Managed
94,superstructure
95,Optional
96,throughput
97,real-time
98,definition
99,initiative
100,multimedia
101,parallelism
102,client-driven
103,Intuitive
104,Realigned
105,Digitized
106,De-engineered
107,Diverse
108,3rd generation
109,Self-enabling
110,5th generation
111,analyzer
112,Proactive
113,Centralized
114,policy
115,radical
116,system engine
117,upward-trending
118,open architecture
119,multi-tasking
120,hybrid
121,encryption
122,process improvement
123,content-based
124,matrix
125,hardware
126,Front-line
127,system engine
128,website
129,Optional
130,groupware
131,composite
132,well-modulated
133,knowledge base
134,initiative
135,application
136,customer loyalty
137,Cloned
138,4th generation
139,software
140,functionalities
141,mobile
142,flexibility
143,methodical
144,national
145,knowledge user
146,Operative
147,orchestration
148,client-server
149,Intuitive
150,ability
151,portal
152,internet solution
153,initiative
154,Secured
155,Cross-platform
156,framework
157,Assimilated
158,didactic
159,well-modulated
160,extranet
161,uniform
162,needs-based
163,optimal
164,zero administration
165,toolset
166,project
167,structure
168,artificial intelligence
169,portal
170,methodology
171,Re-engineered
172,full-range
173,Expanded
174,Networked
175,asynchronous
176,Future-proofed
177,Configurable
178,access
179,eco-centric
180,Graphical User Interface
181,Polarised
182,explicit
183,impactful
184,asymmetric
185,algorithm
186,conglomeration
187,Down-sized
188,functionalities
189,User-friendly
190,background
191,capacity
192,framework
193,instruction set
194,info-mediaries
195,Profound
196,synergy
197,Programmable
198,artificial intelligence
199,approach
200,model
201,workforce
202,Intuitive
203,Object-based
204,Re-contextualized
205,zero tolerance
206,Expanded
207,Cloned
208,Organized
209,Enhanced
210,product
211,Multi-lateral
212,benchmark
213,global
214,web-enabled
215,data-warehouse
216,solution-oriented
217,collaboration
218,maximized
219,Innovative
220,Re-engineered
221,value-added
222,Re-contextualized
223,Switchable
224,moratorium
225,Business-focused
226,monitoring
227,modular
228,strategy
229,Exclusive
230,frame
231,Optimized
232,circuit
233,attitude
234,Ergonomic
235,homogeneous
236,conglomeration
237,Networked
238,attitude-oriented
239,Cross-group
240,Triple-buffered
241,initiative
242,attitude-oriented
243,Distributed
244,local area network
245,Exclusive
246,stable
247,solution
248,Inverse
249,actuating
250,solution
251,radical
252,flexibility
253,discrete
254,workforce
255,Multi-layered
256,Customer-focused
257,Universal
258,algorithm
259,analyzer
260,motivating
261,directional
262,Secured
263,success
264,website
265,Virtual
266,moratorium
267,productivity
268,Horizontal
269,Fully-configurable
270,Enhanced
271,multimedia
272,Robust
273,Versatile
274,Sharable
275,toolset
276,Monitored
277,knowledge base
278,Stand-alone
279,groupware
280,budgetary management
281,Integrated
282,secondary
283,analyzer
284,Cross-group
285,4th generation
286,challenge
287,tertiary
288,Adaptive
289,next generation
290,even-keeled
291,24/7
292,forecast
293,superstructure
294,help-desk
295,strategy
296,regional
297,radical
298,flexibility
299,definition
300,6th generation
301,info-mediaries
302,standardization
303,maximized
304,customer loyalty
305,Open-source
306,methodology
307,asymmetric
308,coherent
309,initiative
310,intermediate
311,synergy
312,uniform
313,foreground
314,time-frame
315,collaboration
316,neural-net
317,24 hour
318,Profit-focused
319,intranet
320,initiative
321,bottom-line
322,Public-key
323,value-added
324,Graphical User Interface
325,Focused
326,attitude-oriented
327,interface
328,moratorium
329,Ameliorated
330,disintermediate
331,algorithm
332,strategy
333,function
334,exuding
335,Sharable
336,executive
337,next generation
338,coherent
339,analyzer
340,Decentralized
341,Virtual
342,policy
343,core
344,Organized
345,Profit-focused
346,approach
347,workforce
348,Triple-buffered
349,Focused
350,customer loyalty
351,hub
352,scalable
353,scalable
354,logistical
355,Upgradable
356,Reactive
357,tangible
358,contingency
359,analyzer
360,Polarised
361,access
362,parallelism
363,focus group
364,methodical
365,foreground
366,conglomeration
367,composite
368,collaboration
369,Multi-layered
370,Ameliorated
371,system engine
372,Total
373,24 hour
374,full-range
375,Progressive
376,pricing structure
377,bandwidth-monitored
378,logistical
379,Expanded
380,Balanced
381,composite
382,Sharable
383,transitional
384,asynchronous
385,database
386,orchestration
387,concept
388,Automated
389,mobile
390,toolset
391,fault-tolerant
392,hub
393,full-range
394,contingency
395,Horizontal
396,Secured
397,directional
398,fresh-thinking
399,flexibility
400,methodology
401,attitude-oriented
402,Cross-platform
403,upward-trending
404,Focused
405,protocol
406,Re-engineered
407,Balanced
408,Ergonomic
409,Business-focused
410,encoding
411,Managed
412,Mandatory
413,systematic
414,extranet
415,Monitored
416,intermediate
417,architecture
418,human-resource
419,synergy
420,encoding
421,reciprocal
422,Profound
423,Reverse-engineered
424,project
425,function
426,multi-state
427,Horizontal
428,Future-proofed
429,Polarised
430,support
431,coherent
432,Implemented
433,Phased
434,Devolved
435,Automated
436,zero administration
437,radical
438,content-based
439,Integrated
440,Synchronised
441,migration
442,task-force
443,Streamlined
444,Diverse
445,multi-tasking
446,hierarchy
447,attitude
448,exuding
449,hierarchy
450,tertiary
451,Expanded
452,Ergonomic
453,project
454,secondary
455,foreground
456,synergy
457,Organized
458,Visionary
459,Open-source
460,Organic
461,demand-driven
462,zero tolerance
463,systematic
464,Robust
465,Compatible
466,neutral
467,Innovative
468,adapter
469,productivity
470,human-resource
471,Synergistic
472,zero defect
473,zero defect
474,Exclusive
475,secondary
476,encryption
477,incremental
478,internet solution
479,Configurable
480,stable
481,customer loyalty
482,national
483,Managed
484,knowledge base
485,responsive
486,asymmetric
487,Open-architected
488,bottom-line
489,transitional
490,Exclusive
491,toolset
492,systematic
493,explicit
494,solution
495,bi-directional
496,Multi-tiered
497,exuding
498,Customer-focused
499,well-modulated
500,migration
501,Reactive
502,transitional
503,benchmark
504,cohesive
505,eco-centric
506,grid-enabled
507,standardization
508,data-warehouse
509,multi-tasking
510,Extended
511,productivity
512,intranet
513,interface
514,Enterprise-wide
515,product
516,Graphical User Interface
517,functionalities
518,collaboration
519,object-oriented
520,success
521,internet solution
522,zero tolerance
523,Mandatory
524,human-resource
525,utilisation
526,Down-sized
527,Implemented
528,optimal
529,Object-based
530,Centralized
531,tertiary
532,Horizontal
533,heuristic
534,background
535,homogeneous
536,well-modulated
537,Proactive
538,solution
539,interactive
540,alliance
541,conglomeration
542,architecture
543,Decentralized
544,Profound
545,local area network
546,demand-driven
547,Upgradable
548,eco-centric
549,Streamlined
550,user-facing
551,Down-sized
552,Upgradable
553,regional
554,array
555,interactive
556,well-modulated
557,reciprocal
558,database
559,exuding
560,project
561,Devolved
562,object-oriented
563,even-keeled
564,Self-enabling
565,Advanced
566,Triple-buffered
567,implementation
568,explicit
569,Reverse-engineered
570,Front-line
571,secured line
572,full-range
573,upward-trending
574,user-facing
575,Programmable
576,Operative
577,fault-tolerant
