id,first_name
1,Team-oriented
2,encryption
3,Mandatory
4,homogeneous
5,framework
6,matrix
7,Persevering
8,zero defect
9,Operative
10,array
11,object-oriented
12,Assimilated
13,Proactive
14,Configurable
15,actuating
16,project
17,hardware
18,asynchronous
19,national
20,static
21,intermediate
22,Devolved
23,productivity
24,service-desk
25,Intuitive
26,data-warehouse
27,next generation
28,benchmark
29,Grass-roots
30,Upgradable
31,responsive
32,stable
33,transitional
34,Object-based
35,emulation
36,multi-tasking
37,Intuitive
38,pricing structure
39,demand-driven
40,user-facing
41,installation
42,Advanced
43,leading edge
44,Enterprise-wide
45,neutral
46,dynamic
47,system-worthy
48,application
49,extranet
50,Mandatory
51,Centralized
52,Expanded
53,secured line
54,explicit
55,core
56,coherent
57,emulation
58,systematic
59,discrete
60,Stand-alone
61,Programmable
62,Streamlined
63,uniform
64,Compatible
65,Down-sized
66,directional
67,Automated
68,Down-sized
69,Diverse
70,customer loyalty
71,Reverse-engineered
72,mission-critical
73,Proactive
74,leading edge
75,Managed
76,Innovative
77,Profound
78,fault-tolerant
79,project
80,Synergized
81,moratorium
82,implementation
83,budgetary management
84,high-level
85,model
86,client-driven
87,Switchable
88,client-driven
89,Optional
90,24 hour
91,workforce
92,neutral
93,incremental
94,challenge
95,Upgradable
96,multi-tasking
97,Expanded
98,Mandatory
99,full-range
100,knowledge base
101,throughput
102,internet solution
103,Up-sized
104,bifurcated
105,support
106,background
107,info-mediaries
108,Diverse
109,open architecture
110,Object-based
111,access
112,methodical
113,Enhanced
114,Graphical User Interface
115,approach
116,Virtual
117,Front-line
118,secured line
119,Fundamental
120,Networked
121,customer loyalty
122,secondary
123,strategy
124,structure
125,database
126,even-keeled
127,directional
128,bi-directional
129,Multi-channelled
130,holistic
131,encoding
132,Customizable
133,framework
134,info-mediaries
135,policy
136,flexibility
137,content-based
138,strategy
139,Polarised
140,array
141,6th generation
142,impactful
143,Reactive
144,Distributed
145,support
146,Cross-platform
147,Fully-configurable
148,Monitored
149,customer loyalty
150,internet solution
151,matrices
152,definition
153,knowledge user
154,Function-based
155,structure
156,mission-critical
157,Cross-group
158,ability
159,software
160,background
161,Reactive
162,Sharable
163,secondary
164,regional
165,Phased
166,Self-enabling
167,directional
168,interactive
169,non-volatile
170,Polarised
171,needs-based
172,Intuitive
173,access
174,zero defect
175,flexibility
176,initiative
177,human-resource
178,impactful
179,Right-sized
180,responsive
181,portal
182,Polarised
183,internet solution
184,upward-trending
185,data-warehouse
186,logistical
187,capability
188,Self-enabling
189,Re-contextualized
190,Total
191,matrix
192,user-facing
193,asymmetric
194,access
195,budgetary management
196,eco-centric
197,uniform
198,concept
199,superstructure
200,infrastructure
201,approach
202,secured line
203,Face to face
204,needs-based
205,Exclusive
206,mobile
207,Expanded
208,Expanded
209,analyzer
210,Innovative
211,content-based
212,logistical
213,initiative
214,heuristic
215,full-range
216,Seamless
217,Inverse
218,definition
219,encoding
220,client-driven
221,time-frame
222,synergy
223,matrix
224,forecast
225,Optional
226,collaboration
227,composite
228,regional
229,executive
230,Networked
231,radical
232,Adaptive
233,next generation
234,Graphical User Interface
235,zero administration
236,foreground
237,Expanded
238,info-mediaries
239,analyzer
240,Advanced
241,content-based
242,systemic
243,Exclusive
244,installation
245,asynchronous
246,Decentralized
247,data-warehouse
248,explicit
249,web-enabled
250,24/7
251,Exclusive
252,budgetary management
253,Digitized
254,system-worthy
255,Cross-platform
256,full-range
257,matrix
258,Future-proofed
259,Seamless
260,Persevering
261,core
262,context-sensitive
263,web-enabled
264,portal
265,Team-oriented
266,Organic
267,Networked
268,intranet
269,user-facing
270,system-worthy
271,system engine
272,software
273,Multi-channelled
274,contingency
275,analyzing
276,Reactive
277,Customizable
278,implementation
279,Monitored
280,time-frame
281,Persevering
282,client-server
283,Profit-focused
284,internet solution
285,Progressive
286,process improvement
287,optimizing
288,benchmark
289,reciprocal
290,Seamless
291,executive
292,Advanced
293,website
294,multimedia
295,systematic
296,De-engineered
297,Integrated
298,process improvement
299,global
300,Cross-group
301,leverage
302,coherent
303,knowledge user
304,Organized
305,local
306,fresh-thinking
307,impactful
308,frame
309,definition
310,ability
311,bi-directional
312,real-time
313,neutral
314,intangible
315,Graphic Interface
316,Compatible
317,User-friendly
318,analyzer
319,projection
320,portal
321,Business-focused
322,composite
323,6th generation
324,conglomeration
325,model
326,software
327,Advanced
328,conglomeration
329,responsive
330,Focused
331,strategy
332,actuating
333,encoding
334,access
335,Switchable
336,system engine
337,Re-engineered
338,Customer-focused
339,Profound
340,methodical
341,zero defect
342,Versatile
343,model
344,Synergized
345,protocol
346,definition
347,high-level
348,emulation
349,Sharable
350,Persevering
351,projection
352,Programmable
353,challenge
354,Synergized
355,bifurcated
356,systemic
357,Enterprise-wide
358,Seamless
359,Function-based
360,Up-sized
361,model
362,non-volatile
363,5th generation
364,transitional
365,Configurable
366,Re-engineered
367,Self-enabling
368,Reactive
369,upward-trending
370,Fundamental
371,static
372,Visionary
373,context-sensitive
374,Cloned
375,Polarised
376,intangible
377,systemic
378,task-force
379,implementation
380,monitoring
381,function
382,modular
383,middleware
384,core
385,mobile
386,Synergized
387,Automated
388,Function-based
389,Focused
390,info-mediaries
391,asymmetric
392,radical
393,multi-tasking
394,Reduced
395,Graphical User Interface
396,next generation
397,dynamic
398,contingency
399,value-added
400,Enhanced
401,asynchronous
402,Centralized
403,extranet
404,even-keeled
405,methodology
406,challenge
407,demand-driven
408,methodology
409,asymmetric
410,Advanced
411,Reactive
412,emulation
413,encryption
414,Reactive
415,interface
416,Open-architected
417,secured line
418,Front-line
419,Pre-emptive
420,global
421,Inverse
422,Synchronised
423,Down-sized
424,full-range
425,impactful
426,Customer-focused
427,Function-based
428,emulation
429,help-desk
430,Organized
431,bifurcated
432,user-facing
433,solution-oriented
434,system engine
435,Multi-tiered
436,definition
437,Face to face
438,Public-key
439,ability
440,task-force
441,real-time
442,Exclusive
443,application
444,Universal
445,projection
446,human-resource
447,monitoring
448,open architecture
449,didactic
450,solution
451,Synergized
452,Managed
453,firmware
454,attitude-oriented
455,Triple-buffered
456,Compatible
457,Decentralized
458,open architecture
459,contingency
460,Persevering
461,Proactive
462,Multi-lateral
463,forecast
464,web-enabled
465,dedicated
466,database
467,eco-centric
468,Public-key
469,even-keeled
470,Upgradable
471,budgetary management
472,superstructure
473,regional
474,Extended
475,monitoring
476,hybrid
477,solution
478,ability
479,neural-net
480,Extended
481,fault-tolerant
482,pricing structure
483,matrix
484,Face to face
485,frame
486,website
487,interface
488,full-range
489,challenge
490,installation
491,3rd generation
492,Customizable
493,info-mediaries
494,Multi-layered
495,Synchronised
496,optimizing
497,Programmable
498,reciprocal
499,extranet
500,knowledge user
501,Front-line
502,Streamlined
503,matrix
504,neural-net
505,Diverse
506,capability
507,heuristic
508,needs-based
509,intranet
510,Business-focused
511,Expanded
512,value-added
513,functionalities
514,asymmetric
515,demand-driven
516,Cloned
517,clear-thinking
518,heuristic
519,high-level
520,function
521,reciprocal
522,Integrated
523,installation
524,Organized
525,frame
526,installation
527,Integrated
528,open system
529,Down-sized
530,database
531,benchmark
532,Seamless
533,asymmetric
534,Realigned
535,Vision-oriented
536,access
537,forecast
538,infrastructure
539,attitude
540,Profit-focused
541,demand-driven
542,moratorium
543,Visionary
544,standardization
545,optimal
546,user-facing
547,concept
548,Versatile
549,content-based
550,Decentralized
551,synergy
552,impactful
553,Devolved
554,well-modulated
555,knowledge base
556,heuristic
557,strategy
558,Open-architected
559,Object-based
560,Multi-channelled
561,Robust
562,national
563,Mandatory
564,Total
565,24/7
566,Future-proofed
567,Cloned
568,Re-engineered
569,composite
570,Extended
571,projection
572,initiative
573,hierarchy
574,fresh-thinking
575,high-level
576,forecast
577,matrices
578,Reduced
579,budgetary management
580,application
581,intangible
582,Organic
583,Pre-emptive
584,Synchronised
585,intermediate
586,interface
587,Distributed
588,core
589,asymmetric
590,exuding
591,zero administration
592,paradigm
593,Switchable
594,paradigm
595,system-worthy
596,extranet
597,initiative
598,secondary
599,Reverse-engineered
600,Right-sized
601,Versatile
602,budgetary management
603,support
604,non-volatile
605,zero tolerance
