id,first_name
1,Proactive
2,cohesive
3,initiative
4,logistical
5,interactive
6,success
7,core
8,initiative
9,Operative
10,full-range
11,Adaptive
12,Profit-focused
13,customer loyalty
14,Fundamental
15,impactful
16,forecast
17,strategy
18,function
19,Virtual
20,upward-trending
21,homogeneous
22,Distributed
23,adapter
24,archive
25,Object-based
26,multimedia
27,success
28,Open-architected
29,solution-oriented
30,content-based
31,Intuitive
32,firmware
33,Robust
34,leading edge
35,challenge
36,Ameliorated
37,Progressive
38,systemic
39,Upgradable
40,attitude-oriented
41,systematic
42,data-warehouse
43,Virtual
44,Decentralized
45,Distributed
46,challenge
47,Right-sized
48,Total
49,neural-net
50,Reactive
51,neutral
52,core
53,high-level
54,process improvement
55,motivating
56,Automated
57,implementation
58,forecast
59,Ergonomic
60,conglomeration
61,open architecture
62,implementation
63,Grass-roots
64,Monitored
65,emulation
66,executive
67,Reactive
68,Phased
69,demand-driven
70,Public-key
71,mobile
72,model
73,radical
74,framework
75,holistic
76,Reactive
77,impactful
78,knowledge base
79,service-desk
80,even-keeled
81,matrices
82,website
83,Object-based
84,Diverse
85,fault-tolerant
86,clear-thinking
87,Expanded
88,archive
89,monitoring
90,24 hour
91,Grass-roots
92,Balanced
93,task-force
94,standardization
95,local area network
96,moderator
97,even-keeled
98,Inverse
99,Optional
100,context-sensitive
101,portal
102,fault-tolerant
103,concept
104,Multi-channelled
105,utilisation
106,utilisation
107,ability
108,open architecture
109,system-worthy
110,open system
111,zero administration
112,concept
113,Graphical User Interface
114,protocol
115,archive
116,algorithm
117,circuit
118,Team-oriented
119,monitoring
120,Adaptive
121,hub
122,Intuitive
123,3rd generation
124,Sharable
125,Optimized
126,static
127,array
128,Open-source
129,didactic
130,system-worthy
131,matrices
132,context-sensitive
133,array
134,array
135,Re-contextualized
136,instruction set
137,national
138,tertiary
139,solution
140,Self-enabling
141,Diverse
142,6th generation
143,extranet
144,Monitored
145,Multi-channelled
146,Advanced
147,system engine
148,dynamic
149,encompassing
150,capacity
151,Expanded
152,knowledge base
153,function
154,Implemented
155,superstructure
156,function
157,logistical
158,scalable
159,Cross-group
160,Seamless
161,Programmable
162,De-engineered
163,firmware
164,knowledge user
165,database
166,Virtual
167,exuding
168,client-server
169,definition
170,Switchable
171,Synergistic
172,Object-based
173,Adaptive
174,reciprocal
175,Seamless
176,motivating
177,budgetary management
178,complexity
179,dynamic
180,Networked
181,portal
182,Intuitive
183,Intuitive
184,Public-key
185,radical
186,coherent
187,Reactive
188,dedicated
189,global
190,capacity
191,logistical
192,encoding
193,dynamic
194,next generation
195,Versatile
196,budgetary management
197,actuating
198,tangible
199,mobile
200,radical
201,info-mediaries
202,foreground
203,Cloned
204,static
205,bi-directional
206,explicit
207,Multi-lateral
208,demand-driven
209,global
210,definition
211,eco-centric
212,Reverse-engineered
213,forecast
214,standardization
215,Realigned
216,attitude-oriented
217,composite
218,Integrated
219,encryption
220,incremental
221,array
222,De-engineered
223,functionalities
224,object-oriented
225,complexity
226,Automated
227,hybrid
228,client-driven
229,neural-net
230,knowledge base
231,Sharable
232,array
233,fault-tolerant
234,task-force
235,Virtual
236,hybrid
237,synergy
238,intermediate
239,intermediate
240,Expanded
241,open system
242,national
243,capability
244,4th generation
245,archive
246,Intuitive
247,Ameliorated
248,synergy
249,Business-focused
250,mobile
251,Future-proofed
252,Innovative
253,customer loyalty
254,Enhanced
255,intermediate
256,Customizable
257,User-centric
258,heuristic
259,Fully-configurable
260,Balanced
261,Advanced
262,24/7
263,local area network
264,Proactive
265,Organized
266,success
267,synergy
268,Inverse
269,Phased
270,contextually-based
271,maximized
272,global
273,success
274,complexity
275,context-sensitive
276,Optional
277,architecture
278,Enhanced
279,Programmable
280,Down-sized
281,multi-state
282,Digitized
283,Fully-configurable
284,structure
285,Multi-channelled
286,bandwidth-monitored
287,Front-line
288,Re-engineered
289,Optional
290,local
291,discrete
292,middleware
293,high-level
294,superstructure
295,frame
296,Fully-configurable
297,knowledge user
298,Fully-configurable
299,matrices
300,modular
301,help-desk
302,homogeneous
303,toolset
304,hierarchy
305,Integrated
306,3rd generation
307,multi-tasking
308,Visionary
309,Upgradable
310,4th generation
311,empowering
312,Business-focused
313,Realigned
314,Multi-channelled
315,support
316,Function-based
317,Implemented
318,open system
319,Intuitive
320,holistic
321,interface
322,Programmable
323,monitoring
324,Profit-focused
325,Versatile
326,Focused
327,Switchable
328,hardware
329,open system
330,Realigned
331,infrastructure
332,process improvement
333,Front-line
334,tangible
335,Cross-group
336,portal
337,radical
338,Implemented
339,Quality-focused
340,orchestration
341,24/7
342,process improvement
343,moratorium
344,array
345,monitoring
346,Horizontal
347,adapter
348,Expanded
349,customer loyalty
350,even-keeled
351,product
352,systemic
353,analyzer
354,fresh-thinking
355,firmware
356,complexity
357,Centralized
358,context-sensitive
359,Devolved
360,exuding
361,Multi-tiered
362,complexity
363,Managed
364,high-level
365,Inverse
366,multimedia
367,Digitized
368,attitude-oriented
369,object-oriented
370,orchestration
371,Profound
372,bi-directional
373,Advanced
374,instruction set
375,hub
376,Sharable
377,full-range
378,Multi-tiered
379,5th generation
380,transitional
381,Cross-group
382,Face to face
383,clear-thinking
384,asymmetric
385,open system
386,Profound
387,Customer-focused
388,Grass-roots
389,success
390,policy
391,executive
392,executive
393,Upgradable
394,tangible
395,global
396,Configurable
397,local
398,architecture
399,User-friendly
400,heuristic
401,Streamlined
402,6th generation
403,content-based
