id,topic
1,cohesive
2,analyzing
3,bi-directional
4,portal
5,leading edge
6,moderator
7,Managed
8,transitional
9,Business-focused
10,mission-critical
11,Organic
12,artificial intelligence
13,Seamless
14,Customer-focused
15,systematic
16,local
17,budgetary management
18,parallelism
19,full-range
20,infrastructure
21,didactic
22,6th generation
23,Synergistic
24,even-keeled
25,context-sensitive
26,Profit-focused
27,Distributed
28,software
29,contingency
30,Down-sized
31,even-keeled
32,framework
33,motivating
34,Extended
35,Down-sized
36,benchmark
37,radical
38,Phased
39,Face to face
40,task-force
41,support
42,Configurable
43,Customizable
44,Automated
45,Synchronised
46,Polarised
47,systematic
48,utilisation
49,open system
50,capability
51,contextually-based
52,Cross-group
53,system engine
54,stable
55,zero tolerance
56,product
57,Switchable
58,productivity
59,Assimilated
60,artificial intelligence
61,process improvement
62,composite
63,portal
64,tangible
65,upward-trending
66,workforce
67,interactive
68,multimedia
69,motivating
70,monitoring
71,Business-focused
72,Ameliorated
73,regional
74,architecture
75,Phased
76,utilisation
77,Extended
78,Managed
79,task-force
80,grid-enabled
81,Future-proofed
82,24/7
83,success
84,impactful
85,Integrated
86,executive
87,systemic
88,Digitized
89,Up-sized
90,Cloned
91,parallelism
92,Balanced
93,upward-trending
94,context-sensitive
95,local area network
96,dynamic
97,application
98,synergy
99,groupware
100,focus group
101,conglomeration
102,5th generation
103,3rd generation
104,Multi-layered
105,tertiary
106,logistical
107,Persistent
108,logistical
109,Profit-focused
110,Diverse
111,Cloned
112,knowledge user
113,Realigned
114,interactive
115,protocol
116,frame
117,archive
118,Graphical User Interface
119,optimal
120,flexibility
121,value-added
122,Grass-roots
123,Secured
124,Extended
125,migration
126,Centralized
127,bi-directional
128,challenge
129,Vision-oriented
130,Up-sized
131,Diverse
132,grid-enabled
133,Advanced
134,mission-critical
135,firmware
136,Graphical User Interface
137,radical
138,neutral
139,Reduced
140,needs-based
141,benchmark
142,artificial intelligence
143,Triple-buffered
144,context-sensitive
145,motivating
146,focus group
147,asymmetric
148,heuristic
149,Total
150,maximized
151,static
152,intermediate
153,Stand-alone
154,attitude-oriented
155,maximized
156,maximized
157,Visionary
158,didactic
159,Multi-lateral
160,upward-trending
161,Mandatory
162,Universal
163,initiative
164,Monitored
165,object-oriented
166,multimedia
167,reciprocal
168,forecast
169,analyzer
170,time-frame
171,definition
172,internet solution
173,cohesive
174,task-force
175,24 hour
176,structure
177,service-desk
178,Upgradable
179,firmware
180,capacity
181,User-friendly
182,analyzer
183,array
184,matrices
185,Object-based
186,Expanded
187,encryption
188,responsive
189,initiative
190,client-driven
191,circuit
192,contingency
193,infrastructure
194,Down-sized
195,alliance
196,Mandatory
197,bifurcated
198,coherent
199,eco-centric
200,fresh-thinking
201,Virtual
202,archive
203,Assimilated
204,radical
205,Managed
206,adapter
207,portal
208,framework
209,challenge
210,neural-net
211,object-oriented
212,solution
213,customer loyalty
214,encryption
215,groupware
216,scalable
217,Assimilated
218,Reverse-engineered
219,tertiary
220,coherent
221,bifurcated
222,orchestration
223,middleware
224,Innovative
225,solution
226,Open-architected
227,dynamic
228,Synergistic
229,Open-architected
230,Reverse-engineered
231,tangible
232,conglomeration
233,non-volatile
234,hub
235,clear-thinking
236,empowering
237,user-facing
238,impactful
239,Secured
240,benchmark
241,protocol
242,Ameliorated
243,Vision-oriented
244,architecture
245,Extended
246,Seamless
247,parallelism
248,Programmable
249,migration
250,task-force
251,grid-enabled
252,Vision-oriented
253,Integrated
254,algorithm
255,Managed
256,approach
257,Configurable
258,demand-driven
259,artificial intelligence
260,Quality-focused
261,Exclusive
262,groupware
263,parallelism
264,forecast
265,explicit
266,methodology
267,Intuitive
268,leading edge
269,solution
270,Synergistic
271,Pre-emptive
272,conglomeration
273,incremental
274,Graphic Interface
275,analyzer
276,Balanced
277,zero tolerance
278,architecture
279,Cloned
280,Polarised
281,Inverse
282,optimizing
283,access
284,Configurable
285,benchmark
286,Implemented
287,Persistent
288,Graphic Interface
289,Reverse-engineered
290,Profit-focused
291,database
292,dedicated
293,Enterprise-wide
294,access
295,real-time
296,Distributed
297,Synchronised
298,Assimilated
299,forecast
300,moratorium
301,frame
302,neural-net
303,Seamless
304,Configurable
305,Function-based
306,local area network
307,24/7
308,Optimized
309,Digitized
310,Synergized
311,Re-contextualized
312,data-warehouse
313,instruction set
314,Programmable
315,Programmable
316,workforce
317,Persevering
318,Pre-emptive
319,transitional
320,upward-trending
321,Horizontal
322,bandwidth-monitored
323,support
324,tertiary
325,Organized
326,intermediate
327,Re-contextualized
328,neutral
329,firmware
330,Distributed
331,Grass-roots
332,circuit
333,Profound
334,bottom-line
335,needs-based
336,internet solution
337,superstructure
338,instruction set
339,system engine
340,Secured
341,help-desk
342,methodical
343,Phased
344,Configurable
345,Distributed
346,clear-thinking
347,Enterprise-wide
348,national
349,contingency
350,Business-focused
351,Horizontal
352,human-resource
353,Reduced
354,zero tolerance
355,asymmetric
356,Monitored
357,budgetary management
358,Re-engineered
359,Face to face
360,capability
361,next generation
362,uniform
363,Front-line
364,hierarchy
365,function
366,forecast
367,Synergistic
368,Monitored
369,definition
370,Multi-channelled
371,Synchronised
372,database
373,strategy
374,help-desk
375,Programmable
376,logistical
377,collaboration
378,capability
379,dynamic
380,transitional
381,cohesive
382,software
383,Multi-lateral
384,initiative
385,system-worthy
386,mission-critical
387,matrix
388,Face to face
389,intermediate
390,5th generation
391,encryption
392,needs-based
393,Monitored
394,Universal
395,alliance
396,neural-net
397,bifurcated
398,regional
399,exuding
400,time-frame
401,Cloned
402,impactful
403,Networked
404,disintermediate
405,workforce
406,Integrated
407,explicit
408,zero tolerance
409,Customer-focused
410,middleware
411,application
412,capability
413,Multi-channelled
414,coherent
415,incremental
416,Customizable
417,Synergistic
418,4th generation
419,eco-centric
420,systemic
421,bi-directional
422,time-frame
423,Open-architected
424,Grass-roots
425,client-server
426,optimizing
427,definition
428,content-based
429,Virtual
430,disintermediate
431,Up-sized
432,conglomeration
433,ability
434,tangible
435,even-keeled
436,Function-based
437,archive
438,Focused
439,Multi-layered
440,Programmable
441,grid-enabled
442,synergy
443,knowledge user
444,secured line
445,even-keeled
446,4th generation
447,Right-sized
448,Graphic Interface
449,hub
450,mobile
451,User-centric
452,portal
453,mission-critical
454,groupware
455,Configurable
456,regional
457,data-warehouse
458,Enterprise-wide
459,Operative
460,extranet
461,regional
462,directional
463,parallelism
464,concept
465,mobile
466,Secured
467,Versatile
