id,topic
1,standardization
2,local area network
3,Switchable
4,multi-tasking
5,global
6,homogeneous
7,Inverse
8,reciprocal
9,heuristic
10,leading edge
11,throughput
12,Implemented
13,Focused
14,bi-directional
15,exuding
16,function
17,Operative
18,asynchronous
19,foreground
20,toolset
21,hub
22,logistical
23,global
24,dedicated
25,analyzer
26,Front-line
27,full-range
28,4th generation
29,even-keeled
30,web-enabled
31,alliance
32,Inverse
33,initiative
34,data-warehouse
35,Switchable
36,archive
37,algorithm
38,executive
39,circuit
40,Proactive
41,encoding
42,Switchable
43,Polarised
44,Intuitive
45,User-centric
46,upward-trending
47,Reduced
48,Multi-channelled
49,interactive
50,success
51,didactic
52,Pre-emptive
53,challenge
54,synergy
55,artificial intelligence
56,Synergized
57,analyzing
58,24 hour
59,challenge
60,Reverse-engineered
61,Digitized
62,alliance
63,Diverse
64,asynchronous
65,exuding
66,Upgradable
67,Monitored
68,Enterprise-wide
69,Customer-focused
70,client-driven
71,Object-based
72,holistic
73,static
74,incremental
75,bandwidth-monitored
76,implementation
77,instruction set
78,Business-focused
79,hub
80,forecast
81,real-time
82,local area network
83,mission-critical
84,migration
85,methodology
86,fresh-thinking
87,De-engineered
88,static
89,homogeneous
90,secured line
91,attitude
92,uniform
93,Assimilated
94,Synergized
95,stable
96,object-oriented
97,frame
98,24/7
99,impactful
100,context-sensitive
101,upward-trending
102,solution-oriented
103,logistical
104,Programmable
105,benchmark
106,process improvement
107,Right-sized
108,Multi-layered
109,Re-contextualized
110,high-level
111,interactive
112,background
113,system-worthy
114,Synergistic
115,object-oriented
116,User-friendly
117,exuding
118,interactive
119,client-server
120,orchestration
121,methodical
122,Fundamental
123,function
124,multi-tasking
125,intranet
126,global
127,Reactive
128,full-range
129,focus group
130,user-facing
131,architecture
132,Polarised
133,analyzing
134,budgetary management
135,open system
136,Sharable
137,Reactive
138,4th generation
139,User-centric
140,optimal
141,extranet
142,migration
143,system-worthy
144,Face to face
145,Synergistic
146,solution
147,utilisation
148,Business-focused
149,software
150,Focused
151,framework
152,multimedia
153,local area network
154,Down-sized
155,regional
156,Total
157,interface
158,background
159,Distributed
160,impactful
161,Cloned
162,real-time
163,Virtual
164,Enterprise-wide
165,Extended
166,adapter
167,explicit
168,knowledge user
169,zero administration
170,collaboration
171,directional
172,global
173,eco-centric
174,Up-sized
175,24/7
176,upward-trending
