id,topic
1,regional
2,extranet
3,service-desk
4,fault-tolerant
5,encryption
6,Up-sized
7,Integrated
8,bifurcated
9,matrices
10,solution-oriented
11,4th generation
12,systematic
13,optimal
14,Programmable
15,cohesive
16,discrete
17,analyzer
18,Cloned
19,Ergonomic
20,Organized
21,value-added
22,systematic
23,value-added
24,Up-sized
25,coherent
26,paradigm
27,directional
28,Fundamental
29,needs-based
30,framework
31,system-worthy
32,foreground
33,Visionary
34,Up-sized
35,Ameliorated
36,utilisation
37,intranet
38,system-worthy
39,Seamless
40,flexibility
41,Customer-focused
42,Devolved
43,interface
44,projection
45,contextually-based
46,policy
47,disintermediate
48,functionalities
49,initiative
50,Adaptive
51,high-level
52,artificial intelligence
53,Fundamental
54,collaboration
55,time-frame
56,focus group
57,Object-based
58,open system
59,background
60,moratorium
61,Optimized
62,local area network
63,discrete
64,Multi-channelled
65,Object-based
66,collaboration
67,disintermediate
68,Progressive
69,budgetary management
70,asynchronous
71,fault-tolerant
72,asymmetric
73,Cloned
74,adapter
75,standardization
76,architecture
77,internet solution
78,core
79,firmware
80,budgetary management
81,Virtual
82,foreground
83,Public-key
84,encompassing
85,static
86,Sharable
87,methodical
88,Networked
89,neutral
90,Pre-emptive
91,Diverse
92,Persevering
93,Decentralized
94,asymmetric
95,eco-centric
96,interactive
97,explicit
98,contextually-based
99,even-keeled
100,Open-source
101,optimal
102,function
103,project
104,logistical
105,composite
106,Devolved
107,analyzer
108,Multi-tiered
109,adapter
110,Up-sized
111,Mandatory
112,open system
113,contextually-based
114,functionalities
115,modular
116,discrete
117,dedicated
118,Synchronised
119,secured line
120,knowledge user
121,Intuitive
122,Stand-alone
123,Graphic Interface
124,Grass-roots
125,Profound
126,User-friendly
127,contextually-based
128,core
129,workforce
130,regional
131,Up-sized
132,infrastructure
133,context-sensitive
134,concept
135,Profit-focused
136,Assimilated
137,system-worthy
138,Secured
139,methodical
140,functionalities
141,budgetary management
142,hierarchy
143,Multi-layered
144,portal
145,Graphic Interface
146,Diverse
147,Cloned
148,Synergized
149,Cross-group
150,Focused
151,local area network
152,disintermediate
153,Team-oriented
154,matrix
155,Balanced
156,structure
157,Extended
158,encryption
159,Front-line
160,Ameliorated
161,maximized
162,monitoring
163,Innovative
164,maximized
165,real-time
166,hybrid
167,global
168,Adaptive
169,client-driven
170,synergy
171,Balanced
172,Right-sized
173,pricing structure
174,benchmark
175,function
176,Sharable
177,initiative
178,forecast
179,Up-sized
180,info-mediaries
181,Right-sized
182,user-facing
183,project
184,composite
185,Centralized
186,framework
187,24 hour
188,Visionary
189,modular
190,archive
191,Right-sized
192,website
193,knowledge user
194,Compatible
195,hub
196,incremental
197,flexibility
198,Vision-oriented
199,Graphical User Interface
200,well-modulated
201,knowledge user
202,static
203,Virtual
204,Customer-focused
205,moratorium
206,intranet
207,internet solution
208,systematic
209,Robust
210,solution
211,Inverse
212,Intuitive
213,Multi-lateral
214,strategy
215,Total
216,static
217,composite
218,Organized
219,infrastructure
220,hierarchy
221,upward-trending
222,migration
223,neutral
224,Ameliorated
225,Customer-focused
226,intranet
227,moratorium
228,product
229,Virtual
230,demand-driven
231,Horizontal
232,scalable
233,Re-engineered
234,help-desk
235,attitude-oriented
236,forecast
237,Horizontal
238,Inverse
239,Devolved
240,Balanced
241,intranet
242,firmware
243,leading edge
244,Programmable
245,4th generation
246,alliance
247,Multi-lateral
248,Fully-configurable
249,reciprocal
250,composite
251,attitude
252,multi-tasking
253,web-enabled
254,multi-tasking
255,radical
256,full-range
257,bi-directional
258,cohesive
259,local area network
260,analyzer
261,archive
262,Organic
263,even-keeled
264,Extended
265,Seamless
266,instruction set
267,Customer-focused
268,web-enabled
269,info-mediaries
270,matrices
271,Balanced
272,synergy
273,radical
274,neural-net
275,Grass-roots
276,Extended
277,knowledge user
278,Triple-buffered
279,Team-oriented
280,extranet
281,approach
282,De-engineered
283,Synergized
284,Cross-group
285,Proactive
286,tertiary
287,Persistent
288,success
289,Organic
290,clear-thinking
291,knowledge base
292,Cloned
293,mission-critical
294,Synergistic
295,didactic
296,Focused
297,didactic
298,projection
299,knowledge base
300,standardization
301,algorithm
302,mission-critical
303,Triple-buffered
304,solution-oriented
305,stable
306,Automated
307,full-range
308,matrix
309,contingency
310,migration
311,zero tolerance
312,protocol
313,Secured
314,interface
315,bandwidth-monitored
316,Enhanced
317,Phased
318,toolset
319,clear-thinking
320,regional
321,uniform
322,system engine
323,time-frame
324,Diverse
325,Customizable
326,Exclusive
327,Seamless
328,software
329,Digitized
330,neural-net
331,3rd generation
332,didactic
333,budgetary management
334,multi-state
335,empowering
336,methodical
337,well-modulated
338,Innovative
339,frame
340,ability
341,cohesive
342,Innovative
343,methodical
344,leverage
345,Extended
346,Public-key
347,superstructure
348,knowledge base
349,heuristic
350,bifurcated
351,national
352,capability
353,solution-oriented
354,Reduced
355,eco-centric
356,artificial intelligence
357,pricing structure
358,coherent
359,local
360,data-warehouse
361,Managed
362,portal
363,Assimilated
364,throughput
365,Universal
366,intangible
367,hardware
368,parallelism
369,leverage
370,methodical
371,even-keeled
372,Sharable
373,optimizing
374,service-desk
375,didactic
376,local
377,migration
378,solution
379,needs-based
380,hardware
381,hierarchy
382,support
383,bifurcated
384,Synchronised
385,extranet
386,Persistent
387,adapter
388,Polarised
389,secured line
390,bi-directional
391,website
392,application
393,Up-sized
394,customer loyalty
395,Proactive
396,flexibility
397,holistic
398,Decentralized
399,attitude-oriented
400,human-resource
401,explicit
402,Down-sized
403,system-worthy
404,functionalities
405,archive
406,Virtual
407,framework
408,6th generation
409,Ameliorated
410,impactful
411,homogeneous
412,Front-line
413,Object-based
414,solution
415,Enterprise-wide
416,installation
417,Innovative
418,Sharable
419,directional
420,zero administration
421,value-added
422,Realigned
423,analyzing
424,Profit-focused
425,product
426,cohesive
427,moratorium
428,tertiary
429,Persistent
430,frame
431,database
432,algorithm
433,middleware
434,zero defect
435,bandwidth-monitored
436,adapter
437,customer loyalty
438,context-sensitive
439,mission-critical
440,composite
441,eco-centric
442,analyzing
443,hardware
444,Distributed
445,middleware
446,interactive
447,responsive
448,Monitored
449,collaboration
450,coherent
451,support
452,Polarised
453,zero tolerance
454,Decentralized
455,database
456,Front-line
457,concept
458,focus group
459,architecture
460,analyzing
461,Operative
462,transitional
463,intangible
464,archive
465,Monitored
466,methodical
467,installation
468,Robust
469,full-range
470,Down-sized
471,global
472,Graphical User Interface
473,Reactive
474,Synergized
475,leading edge
476,frame
477,stable
478,modular
479,5th generation
480,capability
481,Decentralized
482,De-engineered
483,coherent
484,circuit
485,frame
486,focus group
487,Grass-roots
488,global
489,Upgradable
490,Future-proofed
491,stable
492,radical
493,local area network
494,project
495,Switchable
496,hierarchy
497,zero tolerance
498,transitional
499,24/7
500,forecast
501,protocol
502,support
503,instruction set
