id,first_name
1,Cross-group
2,Exclusive
3,neural-net
4,support
5,full-range
6,logistical
7,intranet
8,Front-line
9,Expanded
10,Implemented
11,groupware
12,Streamlined
13,Graphical User Interface
14,matrix
15,dynamic
16,national
17,Switchable
18,empowering
19,exuding
20,composite
21,Right-sized
22,Cross-platform
23,coherent
24,moratorium
25,Monitored
26,architecture
27,discrete
28,Assimilated
29,Re-engineered
30,structure
31,stable
32,Centralized
33,fresh-thinking
34,clear-thinking
35,Organized
36,bottom-line
37,initiative
38,Organic
39,Fundamental
40,mobile
41,task-force
42,help-desk
43,Sharable
44,artificial intelligence
45,radical
46,Organic
47,Inverse
48,Face to face
49,leading edge
50,Realigned
51,workforce
52,project
53,Automated
54,composite
55,interface
56,Synergized
57,Monitored
58,Synchronised
59,hierarchy
60,throughput
61,archive
62,Monitored
63,pricing structure
64,adapter
65,logistical
66,Seamless
67,help-desk
68,Synchronised
69,capacity
70,even-keeled
71,Optional
72,human-resource
73,tangible
74,zero defect
75,projection
76,access
77,asymmetric
78,responsive
79,motivating
80,Re-engineered
81,Progressive
82,executive
83,project
84,tangible
85,coherent
86,Vision-oriented
87,infrastructure
88,5th generation
89,multimedia
90,maximized
91,Distributed
92,24 hour
93,paradigm
94,process improvement
95,Up-sized
96,Cross-platform
97,Open-source
98,matrices
99,standardization
100,upward-trending
101,workforce
102,toolset
103,infrastructure
104,clear-thinking
105,encoding
106,Exclusive
107,mission-critical
108,projection
109,Total
110,zero tolerance
111,strategy
112,Managed
113,open architecture
114,Configurable
115,Universal
116,contextually-based
117,Intuitive
118,implementation
119,24 hour
120,Implemented
121,Mandatory
122,utilisation
123,Re-contextualized
124,Networked
125,multi-state
126,Function-based
127,Customer-focused
128,Mandatory
129,dedicated
130,empowering
131,client-driven
132,extranet
133,secured line
134,Expanded
135,Cross-platform
136,ability
137,composite
138,Diverse
139,Pre-emptive
140,capability
141,Distributed
142,migration
143,web-enabled
144,internet solution
145,Reactive
146,Stand-alone
147,asynchronous
148,throughput
149,Cloned
150,bandwidth-monitored
151,mobile
152,Multi-lateral
153,superstructure
154,frame
155,Polarised
156,installation
157,Configurable
158,Programmable
159,Sharable
160,hardware
161,mobile
162,Sharable
163,content-based
164,Business-focused
165,definition
166,Managed
167,Synergistic
168,Open-source
169,contextually-based
170,architecture
171,support
172,Customer-focused
173,Re-engineered
174,secondary
175,productivity
176,Customizable
177,Synergistic
178,Switchable
179,holistic
180,maximized
181,3rd generation
182,instruction set
183,pricing structure
184,success
185,intranet
186,info-mediaries
187,Down-sized
188,Horizontal
189,application
190,background
191,bandwidth-monitored
192,fresh-thinking
193,analyzing
194,moratorium
195,Enhanced
196,clear-thinking
197,system engine
198,encryption
199,application
200,Customer-focused
201,Progressive
202,methodology
203,orchestration
204,Reduced
205,Business-focused
206,grid-enabled
207,Enterprise-wide
208,adapter
209,4th generation
210,Up-sized
211,alliance
212,collaboration
213,Proactive
214,migration
215,Enhanced
216,Upgradable
217,national
218,Phased
219,strategy
220,fresh-thinking
221,client-driven
222,neural-net
223,optimizing
224,firmware
225,Future-proofed
226,focus group
227,encoding
228,focus group
229,User-centric
230,local area network
231,bandwidth-monitored
232,pricing structure
233,user-facing
234,holistic
235,Optional
236,value-added
237,well-modulated
238,superstructure
239,Enterprise-wide
240,access
241,open architecture
242,focus group
243,challenge
244,complexity
245,eco-centric
246,didactic
247,Assimilated
248,next generation
249,Multi-channelled
250,Inverse
251,Networked
252,full-range
253,exuding
254,modular
255,Devolved
256,explicit
257,Inverse
258,Assimilated
259,radical
260,user-facing
261,Optimized
262,core
263,groupware
264,help-desk
265,strategy
266,Reverse-engineered
267,4th generation
268,Up-sized
269,radical
270,systematic
271,systemic
272,Multi-tiered
273,Persistent
274,actuating
275,Centralized
276,encoding
277,Profound
278,Sharable
279,hub
280,impactful
281,workforce
282,logistical
283,Exclusive
284,focus group
285,forecast
286,stable
287,4th generation
288,Integrated
289,Multi-layered
290,Polarised
291,Mandatory
292,bifurcated
293,projection
294,Down-sized
295,composite
296,solution-oriented
297,capability
298,migration
299,Persevering
300,content-based
301,empowering
302,Profit-focused
303,Object-based
304,throughput
305,Multi-tiered
306,empowering
307,attitude
308,Synergistic
309,3rd generation
310,Optional
311,project
312,Up-sized
313,groupware
314,paradigm
315,Triple-buffered
316,scalable
317,Quality-focused
318,array
319,Persistent
320,workforce
321,Re-engineered
322,Streamlined
323,contingency
324,help-desk
325,Versatile
326,help-desk
327,analyzer
328,heuristic
329,adapter
330,Function-based
331,zero administration
332,holistic
333,monitoring
334,Automated
335,real-time
336,optimizing
337,time-frame
338,Grass-roots
339,full-range
340,success
341,complexity
342,object-oriented
343,heuristic
344,archive
345,mission-critical
346,budgetary management
347,Reverse-engineered
348,responsive
349,Public-key
350,Triple-buffered
351,maximized
352,hardware
353,executive
354,Persistent
355,Synergized
356,Fully-configurable
357,Devolved
358,Business-focused
359,toolset
360,extranet
361,local
362,Profit-focused
363,6th generation
364,website
365,hardware
366,needs-based
367,Vision-oriented
368,Self-enabling
369,web-enabled
370,4th generation
371,full-range
372,executive
373,web-enabled
374,Proactive
375,implementation
376,orchestration
377,Streamlined
378,info-mediaries
379,project
380,Phased
381,4th generation
382,grid-enabled
383,Cross-platform
384,superstructure
385,middleware
386,ability
387,Stand-alone
388,solution-oriented
389,intermediate
390,fault-tolerant
391,matrix
392,Proactive
393,solution
394,conglomeration
395,contingency
396,multimedia
397,Versatile
398,system engine
399,concept
400,matrices
401,portal
402,secured line
403,service-desk
404,regional
405,directional
406,context-sensitive
407,Profit-focused
408,intangible
409,Optimized
410,encompassing
411,Balanced
412,task-force
413,pricing structure
414,knowledge user
415,responsive
416,hardware
417,Synchronised
418,dynamic
419,task-force
420,customer loyalty
421,Implemented
