id,first_name
1,4th generation
2,context-sensitive
3,Organic
4,Realigned
5,Open-architected
6,transitional
7,application
8,system-worthy
9,heuristic
10,benchmark
11,Decentralized
12,mission-critical
13,coherent
14,Operative
15,Decentralized
16,24/7
17,non-volatile
18,Streamlined
19,superstructure
20,solution
21,superstructure
22,Synchronised
23,holistic
24,real-time
25,Versatile
26,methodical
27,core
28,Ergonomic
29,leading edge
30,Self-enabling
31,non-volatile
32,Reactive
33,conglomeration
34,flexibility
35,implementation
36,encompassing
37,neutral
38,multi-tasking
39,Vision-oriented
40,access
41,zero administration
42,portal
43,context-sensitive
44,local
45,Compatible
46,Assimilated
47,knowledge base
48,responsive
49,Cloned
50,hierarchy
51,application
52,high-level
53,approach
54,standardization
55,Streamlined
56,complexity
57,flexibility
58,non-volatile
59,system-worthy
60,exuding
61,6th generation
62,Distributed
63,discrete
64,background
65,Re-contextualized
66,system engine
67,Synchronised
68,open architecture
69,forecast
70,multimedia
71,Exclusive
72,migration
73,contingency
74,neural-net
75,Cross-platform
76,reciprocal
77,grid-enabled
78,Reverse-engineered
79,client-driven
80,collaboration
81,definition
82,Assimilated
83,optimizing
84,Balanced
85,zero defect
86,project
87,ability
88,data-warehouse
89,Cross-group
90,solution-oriented
91,Graphic Interface
92,collaboration
93,attitude
94,model
95,Right-sized
96,foreground
97,Monitored
98,bi-directional
99,artificial intelligence
100,benchmark
101,Horizontal
102,full-range
103,Adaptive
104,local area network
105,didactic
106,Profound
107,moderator
108,migration
109,paradigm
110,3rd generation
111,Pre-emptive
112,core
113,Reactive
114,ability
115,Realigned
116,User-friendly
117,Secured
118,encompassing
119,challenge
120,Down-sized
121,Proactive
122,Face to face
123,client-driven
124,modular
125,transitional
126,toolset
127,Self-enabling
128,empowering
129,3rd generation
130,3rd generation
131,protocol
132,matrix
133,Enterprise-wide
134,internet solution
135,Ameliorated
136,neural-net
137,Devolved
138,Assimilated
139,interface
140,maximized
141,middleware
142,Graphic Interface
143,6th generation
144,Operative
145,clear-thinking
146,array
147,Seamless
148,tangible
149,foreground
150,analyzer
151,human-resource
152,web-enabled
153,motivating
154,radical
155,service-desk
156,tangible
157,homogeneous
158,content-based
159,hub
160,Phased
161,disintermediate
162,capacity
163,Ameliorated
164,User-centric
165,Front-line
166,Ergonomic
167,transitional
168,clear-thinking
169,bandwidth-monitored
170,systematic
171,migration
172,Managed
173,4th generation
174,array
175,encompassing
176,transitional
177,database
178,Seamless
179,maximized
180,global
181,Profit-focused
182,Switchable
183,fresh-thinking
184,Automated
185,user-facing
186,benchmark
187,Managed
188,incremental
189,neural-net
190,Switchable
191,hub
192,Streamlined
193,Upgradable
194,Total
195,benchmark
196,artificial intelligence
197,leading edge
198,Future-proofed
199,alliance
200,composite
201,ability
202,eco-centric
203,Switchable
204,Open-architected
205,Robust
206,hardware
207,contextually-based
208,approach
209,success
210,monitoring
211,dynamic
212,intangible
213,regional
214,content-based
215,process improvement
216,24/7
217,national
218,asymmetric
219,De-engineered
220,system engine
221,system engine
222,matrices
223,paradigm
224,Universal
225,algorithm
226,interactive
227,intranet
228,Upgradable
229,Assimilated
230,secondary
231,emulation
232,functionalities
233,Sharable
234,analyzing
235,task-force
236,user-facing
237,hub
238,algorithm
239,directional
240,Synchronised
241,systemic
242,Universal
243,fault-tolerant
244,algorithm
245,Grass-roots
246,client-driven
247,analyzing
248,Organized
249,alliance
250,context-sensitive
251,Exclusive
252,alliance
253,Fundamental
254,Adaptive
255,executive
256,Extended
257,Proactive
258,next generation
259,Upgradable
260,stable
261,workforce
262,Business-focused
263,Progressive
264,content-based
265,Virtual
266,asynchronous
267,system-worthy
268,forecast
269,foreground
270,6th generation
271,heuristic
272,Vision-oriented
273,global
274,data-warehouse
275,help-desk
276,local
277,Multi-layered
278,directional
279,array
280,policy
281,Upgradable
282,knowledge user
283,Implemented
284,neural-net
285,portal
286,optimal
287,web-enabled
288,Virtual
289,hybrid
290,responsive
291,logistical
292,focus group
293,success
294,contingency
295,neutral
296,Advanced
297,Sharable
298,Exclusive
299,Proactive
300,fresh-thinking
301,Open-architected
302,uniform
303,content-based
304,contextually-based
305,Secured
306,internet solution
307,eco-centric
308,migration
309,Secured
310,attitude
311,Triple-buffered
312,Networked
313,Enterprise-wide
314,Graphical User Interface
315,Reactive
316,Proactive
317,info-mediaries
318,actuating
319,conglomeration
320,encryption
321,knowledge base
322,transitional
323,asynchronous
324,installation
325,Robust
326,Switchable
327,Extended
328,explicit
329,workforce
330,disintermediate
331,impactful
332,Multi-lateral
