id,topic
1,system-worthy
2,paradigm
3,solution
4,directional
5,application
6,intermediate
7,Universal
8,Innovative
9,Universal
10,productivity
11,access
12,needs-based
13,Grass-roots
14,client-driven
15,Robust
16,model
17,hybrid
18,knowledge user
19,Graphical User Interface
20,frame
21,Optimized
22,6th generation
23,De-engineered
24,capacity
25,infrastructure
26,Programmable
27,non-volatile
28,intangible
29,Programmable
30,Managed
31,Extended
32,systemic
33,attitude
34,hierarchy
35,Streamlined
36,capacity
37,complexity
38,mobile
39,system engine
40,Assimilated
41,product
42,hardware
43,Cloned
44,website
45,incremental
46,foreground
47,paradigm
48,utilisation
49,access
50,systematic
51,groupware
52,Distributed
53,5th generation
54,client-driven
55,asymmetric
56,Enhanced
57,global
58,function
59,De-engineered
60,array
61,web-enabled
62,Horizontal
63,non-volatile
64,Adaptive
65,infrastructure
66,encoding
67,portal
68,composite
69,Open-source
70,Upgradable
71,zero tolerance
72,productivity
73,grid-enabled
74,hub
75,monitoring
76,function
77,function
78,core
79,optimizing
80,Reactive
81,Enterprise-wide
82,interactive
83,Fundamental
84,data-warehouse
85,modular
86,human-resource
87,optimizing
88,impactful
89,asynchronous
90,Adaptive
91,conglomeration
92,Customer-focused
93,transitional
94,Right-sized
95,Cloned
96,Synchronised
97,conglomeration
98,capacity
99,project
100,client-server
101,foreground
102,Seamless
103,zero tolerance
104,mobile
105,system-worthy
106,Automated
107,transitional
108,regional
109,initiative
110,Devolved
111,Triple-buffered
112,Digitized
113,multi-state
114,eco-centric
115,Versatile
116,parallelism
117,encompassing
118,Object-based
119,Synchronised
120,productivity
121,De-engineered
122,encryption
123,architecture
124,flexibility
125,Function-based
126,national
127,algorithm
128,Function-based
129,orchestration
130,internet solution
131,encoding
132,24/7
133,Optimized
134,Proactive
135,Optimized
136,extranet
137,moratorium
138,context-sensitive
139,tertiary
140,24/7
141,bottom-line
142,Enhanced
143,functionalities
144,Multi-tiered
145,local
146,forecast
147,service-desk
148,encryption
149,clear-thinking
150,intangible
151,Centralized
152,project
153,homogeneous
154,intangible
155,systemic
156,Team-oriented
157,toolset
158,uniform
159,open architecture
160,synergy
161,Realigned
162,holistic
163,Cross-group
164,Reduced
165,contextually-based
166,structure
167,Ergonomic
168,policy
169,flexibility
170,Innovative
171,Fundamental
172,Intuitive
173,Re-contextualized
174,User-friendly
175,Down-sized
176,protocol
177,Adaptive
178,object-oriented
179,solution
180,Devolved
181,policy
182,matrix
183,Seamless
184,middleware
185,implementation
186,Graphical User Interface
187,modular
188,multi-tasking
189,Centralized
190,hardware
191,exuding
192,methodical
193,Visionary
194,success
195,Down-sized
196,homogeneous
197,collaboration
198,approach
199,Switchable
200,4th generation
201,Reactive
202,Multi-lateral
203,Cross-platform
204,local area network
205,challenge
206,definition
207,Sharable
208,upward-trending
209,directional
210,Graphic Interface
211,time-frame
212,regional
213,open system
214,Reduced
215,synergy
216,parallelism
217,zero defect
218,time-frame
219,Organized
220,User-friendly
221,Universal
222,access
223,initiative
224,executive
225,collaboration
226,Centralized
227,heuristic
228,Graphical User Interface
229,Seamless
230,methodology
231,database
232,Cloned
233,User-friendly
234,focus group
235,Secured
236,actuating
237,maximized
238,Up-sized
239,Upgradable
240,needs-based
241,Streamlined
242,Streamlined
243,Configurable
244,encryption
245,coherent
246,Organized
247,foreground
248,User-friendly
249,customer loyalty
250,homogeneous
251,Integrated
252,interactive
253,Devolved
254,directional
255,Open-source
256,bandwidth-monitored
257,task-force
258,Future-proofed
259,Synergized
260,knowledge user
261,protocol
262,Integrated
263,Compatible
264,Reactive
265,internet solution
266,client-server
267,zero defect
268,standardization
269,Reactive
270,Horizontal
271,User-friendly
272,Phased
273,focus group
274,Organized
275,productivity
276,Balanced
277,hierarchy
278,explicit
279,Adaptive
280,attitude
281,support
282,full-range
283,directional
284,knowledge base
285,instruction set
286,Focused
287,logistical
288,forecast
289,Front-line
290,methodical
291,Vision-oriented
292,attitude
293,impactful
294,intranet
295,solution-oriented
296,paradigm
297,multimedia
298,website
299,encoding
300,budgetary management
301,bi-directional
302,static
303,Programmable
304,Devolved
305,Ameliorated
306,Synergized
307,superstructure
308,intangible
309,Diverse
310,reciprocal
311,local area network
312,Face to face
313,optimal
314,projection
315,intermediate
316,knowledge user
317,capacity
318,model
319,zero tolerance
320,encoding
321,Triple-buffered
322,coherent
323,access
324,Enterprise-wide
325,asynchronous
326,Customer-focused
327,uniform
328,Cloned
329,Profit-focused
330,Customizable
331,responsive
332,framework
333,bifurcated
334,Streamlined
335,time-frame
336,Multi-tiered
337,Customizable
338,hub
339,website
