id,first_name
1,Reactive
2,Compatible
3,object-oriented
4,Robust
5,local
6,capacity
7,leverage
8,Programmable
9,forecast
10,Business-focused
11,asymmetric
12,Progressive
13,adapter
14,fault-tolerant
15,task-force
16,content-based
17,Innovative
18,Extended
19,benchmark
20,paradigm
21,Reduced
22,Devolved
23,task-force
24,knowledge base
25,access
26,stable
27,Graphical User Interface
28,Assimilated
29,Cross-platform
30,next generation
31,paradigm
32,Re-engineered
33,Balanced
34,local
35,non-volatile
36,Extended
37,Reactive
38,Automated
39,projection
40,mission-critical
41,Self-enabling
42,Persevering
43,system-worthy
44,Distributed
45,actuating
46,protocol
47,paradigm
48,installation
49,explicit
50,motivating
51,bifurcated
52,Universal
53,Advanced
54,Expanded
55,multi-tasking
56,artificial intelligence
57,concept
58,Decentralized
59,scalable
60,transitional
61,Right-sized
62,orchestration
63,Up-sized
64,asynchronous
65,software
66,open architecture
67,frame
68,conglomeration
69,interactive
70,discrete
71,pricing structure
72,Multi-lateral
73,Integrated
74,contextually-based
75,Multi-tiered
76,modular
77,Adaptive
78,Assimilated
79,Adaptive
80,mobile
81,local
82,Progressive
83,User-friendly
84,needs-based
85,Pre-emptive
86,fresh-thinking
87,encompassing
88,full-range
89,attitude
90,Mandatory
91,reciprocal
92,protocol
93,Quality-focused
94,zero administration
95,Public-key
96,Multi-channelled
97,project
98,maximized
99,Switchable
100,project
101,3rd generation
102,Ergonomic
103,client-server
104,Customizable
105,Implemented
106,productivity
107,even-keeled
108,content-based
109,open architecture
110,disintermediate
111,Multi-layered
112,Reverse-engineered
113,definition
114,Intuitive
115,open system
116,Programmable
117,disintermediate
118,cohesive
119,attitude
120,Quality-focused
121,superstructure
122,Customer-focused
123,Compatible
124,Adaptive
125,pricing structure
126,migration
127,Up-sized
128,implementation
129,Public-key
130,context-sensitive
131,functionalities
132,database
133,portal
134,radical
135,optimizing
136,knowledge base
137,artificial intelligence
138,strategy
139,Front-line
140,Virtual
141,contingency
142,mobile
143,Sharable
144,core
145,Compatible
146,attitude-oriented
147,Automated
148,projection
149,Sharable
150,knowledge base
151,Profound
152,challenge
153,methodical
154,Up-sized
155,contextually-based
156,human-resource
157,Open-source
158,productivity
159,adapter
160,ability
161,Business-focused
162,mobile
163,client-driven
164,Operative
165,Right-sized
166,asymmetric
167,Profit-focused
168,Mandatory
169,executive
170,structure
171,contextually-based
172,Function-based
173,focus group
174,logistical
175,algorithm
176,Fundamental
177,Stand-alone
178,Fundamental
179,Distributed
180,Total
181,Cloned
182,structure
183,framework
184,Balanced
185,system engine
186,Face to face
187,hierarchy
188,open architecture
189,Assimilated
190,matrices
191,well-modulated
192,flexibility
193,project
194,Down-sized
195,solution
196,Down-sized
197,emulation
198,budgetary management
199,strategy
200,orchestration
201,encryption
202,instruction set
203,discrete
204,challenge
205,ability
206,asymmetric
207,discrete
208,zero defect
209,intermediate
210,full-range
211,Fundamental
212,web-enabled
213,bifurcated
214,24/7
215,local area network
216,Compatible
217,Reverse-engineered
218,Robust
219,software
220,Secured
221,background
222,human-resource
223,Ameliorated
224,secondary
225,Reactive
226,middleware
227,value-added
228,multimedia
229,zero defect
230,encompassing
231,product
232,groupware
233,framework
234,Profit-focused
235,systematic
236,multimedia
237,system engine
238,national
239,paradigm
240,Inverse
241,analyzer
242,Ergonomic
243,24 hour
244,support
245,cohesive
246,synergy
247,intangible
248,process improvement
249,success
250,foreground
251,full-range
252,Mandatory
253,Synergized
254,directional
255,ability
256,incremental
257,monitoring
258,logistical
259,methodology
260,client-driven
261,regional
262,asymmetric
263,core
264,client-server
265,non-volatile
266,Seamless
267,alliance
268,Sharable
269,instruction set
270,eco-centric
271,Programmable
272,emulation
273,Profound
274,systematic
275,synergy
276,bi-directional
277,client-driven
278,discrete
279,Fully-configurable
280,Reverse-engineered
281,Programmable
282,content-based
283,local
284,Business-focused
285,protocol
286,multi-tasking
287,exuding
288,archive
289,object-oriented
290,foreground
291,superstructure
292,Persevering
293,collaboration
294,3rd generation
295,Balanced
296,incremental
297,info-mediaries
298,hub
299,regional
300,architecture
301,3rd generation
302,Multi-lateral
303,neural-net
304,Self-enabling
305,Horizontal
306,Configurable
307,challenge
308,global
309,Customizable
310,intermediate
311,Diverse
312,national
313,Reduced
314,Networked
315,solution
316,Monitored
317,Proactive
318,Seamless
319,explicit
320,Right-sized
321,Streamlined
322,array
323,Organic
324,synergy
325,Synergistic
326,Extended
327,flexibility
328,Pre-emptive
329,Customer-focused
330,high-level
331,emulation
332,holistic
333,eco-centric
334,firmware
335,forecast
336,help-desk
337,ability
338,data-warehouse
339,optimal
340,firmware
341,Right-sized
342,strategy
343,Configurable
344,Total
345,impactful
346,logistical
347,orchestration
348,Managed
349,Ergonomic
350,demand-driven
351,encompassing
352,User-centric
353,intangible
354,encompassing
355,system engine
356,pricing structure
357,interactive
358,3rd generation
359,Upgradable
360,composite
361,service-desk
362,mission-critical
363,monitoring
364,5th generation
365,core
366,systematic
