id,first_name
1,non-volatile
2,Graphical User Interface
3,project
4,Enhanced
5,product
6,access
7,monitoring
8,client-driven
9,bifurcated
10,Versatile
11,tangible
12,Secured
13,matrix
14,interface
15,methodical
16,initiative
17,Reduced
18,Stand-alone
19,Down-sized
20,open system
21,encoding
22,algorithm
23,Seamless
24,tangible
25,Extended
26,neural-net
27,Distributed
28,bottom-line
29,multi-state
30,Managed
31,help-desk
32,static
33,matrix
34,approach
35,Cross-group
36,Re-engineered
37,dynamic
38,attitude-oriented
39,transitional
40,Managed
41,user-facing
42,knowledge user
43,6th generation
44,Implemented
45,database
46,background
47,architecture
48,3rd generation
49,Profound
50,Devolved
51,forecast
52,collaboration
53,Visionary
54,static
55,24 hour
56,Assimilated
57,intermediate
58,workforce
59,interface
60,Robust
61,Digitized
62,Stand-alone
63,artificial intelligence
64,scalable
65,Customer-focused
66,client-server
67,project
68,global
69,real-time
70,local
71,grid-enabled
72,fault-tolerant
73,Phased
74,regional
75,Robust
76,Digitized
77,system engine
78,encompassing
79,archive
80,support
81,Automated
82,extranet
83,heuristic
84,User-friendly
85,full-range
86,Fundamental
87,workforce
88,3rd generation
89,scalable
90,Synergized
91,project
92,modular
93,emulation
94,project
95,analyzing
96,projection
97,Programmable
98,Compatible
99,value-added
100,Profit-focused
101,4th generation
102,customer loyalty
103,fault-tolerant
104,stable
105,success
106,Re-engineered
107,customer loyalty
108,reciprocal
109,Profound
110,system-worthy
111,Mandatory
112,fresh-thinking
113,productivity
114,analyzing
115,value-added
116,knowledge user
117,Front-line
118,Reactive
119,Organized
120,hierarchy
121,multimedia
122,Open-architected
123,Object-based
124,process improvement
125,regional
126,analyzing
127,Pre-emptive
128,grid-enabled
129,synergy
130,exuding
131,Decentralized
132,Up-sized
133,Ameliorated
134,moderator
135,analyzing
136,value-added
137,grid-enabled
138,encompassing
139,Cross-group
140,benchmark
141,Synergistic
142,multi-tasking
143,encoding
144,user-facing
145,Versatile
146,website
147,Exclusive
148,groupware
149,moratorium
150,encryption
151,systematic
152,solution-oriented
153,Distributed
154,value-added
155,Vision-oriented
156,analyzer
157,complexity
158,Adaptive
159,Multi-channelled
160,system engine
161,zero administration
162,Open-architected
163,empowering
164,pricing structure
165,Public-key
166,moderator
167,Ergonomic
168,explicit
169,needs-based
170,methodology
171,asynchronous
172,projection
173,structure
174,Open-architected
175,Front-line
176,projection
177,strategy
178,24/7
179,flexibility
180,content-based
181,task-force
182,data-warehouse
183,methodical
184,Programmable
185,migration
186,global
187,database
188,optimal
189,Cloned
190,Implemented
191,24/7
192,Optional
193,maximized
194,approach
195,database
196,open architecture
197,tangible
198,encoding
199,Front-line
200,Visionary
201,mobile
202,Open-source
203,Persevering
204,user-facing
205,optimizing
206,Right-sized
207,Phased
208,Function-based
209,Triple-buffered
210,time-frame
211,Persevering
212,bandwidth-monitored
