id,topic
1,Synergized
2,3rd generation
3,matrix
4,intangible
5,secondary
6,disintermediate
7,neural-net
8,Optimized
9,Optimized
10,paradigm
11,Advanced
12,time-frame
13,complexity
14,utilisation
15,high-level
16,Secured
17,task-force
18,incremental
19,holistic
20,concept
21,User-friendly
22,installation
23,scalable
24,Adaptive
25,Ergonomic
26,toolset
27,zero administration
28,help-desk
29,Configurable
30,hardware
31,hybrid
32,didactic
33,open system
34,attitude-oriented
35,Robust
36,dynamic
37,systemic
38,database
39,Triple-buffered
40,software
41,empowering
42,adapter
43,Managed
44,Cloned
45,Customizable
46,solution
47,client-server
48,Expanded
49,Compatible
50,adapter
51,capacity
52,logistical
53,structure
54,Operative
55,Synergistic
56,Ameliorated
57,Exclusive
58,bifurcated
59,Right-sized
60,uniform
61,Upgradable
62,exuding
63,transitional
64,zero tolerance
65,software
66,moratorium
67,Up-sized
68,optimizing
69,Multi-layered
70,projection
71,policy
72,User-centric
73,Open-source
74,responsive
75,Cross-group
76,Future-proofed
77,Optional
78,standardization
79,Function-based
80,dedicated
81,secured line
82,transitional
83,clear-thinking
84,discrete
85,zero defect
86,Object-based
87,Multi-layered
88,archive
89,intranet
90,client-server
91,contextually-based
92,Reduced
93,grid-enabled
94,Graphical User Interface
95,5th generation
96,dynamic
97,Operative
98,directional
99,demand-driven
100,reciprocal
101,Expanded
102,actuating
103,structure
104,system engine
105,Multi-layered
106,focus group
107,artificial intelligence
108,optimizing
109,Adaptive
110,application
111,budgetary management
112,Monitored
113,Universal
114,Optional
115,customer loyalty
116,instruction set
117,scalable
118,collaboration
119,heuristic
120,Operative
121,Intuitive
122,complexity
123,well-modulated
124,focus group
125,Organized
126,model
127,Visionary
128,object-oriented
129,solution
130,service-desk
131,system-worthy
132,parallelism
133,systemic
134,multi-state
135,core
136,real-time
137,asynchronous
138,parallelism
139,Seamless
140,Streamlined
141,Decentralized
142,logistical
143,content-based
144,bottom-line
145,Synchronised
146,Synergized
147,definition
148,Vision-oriented
149,productivity
150,local area network
151,neural-net
152,Cloned
153,architecture
154,hub
155,content-based
156,Pre-emptive
157,Advanced
158,budgetary management
159,Face to face
160,optimizing
161,Extended
162,portal
163,encoding
164,uniform
165,Front-line
166,scalable
167,mobile
168,Programmable
169,customer loyalty
170,uniform
171,Persevering
172,architecture
173,complexity
174,Managed
175,Fully-configurable
176,Open-source
177,Re-contextualized
178,dedicated
179,zero defect
180,moderator
181,bifurcated
182,application
183,Persevering
184,client-driven
185,Expanded
186,frame
187,application
188,paradigm
189,neural-net
190,circuit
191,Open-architected
192,logistical
193,mobile
194,Expanded
195,coherent
196,synergy
197,encryption
198,Front-line
199,Reduced
200,encryption
201,Horizontal
202,transitional
203,support
204,Intuitive
205,4th generation
206,Versatile
207,middleware
208,empowering
209,6th generation
210,Customer-focused
211,Stand-alone
212,empowering
213,knowledge user
214,Visionary
215,emulation
216,dynamic
217,cohesive
218,focus group
219,Universal
220,adapter
221,function
222,alliance
223,Visionary
224,Re-engineered
225,Innovative
226,dedicated
227,foreground
228,Seamless
229,Inverse
230,Up-sized
231,projection
232,static
233,regional
234,neutral
235,architecture
236,24 hour
237,database
238,installation
239,Polarised
240,moratorium
241,Reactive
242,full-range
243,monitoring
244,extranet
245,methodical
246,full-range
247,database
248,Secured
249,uniform
250,workforce
251,workforce
252,algorithm
253,homogeneous
254,analyzer
255,Visionary
256,dynamic
257,systemic
258,Polarised
259,zero administration
260,local area network
261,high-level
262,array
263,pricing structure
264,Mandatory
265,Cross-platform
266,systemic
267,attitude
268,Monitored
269,firmware
270,mission-critical
271,attitude
272,Cross-platform
273,instruction set
274,Secured
275,bottom-line
276,Monitored
277,Quality-focused
278,even-keeled
279,analyzer
280,data-warehouse
281,incremental
282,utilisation
283,Grass-roots
284,customer loyalty
285,Fundamental
286,homogeneous
287,implementation
288,Enhanced
289,De-engineered
290,system engine
291,explicit
292,product
293,Seamless
294,internet solution
295,Phased
296,attitude
297,non-volatile
298,core
299,responsive
300,Compatible
301,Automated
302,standardization
303,Configurable
304,hub
305,optimizing
306,Decentralized
307,attitude-oriented
308,architecture
309,Up-sized
310,content-based
311,scalable
312,pricing structure
313,Networked
314,Team-oriented
315,zero tolerance
316,5th generation
317,Face to face
318,Multi-tiered
319,Seamless
320,archive
321,clear-thinking
322,24 hour
323,Persistent
324,holistic
325,explicit
326,hub
327,Multi-layered
328,Innovative
329,conglomeration
330,matrices
331,time-frame
332,multi-state
333,holistic
334,time-frame
335,executive
336,hierarchy
337,Persevering
338,Business-focused
339,bottom-line
340,extranet
341,database
342,client-driven
343,superstructure
344,paradigm
345,Realigned
346,intangible
347,structure
348,Configurable
349,conglomeration
350,Proactive
351,holistic
352,didactic
353,framework
354,Inverse
355,regional
356,dedicated
357,Adaptive
358,Phased
359,modular
360,encryption
361,knowledge user
362,customer loyalty
363,client-driven
364,Synergistic
365,directional
366,Programmable
367,product
368,Progressive
369,content-based
370,grid-enabled
371,optimizing
372,Networked
373,high-level
374,Visionary
375,system engine
376,Persevering
377,didactic
378,Virtual
379,Visionary
380,Optimized
381,multi-tasking
382,installation
383,Distributed
384,Persevering
385,Networked
386,support
387,Up-sized
388,orchestration
389,bifurcated
390,internet solution
391,Face to face
392,optimizing
393,stable
394,methodology
395,paradigm
396,Cross-platform
397,Profit-focused
398,architecture
399,Horizontal
400,Fundamental
401,solution-oriented
402,Reduced
403,human-resource
404,neural-net
405,implementation
406,success
407,mission-critical
408,collaboration
409,array
410,Right-sized
411,Secured
412,benchmark
413,circuit
414,Diverse
415,value-added
416,Ergonomic
417,actuating
418,internet solution
419,4th generation
420,matrix
421,service-desk
422,zero administration
423,human-resource
424,Extended
425,mission-critical
426,Future-proofed
427,clear-thinking
428,Total
429,motivating
430,content-based
431,Polarised
432,Advanced
433,Adaptive
434,tertiary
435,Secured
436,Ergonomic
437,focus group
438,encoding
439,Digitized
440,Programmable
441,hybrid
442,human-resource
443,impactful
444,Extended
445,Reduced
446,intranet
447,background
448,analyzing
449,optimal
450,application
451,system-worthy
452,24/7
453,mobile
454,Versatile
455,Extended
456,non-volatile
457,Up-sized
458,Persistent
459,toolset
460,incremental
461,mobile
462,array
463,transitional
464,Programmable
465,Object-based
466,Expanded
467,fault-tolerant
468,Assimilated
469,client-driven
470,Progressive
471,regional
472,Vision-oriented
473,task-force
474,User-friendly
475,customer loyalty
476,exuding
477,secondary
478,6th generation
479,Extended
480,artificial intelligence
481,Advanced
482,workforce
483,composite
484,system-worthy
485,Ergonomic
486,Managed
487,discrete
488,instruction set
489,Organized
490,Universal
491,task-force
492,Ergonomic
493,grid-enabled
494,focus group
495,web-enabled
496,multi-tasking
497,portal
498,Profound
499,Enhanced
500,interface
501,explicit
502,open architecture
503,Organic
504,encompassing
505,cohesive
506,system engine
507,stable
508,fresh-thinking
509,secondary
510,Reduced
511,concept
512,Polarised
513,migration
514,policy
515,circuit
516,modular
517,Inverse
518,Configurable
519,Virtual
520,multi-state
521,disintermediate
