id,topic
1,fresh-thinking
2,Progressive
3,background
4,concept
5,Programmable
6,collaboration
7,scalable
8,web-enabled
9,middleware
10,real-time
11,Graphical User Interface
12,Compatible
13,local
14,analyzing
15,executive
16,Extended
17,Implemented
18,system engine
19,Digitized
20,Open-architected
21,Distributed
22,non-volatile
23,secured line
24,encoding
25,static
26,fault-tolerant
27,Upgradable
28,adapter
29,info-mediaries
30,moratorium
31,radical
32,analyzing
33,Integrated
34,matrices
35,even-keeled
36,background
37,bifurcated
38,Phased
39,Decentralized
40,matrix
41,tertiary
42,Reactive
43,website
44,background
45,mission-critical
46,logistical
47,frame
48,portal
49,Multi-lateral
50,Inverse
51,multi-state
52,background
53,application
54,function
55,optimizing
56,Switchable
57,Synergistic
58,tertiary
59,Robust
60,Devolved
61,Mandatory
62,Open-architected
63,archive
64,Open-architected
65,attitude
66,Profound
67,Function-based
68,static
69,Switchable
70,intangible
71,neutral
72,artificial intelligence
73,Triple-buffered
74,Programmable
75,open architecture
76,regional
77,architecture
78,intermediate
79,didactic
80,Managed
81,benchmark
82,eco-centric
83,definition
84,knowledge user
85,data-warehouse
86,Decentralized
87,high-level
88,throughput
89,incremental
90,fault-tolerant
91,hierarchy
92,Automated
93,encoding
94,dedicated
95,attitude-oriented
96,neutral
97,analyzing
98,local
99,5th generation
100,focus group
101,synergy
102,User-centric
103,protocol
104,Up-sized
105,complexity
106,system engine
107,4th generation
108,stable
109,Synergized
110,archive
111,human-resource
112,benchmark
113,Adaptive
114,needs-based
115,3rd generation
116,alliance
117,Customer-focused
118,model
119,Function-based
120,Decentralized
121,extranet
122,Polarised
123,bottom-line
124,software
125,multi-state
126,static
127,web-enabled
128,Vision-oriented
129,service-desk
130,Integrated
131,global
132,interactive
133,Assimilated
134,attitude-oriented
135,local area network
136,global
137,software
138,Synergistic
139,neutral
140,attitude
141,6th generation
142,static
143,Synergistic
144,Inverse
145,Organic
146,Enterprise-wide
147,zero tolerance
148,multi-tasking
149,full-range
150,Enhanced
151,artificial intelligence
152,functionalities
153,Persistent
154,multi-state
155,Graphical User Interface
156,client-driven
157,architecture
158,Graphic Interface
159,next generation
160,reciprocal
161,implementation
162,collaboration
163,definition
164,capacity
165,orchestration
166,concept
167,Pre-emptive
168,dynamic
169,monitoring
170,intangible
171,global
172,Exclusive
173,actuating
174,function
175,Profit-focused
176,bandwidth-monitored
177,project
178,high-level
179,transitional
180,incremental
181,optimal
182,user-facing
183,executive
184,hybrid
185,attitude
186,regional
187,static
188,Cross-platform
189,Implemented
190,Multi-channelled
191,benchmark
192,Visionary
193,upward-trending
194,asynchronous
195,real-time
196,leverage
197,capacity
198,synergy
199,knowledge user
200,Public-key
201,Open-architected
202,Business-focused
203,Enterprise-wide
204,implementation
205,Re-engineered
206,Multi-tiered
207,Inverse
208,Face to face
209,ability
210,open architecture
211,system-worthy
212,open system
213,complexity
214,Future-proofed
215,collaboration
216,budgetary management
217,Digitized
218,optimal
219,Total
220,support
221,24/7
222,projection
223,foreground
224,object-oriented
