id,topic
1,benchmark
2,incremental
3,protocol
4,website
5,Up-sized
6,info-mediaries
7,help-desk
8,dedicated
9,functionalities
10,Integrated
11,Phased
12,success
13,approach
14,intangible
15,directional
16,bi-directional
17,grid-enabled
18,attitude
19,Graphic Interface
20,alliance
21,service-desk
22,homogeneous
23,cohesive
24,Stand-alone
25,Adaptive
26,encryption
27,foreground
28,Front-line
29,motivating
30,coherent
31,superstructure
32,24/7
33,holistic
34,Secured
35,empowering
36,Re-contextualized
37,Multi-lateral
38,asymmetric
39,Organic
40,budgetary management
41,Devolved
42,throughput
43,encoding
44,moratorium
45,hybrid
46,solution
47,implementation
48,Triple-buffered
49,Expanded
50,complexity
51,multimedia
52,next generation
53,structure
54,function
55,emulation
56,success
57,workforce
58,multi-state
59,disintermediate
60,radical
61,content-based
62,application
63,utilisation
64,Organized
65,complexity
66,analyzer
67,zero tolerance
68,optimal
69,executive
70,intangible
71,projection
72,Future-proofed
73,uniform
74,client-driven
75,modular
76,user-facing
77,protocol
78,Upgradable
79,mission-critical
80,Public-key
81,moderator
82,Organic
83,executive
84,framework
85,Extended
86,capability
87,Switchable
88,bandwidth-monitored
89,archive
90,bi-directional
91,User-centric
92,Pre-emptive
93,Decentralized
94,database
95,fault-tolerant
96,hub
97,Organic
98,emulation
99,Multi-lateral
100,secured line
101,Realigned
102,neutral
103,internet solution
104,projection
105,customer loyalty
106,next generation
107,system-worthy
108,systemic
109,User-friendly
110,Enhanced
111,Pre-emptive
112,didactic
113,standardization
114,Advanced
115,throughput
116,open system
117,reciprocal
118,Customer-focused
119,national
120,Decentralized
121,Universal
122,optimizing
123,Organized
124,local
125,service-desk
126,multi-state
127,content-based
128,actuating
129,infrastructure
130,matrix
131,encoding
132,Profound
133,migration
134,tangible
135,portal
136,asynchronous
137,middleware
138,Business-focused
139,local area network
140,mission-critical
141,Focused
142,maximized
143,Adaptive
144,Persistent
145,asynchronous
146,Versatile
147,Polarised
148,Horizontal
149,bi-directional
150,adapter
151,multi-tasking
152,background
153,Configurable
154,Triple-buffered
155,real-time
156,Optional
157,Horizontal
158,initiative
159,Sharable
160,initiative
161,workforce
162,synergy
163,3rd generation
164,Graphic Interface
165,migration
166,dynamic
167,encryption
168,application
169,encryption
170,Face to face
171,6th generation
172,systematic
173,circuit
174,portal
175,implementation
176,collaboration
177,optimal
178,attitude-oriented
179,Ameliorated
180,Future-proofed
181,Multi-channelled
182,Business-focused
183,demand-driven
184,solution-oriented
185,modular
186,policy
187,Virtual
188,conglomeration
189,zero administration
190,algorithm
191,strategy
192,project
193,tertiary
194,internet solution
195,Up-sized
196,radical
197,framework
198,hierarchy
199,process improvement
200,collaboration
201,Organized
202,function
203,archive
204,hub
205,Self-enabling
206,Front-line
207,emulation
208,next generation
209,didactic
210,portal
211,structure
212,background
213,Cloned
214,Triple-buffered
215,collaboration
216,database
217,project
218,Open-source
219,approach
220,upward-trending
221,knowledge user
222,homogeneous
223,Expanded
224,analyzer
225,protocol
226,firmware
227,reciprocal
228,Face to face
229,multi-state
230,Advanced
231,neutral
232,protocol
233,Secured
234,knowledge user
235,frame
236,object-oriented
237,Advanced
238,needs-based
239,Secured
240,throughput
241,composite
242,utilisation
243,Decentralized
244,Front-line
245,Operative
246,User-centric
247,intangible
248,hierarchy
249,bandwidth-monitored
250,interactive
251,service-desk
252,neutral
253,Decentralized
254,definition
255,Assimilated
256,composite
257,uniform
258,regional
