id,topic
1,Customizable
2,interface
3,function
4,concept
5,Mandatory
6,migration
7,internet solution
8,portal
9,incremental
10,algorithm
11,hierarchy
12,Business-focused
13,Assimilated
14,algorithm
15,Stand-alone
16,Open-source
17,groupware
18,disintermediate
19,knowledge user
20,Front-line
21,Pre-emptive
22,Grass-roots
23,conglomeration
24,architecture
25,firmware
26,instruction set
27,Decentralized
28,leverage
29,user-facing
30,homogeneous
31,hardware
32,Persistent
33,analyzer
34,responsive
35,Optimized
36,website
37,maximized
38,homogeneous
39,knowledge base
40,optimizing
41,Proactive
42,stable
43,Organic
44,solution
45,Synchronised
46,bi-directional
47,toolset
48,Digitized
49,logistical
50,benchmark
51,Total
52,Reduced
53,Graphical User Interface
54,Self-enabling
55,Seamless
56,grid-enabled
57,moderator
58,Optimized
59,extranet
60,Profound
61,capability
62,impactful
63,Virtual
64,Distributed
65,analyzing
66,non-volatile
67,Customizable
68,asynchronous
69,heuristic
70,solution
71,implementation
72,groupware
73,directional
74,Integrated
75,array
76,Intuitive
77,neural-net
78,tangible
79,support
80,project
81,success
82,Profit-focused
83,Cross-platform
84,Reactive
85,service-desk
86,array
87,radical
88,Enhanced
89,Front-line
90,De-engineered
91,adapter
92,monitoring
93,systematic
94,bifurcated
95,Networked
96,project
97,leading edge
98,4th generation
99,Integrated
100,database
101,Open-architected
102,optimizing
103,Multi-lateral
104,incremental
105,high-level
106,projection
107,bottom-line
108,conglomeration
109,capability
110,tangible
111,Front-line
112,Diverse
113,functionalities
114,stable
115,real-time
116,non-volatile
117,content-based
118,system-worthy
119,tangible
120,demand-driven
121,user-facing
122,Reverse-engineered
123,discrete
124,Future-proofed
125,Persistent
126,Operative
127,didactic
128,standardization
129,Progressive
130,system-worthy
131,content-based
132,protocol
133,context-sensitive
134,incremental
135,scalable
136,capacity
137,system-worthy
138,24 hour
139,Inverse
140,Multi-layered
141,open system
142,Graphical User Interface
143,Open-source
144,Customer-focused
145,projection
146,Down-sized
147,Pre-emptive
148,Distributed
149,eco-centric
150,encryption
151,didactic
152,Horizontal
153,Down-sized
154,Monitored
155,Seamless
156,Face to face
157,Innovative
158,intangible
159,zero administration
160,Reactive
161,logistical
162,parallelism
163,analyzing
164,Compatible
165,executive
166,moderator
167,3rd generation
168,Streamlined
169,knowledge base
170,hardware
171,framework
172,Business-focused
173,Customizable
174,Progressive
175,Multi-tiered
176,workforce
177,high-level
178,Secured
179,interactive
180,adapter
181,Decentralized
182,Down-sized
183,Switchable
184,Digitized
185,Grass-roots
186,Profit-focused
187,conglomeration
188,forecast
189,disintermediate
190,complexity
191,Proactive
192,leading edge
193,neutral
194,Enhanced
195,productivity
196,analyzer
197,well-modulated
198,modular
199,leverage
200,hierarchy
201,Customizable
202,portal
203,process improvement
204,leading edge
205,superstructure
206,dynamic
207,Reverse-engineered
208,cohesive
209,context-sensitive
210,upward-trending
211,implementation
212,info-mediaries
213,hub
214,high-level
215,multi-state
216,web-enabled
217,24 hour
218,systematic
219,project
220,Enterprise-wide
221,benchmark
222,disintermediate
223,service-desk
224,6th generation
225,knowledge base
226,Seamless
227,stable
228,optimizing
229,Organized
230,responsive
231,exuding
232,high-level
233,User-centric
234,Reactive
235,open system
236,bandwidth-monitored
237,Managed
238,logistical
239,5th generation
240,dedicated
241,Reactive
242,Devolved
243,systematic
244,methodical
245,24/7
246,concept
247,alliance
248,encoding
249,6th generation
250,6th generation
251,monitoring
252,ability
253,Robust
254,Adaptive
255,Synergized
256,monitoring
257,eco-centric
258,Switchable
259,Profit-focused
260,model
261,matrix
262,content-based
263,policy
264,human-resource
265,national
266,impactful
267,Ameliorated
268,responsive
269,knowledge base
270,Assimilated
271,real-time
272,bottom-line
273,Business-focused
274,local area network
275,Up-sized
276,non-volatile
277,systematic
278,mobile
279,tertiary
280,Assimilated
281,pricing structure
282,Inverse
283,Centralized
284,Pre-emptive
285,internet solution
286,dynamic
287,artificial intelligence
288,policy
289,intangible
290,Mandatory
291,Triple-buffered
292,Ameliorated
293,foreground
294,alliance
295,Synergistic
296,framework
297,parallelism
298,tangible
299,Self-enabling
300,paradigm
301,success
302,regional
303,Visionary
304,Self-enabling
305,support
306,scalable
307,Persistent
308,Cross-group
309,groupware
310,Stand-alone
311,demand-driven
312,Phased
313,initiative
314,circuit
315,client-driven
316,24 hour
317,clear-thinking
318,discrete
319,optimal
320,capacity
321,encompassing
322,pricing structure
323,middleware
324,systematic
325,Synergistic
326,Polarised
327,firmware
328,customer loyalty
329,Centralized
330,Synchronised
331,full-range
332,forecast
333,User-centric
334,artificial intelligence
335,zero tolerance
336,dynamic
337,knowledge base
338,analyzing
339,modular
340,Open-source
341,grid-enabled
342,bifurcated
343,dynamic
344,modular
345,Operative
346,parallelism
347,responsive
348,Fully-configurable
349,open system
350,solution-oriented
351,zero defect
352,fault-tolerant
353,needs-based
354,service-desk
355,zero tolerance
356,composite
357,parallelism
358,multimedia
359,knowledge base
360,transitional
361,Profound
362,Graphic Interface
363,Digitized
364,Quality-focused
365,leverage
366,interface
367,migration
368,installation
369,exuding
370,hybrid
371,Inverse
372,task-force
373,analyzer
374,hardware
375,infrastructure
376,encompassing
377,Customer-focused
378,interface
379,Innovative
380,Operative
381,full-range
382,leading edge
383,Implemented
384,systemic
385,Extended
386,Monitored
387,Organized
388,framework
389,Synergized
390,explicit
391,Enhanced
392,Automated
393,Graphic Interface
394,modular
395,application
396,De-engineered
397,web-enabled
398,function
399,software
400,Organized
401,Synergistic
402,internet solution
403,groupware
404,focus group
405,content-based
406,superstructure
407,Synergized
408,Profit-focused
409,product
410,task-force
411,budgetary management
412,modular
413,regional
414,Multi-channelled
415,hub
416,composite
417,Customer-focused
418,Operative
419,database
420,neural-net
421,executive
422,Exclusive
423,Expanded
424,concept
425,info-mediaries
426,leverage
427,extranet
428,asymmetric
429,secondary
430,Total
431,Profit-focused
432,zero defect
433,Persistent
434,Pre-emptive
435,Optimized
436,Secured
437,emulation
438,task-force
439,Digitized
440,Extended
441,homogeneous
442,portal
443,secured line
444,Advanced
445,open architecture
446,structure
447,architecture
448,even-keeled
449,Fully-configurable
450,content-based
451,system engine
452,challenge
453,content-based
454,Reactive
455,Adaptive
456,discrete
457,Reduced
458,hierarchy
459,flexibility
460,analyzing
461,context-sensitive
462,Virtual
463,Switchable
464,ability
465,needs-based
466,architecture
467,Realigned
468,Implemented
469,optimizing
470,client-driven
471,mobile
472,Expanded
473,tangible
474,Optional
475,open architecture
476,Polarised
477,Multi-channelled
478,asymmetric
479,Proactive
480,Stand-alone
481,Object-based
482,composite
483,explicit
484,static
485,customer loyalty
486,superstructure
487,open architecture
488,process improvement
489,concept
490,Secured
491,Cross-platform
492,Decentralized
493,portal
494,web-enabled
495,needs-based
496,utilisation
497,Vision-oriented
498,policy
499,multi-state
500,multi-tasking
501,Enterprise-wide
502,Vision-oriented
503,intranet
504,zero administration
505,superstructure
506,success
507,web-enabled
508,next generation
509,disintermediate
510,Balanced
511,benchmark
512,matrix
513,moderator
514,national
515,access
516,Quality-focused
517,Advanced
518,Multi-channelled
519,benchmark
520,Organic
521,Programmable
522,Balanced
523,customer loyalty
524,next generation
525,Implemented
526,Customer-focused
527,Triple-buffered
528,solution-oriented
529,Graphic Interface
530,context-sensitive
531,implementation
532,maximized
533,human-resource
534,complexity
535,conglomeration
536,Persistent
537,Upgradable
538,Fully-configurable
539,structure
540,Expanded
541,motivating
542,Reverse-engineered
543,parallelism
544,moderator
545,implementation
546,Digitized
547,bottom-line
548,Progressive
549,Public-key
550,analyzer
551,systemic
552,challenge
553,Upgradable
554,static
555,groupware
556,Re-engineered
557,global
558,Multi-lateral
559,background
560,client-server
561,Graphical User Interface
562,productivity
563,matrices
564,Focused
565,Reduced
566,contextually-based
567,project
568,groupware
569,portal
570,Mandatory
571,attitude
572,project
573,client-server
574,model
575,Robust
576,Mandatory
577,system-worthy
578,Open-source
579,Phased
580,Enterprise-wide
581,Profound
582,asymmetric
583,static
584,Compatible
585,Customer-focused
586,info-mediaries
587,secondary
588,Intuitive
589,artificial intelligence
590,Adaptive
591,Reduced
592,Customizable
593,hybrid
594,alliance
595,data-warehouse
596,analyzer
597,moratorium
598,Operative
599,Multi-channelled
600,protocol
601,even-keeled
