id,first_name
1,Configurable
2,coherent
3,homogeneous
4,bifurcated
5,intangible
6,demand-driven
7,Advanced
8,ability
9,array
10,Virtual
11,Extended
12,projection
13,mobile
14,web-enabled
15,Multi-tiered
16,complexity
17,extranet
18,didactic
19,dynamic
20,leverage
21,multi-state
22,6th generation
23,array
24,flexibility
25,Configurable
26,encoding
27,Secured
28,moratorium
29,homogeneous
30,methodical
31,uniform
32,secondary
33,content-based
34,Virtual
35,homogeneous
36,Quality-focused
37,extranet
38,solution
39,frame
40,optimizing
41,methodology
42,algorithm
43,toolset
44,project
45,responsive
46,Open-source
47,non-volatile
48,initiative
49,actuating
50,synergy
51,systematic
52,Customizable
53,standardization
54,User-centric
55,Stand-alone
56,standardization
57,encoding
58,Front-line
59,Graphic Interface
60,Inverse
61,leverage
62,Multi-channelled
63,capability
64,asynchronous
65,structure
66,national
67,Cloned
68,Reduced
69,productivity
70,Multi-layered
71,complexity
72,Secured
73,web-enabled
74,capability
75,Optional
76,Total
77,Function-based
78,clear-thinking
79,instruction set
80,maximized
81,matrix
82,open system
83,Cross-group
84,secured line
85,tertiary
86,pricing structure
87,policy
88,Focused
89,knowledge user
90,De-engineered
91,web-enabled
92,software
93,tangible
94,next generation
95,architecture
96,Cloned
97,human-resource
98,Face to face
99,Centralized
100,product
101,stable
102,bandwidth-monitored
103,Multi-lateral
104,Cross-platform
105,extranet
106,knowledge user
107,Vision-oriented
108,hierarchy
109,algorithm
110,actuating
111,intermediate
112,background
113,utilisation
114,leading edge
115,standardization
116,Diverse
117,Organized
118,Re-engineered
119,Reverse-engineered
120,product
121,impactful
122,system engine
123,secured line
124,Reduced
125,Function-based
126,application
127,full-range
128,installation
129,context-sensitive
130,paradigm
131,optimal
132,approach
133,context-sensitive
134,Assimilated
135,optimal
136,database
137,Devolved
138,incremental
139,Versatile
140,Virtual
141,mobile
142,leverage
143,Realigned
144,Pre-emptive
145,task-force
146,Synergistic
147,Multi-tiered
148,Self-enabling
149,attitude
150,maximized
151,Persistent
152,Horizontal
153,multimedia
154,directional
155,zero administration
156,hybrid
157,incremental
158,zero tolerance
159,De-engineered
160,didactic
161,Ameliorated
162,framework
163,Triple-buffered
164,next generation
165,model
166,Integrated
167,workforce
168,grid-enabled
169,Enterprise-wide
170,standardization
171,Balanced
172,fresh-thinking
173,emulation
174,Triple-buffered
175,core
176,user-facing
177,intermediate
178,4th generation
179,impactful
180,flexibility
181,maximized
182,Synergized
183,adapter
184,system engine
185,Devolved
186,user-facing
187,instruction set
188,Intuitive
189,uniform
190,Mandatory
191,foreground
192,user-facing
193,Multi-channelled
194,Switchable
195,solution-oriented
196,circuit
197,object-oriented
198,paradigm
199,success
200,Proactive
201,methodical
202,model
203,multimedia
204,Horizontal
205,neural-net
206,Operative
207,Self-enabling
208,clear-thinking
209,website
210,budgetary management
211,Customizable
212,scalable
213,zero administration
214,Ergonomic
215,Public-key
216,contingency
217,User-centric
218,Re-engineered
219,system engine
220,synergy
221,Configurable
222,Diverse
223,conglomeration
224,motivating
225,Integrated
226,infrastructure
227,knowledge user
228,moratorium
229,Front-line
230,zero administration
231,Virtual
232,demand-driven
233,uniform
234,approach
235,hybrid
236,secondary
237,Self-enabling
238,Re-contextualized
239,methodical
240,optimizing
241,Centralized
242,directional
243,challenge
244,help-desk
245,systemic
246,bottom-line
247,scalable
248,5th generation
249,Multi-layered
250,Synergistic
251,modular
252,Reduced
253,artificial intelligence
254,definition
255,model
256,fault-tolerant
257,interface
258,Proactive
259,focus group
260,zero administration
261,Versatile
262,grid-enabled
263,framework
264,Assimilated
265,empowering
266,Multi-layered
267,local area network
268,model
269,Realigned
270,Integrated
271,algorithm
272,Total
273,encompassing
274,analyzer
275,Open-architected
276,paradigm
277,grid-enabled
278,instruction set
279,responsive
280,asymmetric
281,Face to face
282,Up-sized
283,Organic
284,scalable
285,multi-tasking
286,Streamlined
287,dynamic
288,Cloned
289,encoding
290,policy
291,Team-oriented
292,open architecture
293,Business-focused
294,adapter
295,focus group
296,Networked
297,definition
298,executive
299,high-level
300,Persevering
301,analyzing
302,capability
303,Persevering
304,service-desk
305,definition
306,customer loyalty
307,help-desk
308,complexity
309,Visionary
310,analyzer
311,Monitored
312,forecast
313,empowering
314,hardware
315,strategy
316,empowering
317,leading edge
318,Re-engineered
319,workforce
320,logistical
321,hierarchy
322,Synergistic
323,Fundamental
324,strategy
325,moratorium
326,Integrated
327,zero administration
328,Intuitive
329,hub
330,open architecture
331,eco-centric
332,Fundamental
333,Customizable
334,Polarised
335,interface
336,Triple-buffered
337,process improvement
338,Operative
339,Persevering
340,matrices
341,modular
342,homogeneous
343,Sharable
344,Diverse
345,tertiary
346,Business-focused
347,forecast
348,mobile
349,ability
350,customer loyalty
351,well-modulated
352,incremental
353,synergy
354,system-worthy
355,Extended
356,optimal
357,tertiary
358,analyzing
359,application
360,Distributed
361,Organic
362,implementation
363,hub
364,Reverse-engineered
365,Optional
366,actuating
367,Streamlined
368,migration
369,global
370,contingency
371,collaboration
372,responsive
373,Up-sized
374,3rd generation
375,Diverse
376,tangible
377,intranet
378,bi-directional
379,concept
380,Business-focused
381,success
382,Balanced
383,hybrid
384,multimedia
385,foreground
386,5th generation
387,frame
388,Ameliorated
389,multi-tasking
390,tangible
391,Cross-platform
392,encoding
393,Seamless
394,zero administration
395,Graphical User Interface
396,ability
397,Profound
398,local
399,non-volatile
400,Total
401,model
402,encoding
403,national
404,transitional
405,Inverse
406,Persevering
407,clear-thinking
408,incremental
409,reciprocal
410,Managed
411,Multi-channelled
412,Devolved
413,capacity
414,Profound
415,even-keeled
416,orchestration
417,moderator
418,standardization
419,project
420,benchmark
421,global
422,dynamic
423,Implemented
424,synergy
425,policy
426,local area network
427,well-modulated
428,leading edge
429,Diverse
430,bi-directional
431,Synchronised
432,core
433,product
434,real-time
435,explicit
436,Enterprise-wide
437,regional
438,Advanced
439,Future-proofed
440,Intuitive
441,encryption
442,core
443,Graphic Interface
444,Down-sized
445,complexity
446,database
447,paradigm
448,internet solution
449,groupware
450,challenge
451,explicit
452,application
453,multi-tasking
454,tangible
455,forecast
456,Switchable
457,6th generation
458,Reverse-engineered
459,composite
460,encryption
461,Quality-focused
462,client-driven
463,protocol
464,benchmark
465,adapter
466,impactful
467,Secured
468,framework
469,bifurcated
470,fresh-thinking
471,coherent
472,well-modulated
473,standardization
474,Quality-focused
475,Reduced
476,Progressive
477,executive
478,4th generation
479,motivating
480,encryption
481,Customizable
482,intranet
483,Progressive
484,disintermediate
485,Expanded
486,needs-based
487,logistical
488,upward-trending
489,context-sensitive
490,Upgradable
491,optimizing
492,Up-sized
493,foreground
494,migration
495,De-engineered
496,composite
497,mission-critical
498,even-keeled
499,superstructure
500,extranet
501,Persevering
502,attitude
503,actuating
504,conglomeration
505,exuding
506,success
507,Self-enabling
508,logistical
509,Re-engineered
510,contingency
511,fresh-thinking
512,hub
513,encoding
514,Reactive
515,synergy
516,challenge
517,moratorium
518,secured line
519,Polarised
520,transitional
521,demand-driven
522,Grass-roots
523,fault-tolerant
524,upward-trending
525,pricing structure
526,Function-based
527,moratorium
528,scalable
529,Progressive
530,Business-focused
531,alliance
532,open system
533,instruction set
534,Digitized
535,moderator
536,emulation
537,global
538,info-mediaries
539,matrix
540,logistical
541,toolset
542,benchmark
543,cohesive
544,intranet
545,Upgradable
546,Streamlined
547,methodology
548,discrete
549,zero tolerance
550,disintermediate
551,instruction set
552,eco-centric
553,challenge
554,multi-tasking
555,definition
556,Graphic Interface
557,extranet
558,ability
559,solution
560,discrete
561,bifurcated
562,time-frame
563,Function-based
564,Multi-tiered
565,Up-sized
566,paradigm
567,context-sensitive
568,exuding
569,capability
570,logistical
571,Upgradable
572,holistic
573,Synchronised
574,Assimilated
575,interface
576,task-force
577,Business-focused
578,zero tolerance
579,Future-proofed
580,needs-based
581,non-volatile
582,archive
583,Upgradable
584,internet solution
585,Proactive
586,zero administration
587,stable
588,bifurcated
589,Right-sized
590,Implemented
591,Upgradable
592,help-desk
593,regional
594,help-desk
595,Visionary
596,3rd generation
597,Polarised
598,empowering
599,productivity
600,bi-directional
