id,topic
1,Quality-focused
2,throughput
3,Innovative
4,system-worthy
5,circuit
6,Intuitive
7,multimedia
8,concept
9,impactful
10,protocol
11,Centralized
12,Team-oriented
13,zero defect
14,Synergistic
15,client-server
16,foreground
17,intermediate
18,hybrid
19,Multi-channelled
20,scalable
21,secondary
22,secured line
23,collaboration
24,time-frame
25,Progressive
26,definition
27,stable
28,pricing structure
29,value-added
30,static
31,superstructure
32,Function-based
33,bifurcated
34,high-level
35,matrix
36,Synchronised
37,Intuitive
38,secured line
39,De-engineered
40,alliance
41,Centralized
42,Vision-oriented
43,website
44,strategy
45,eco-centric
46,infrastructure
47,Mandatory
48,capacity
49,knowledge base
50,Profound
51,forecast
52,Exclusive
53,multi-tasking
54,Realigned
55,zero defect
56,Reverse-engineered
57,secondary
58,optimizing
59,Optional
60,24/7
61,solution-oriented
62,parallelism
63,methodical
64,knowledge user
65,motivating
66,Graphic Interface
67,Future-proofed
68,grid-enabled
69,client-server
70,demand-driven
71,zero administration
72,paradigm
73,framework
74,analyzing
75,matrix
76,system-worthy
77,conglomeration
78,orchestration
79,moderator
80,modular
81,directional
82,adapter
83,context-sensitive
84,Polarised
85,Monitored
86,complexity
87,Face to face
88,application
89,24/7
90,Advanced
91,contextually-based
92,Proactive
93,full-range
94,motivating
95,database
96,Upgradable
97,Assimilated
98,Self-enabling
99,heuristic
100,composite
101,directional
102,Devolved
103,toolset
104,framework
105,attitude-oriented
106,Monitored
107,function
108,modular
109,Multi-lateral
110,Virtual
111,instruction set
112,synergy
113,product
114,explicit
115,protocol
116,system engine
117,Self-enabling
118,Total
119,object-oriented
120,projection
121,encryption
122,maximized
123,Object-based
124,definition
125,background
126,needs-based
127,needs-based
128,national
129,Profit-focused
130,Multi-layered
131,optimizing
132,encryption
133,Adaptive
134,Distributed
135,Switchable
136,discrete
137,Compatible
138,Mandatory
139,mobile
140,methodology
141,Visionary
142,multimedia
143,initiative
144,Intuitive
145,Diverse
146,Function-based
147,strategy
148,protocol
149,Cross-group
150,Business-focused
151,info-mediaries
152,installation
153,application
154,encoding
155,24 hour
156,bi-directional
157,object-oriented
158,conglomeration
159,Horizontal
160,multimedia
161,standardization
162,system-worthy
163,portal
164,project
165,fault-tolerant
166,mission-critical
167,client-driven
168,eco-centric
169,motivating
170,encoding
171,24/7
172,Balanced
173,Team-oriented
174,systemic
175,national
176,bottom-line
177,capability
178,function
179,actuating
180,superstructure
181,Progressive
182,knowledge user
183,well-modulated
184,intangible
185,Organic
186,software
187,zero administration
188,cohesive
189,bifurcated
190,Devolved
191,Organic
192,Innovative
193,superstructure
194,paradigm
195,middleware
196,Expanded
197,Face to face
198,Fully-configurable
199,static
200,Monitored
201,even-keeled
202,paradigm
203,Phased
204,cohesive
205,monitoring
206,zero defect
207,optimizing
208,Organic
209,hardware
210,Polarised
211,explicit
212,neural-net
213,secondary
214,Front-line
215,Object-based
216,moderator
217,local area network
218,interactive
219,array
220,orchestration
221,transitional
222,hardware
223,capability
224,hybrid
225,6th generation
226,Function-based
227,logistical
228,framework
229,dedicated
230,concept
231,Function-based
232,5th generation
233,capability
234,motivating
235,service-desk
236,hybrid
237,Cross-group
238,Persevering
239,leverage
240,Team-oriented
241,bi-directional
242,Versatile
243,Advanced
244,multi-state
245,installation
246,5th generation
247,composite
248,Robust
249,upward-trending
250,productivity
251,Expanded
252,Switchable
253,cohesive
254,Synergized
255,multi-state
256,disintermediate
257,solution-oriented
258,foreground
259,archive
260,interface
261,Diverse
262,Profit-focused
263,Persistent
264,hybrid
265,solution
266,Intuitive
267,Centralized
268,workforce
269,infrastructure
270,Enhanced
271,methodical
272,application
273,Proactive
274,Graphical User Interface
275,budgetary management
276,motivating
277,scalable
278,Future-proofed
279,uniform
280,website
281,intangible
282,groupware
283,radical
284,demand-driven
285,maximized
286,Fully-configurable
287,neural-net
288,project
289,Cloned
290,Enhanced
291,Organic
292,approach
293,empowering
294,Diverse
295,next generation
296,architecture
297,middleware
298,Re-contextualized
299,hybrid
300,functionalities
301,Enterprise-wide
302,empowering
303,fault-tolerant
304,Organic
305,real-time
306,holistic
307,multi-tasking
308,foreground
309,scalable
310,Fully-configurable
311,Graphic Interface
312,explicit
313,conglomeration
314,array
315,productivity
316,motivating
317,software
318,standardization
319,Optional
320,Reactive
321,optimizing
322,Multi-layered
323,instruction set
324,clear-thinking
325,transitional
326,cohesive
327,intermediate
328,contextually-based
329,migration
330,matrix
331,Self-enabling
332,matrix
333,synergy
334,Realigned
335,De-engineered
336,user-facing
337,Progressive
338,array
339,installation
340,Profit-focused
341,success
342,grid-enabled
343,artificial intelligence
344,executive
345,portal
346,well-modulated
347,user-facing
348,superstructure
349,monitoring
350,Fully-configurable
351,secured line
352,paradigm
353,dedicated
354,well-modulated
355,encryption
356,Triple-buffered
357,projection
358,Total
359,Open-architected
360,Graphic Interface
361,Innovative
362,Intuitive
363,high-level
364,Customer-focused
365,24 hour
366,5th generation
367,Function-based
368,alliance
369,hardware
370,coherent
371,matrices
372,conglomeration
373,Enhanced
374,knowledge base
375,transitional
376,Intuitive
377,open system
378,project
379,Extended
380,analyzing
381,paradigm
382,full-range
383,capacity
384,bi-directional
385,definition
386,Reactive
387,contextually-based
388,secondary
389,executive
390,composite
391,internet solution
392,emulation
393,user-facing
394,value-added
395,Fundamental
396,infrastructure
397,executive
398,Business-focused
399,Profound
400,approach
401,process improvement
402,Compatible
403,Advanced
404,Seamless
405,Multi-lateral
406,Enhanced
407,Business-focused
408,methodical
409,monitoring
410,exuding
411,Expanded
412,Automated
413,Assimilated
414,moratorium
415,upward-trending
416,data-warehouse
417,motivating
418,Graphical User Interface
419,radical
420,paradigm
421,actuating
422,process improvement
423,value-added
424,application
425,Object-based
426,hierarchy
427,Future-proofed
428,project
429,core
430,hardware
431,even-keeled
432,Object-based
433,Optimized
434,Face to face
435,Re-contextualized
436,Cross-group
437,5th generation
438,Re-engineered
439,benchmark
440,Assimilated
441,installation
442,Enterprise-wide
443,internet solution
444,systemic
445,discrete
446,multimedia
447,attitude
448,human-resource
449,orchestration
450,radical
451,Adaptive
452,task-force
453,encryption
454,frame
455,Reduced
456,full-range
457,solution-oriented
458,non-volatile
459,global
460,methodology
461,Fundamental
462,Synergized
463,directional
464,Face to face
465,upward-trending
466,Ameliorated
467,Synergistic
468,global
469,standardization
470,high-level
471,array
472,Mandatory
473,methodical
474,composite
475,background
476,bottom-line
477,utilisation
478,projection
479,reciprocal
480,bottom-line
481,initiative
482,neural-net
483,Managed
484,bandwidth-monitored
485,database
486,mission-critical
487,Optional
488,object-oriented
489,ability
490,Function-based
491,system-worthy
492,architecture
493,explicit
494,Cross-group
495,responsive
496,Visionary
497,coherent
498,Enterprise-wide
499,Polarised
500,hierarchy
501,Optional
502,solution
503,Multi-lateral
504,5th generation
505,user-facing
506,De-engineered
507,attitude-oriented
508,implementation
509,upward-trending
510,help-desk
511,Enterprise-wide
512,firmware
513,encompassing
514,methodology
515,Polarised
516,systematic
517,Profit-focused
518,architecture
519,24/7
520,Switchable
521,Diverse
522,definition
523,orchestration
524,Visionary
525,Synergized
526,policy
527,Secured
528,tangible
529,Expanded
530,24 hour
531,pricing structure
532,Down-sized
533,Configurable
534,upward-trending
535,client-server
536,zero tolerance
537,software
538,high-level
539,hybrid
540,actuating
541,solution
542,Future-proofed
543,model
544,mission-critical
545,upward-trending
546,content-based
547,user-facing
548,concept
549,Multi-tiered
550,tangible
551,access
552,Realigned
553,context-sensitive
554,software
555,Assimilated
556,foreground
557,context-sensitive
558,static
559,adapter
560,circuit
561,Reverse-engineered
562,Function-based
563,Function-based
564,Triple-buffered
565,orchestration
566,Optimized
567,access
568,time-frame
569,approach
570,full-range
571,Universal
572,implementation
573,Face to face
574,local area network
575,foreground
576,bi-directional
577,Fundamental
578,Organic
579,hybrid
580,customer loyalty
581,tangible
582,project
583,conglomeration
584,actuating
585,secured line
586,array
587,Reduced
588,didactic
589,Cross-platform
590,actuating
591,dedicated
592,task-force
593,methodical
594,core
595,approach
596,explicit
597,clear-thinking
598,radical
599,zero administration
600,maximized
601,structure
602,empowering
603,superstructure
604,systematic
605,Organized
606,methodology
607,dedicated
608,utilisation
609,superstructure
610,encryption
611,static
612,mobile
613,intangible
614,hardware
615,Configurable
616,hybrid
617,national
618,Phased
619,Multi-lateral
620,Synergized
621,adapter
622,process improvement
623,matrices
624,Multi-lateral
625,context-sensitive
626,knowledge user
627,Sharable
628,encoding
629,algorithm
630,Extended
631,Seamless
632,Optional
633,Up-sized
634,Team-oriented
635,policy
636,motivating
637,non-volatile
638,secured line
639,methodology
640,Business-focused
641,global
642,methodical
643,explicit
644,systemic
645,Enterprise-wide
646,strategy
647,real-time
648,focus group
649,software
650,extranet
651,support
652,needs-based
653,impactful
654,alliance
655,Proactive
656,structure
657,Phased
658,Horizontal
659,Organic
660,superstructure
661,capability
662,24/7
663,client-server
664,Stand-alone
665,dynamic
666,hierarchy
667,bottom-line
668,toolset
669,alliance
670,Synchronised
671,radical
672,24 hour
673,Front-line
674,dynamic
675,static
676,info-mediaries
677,Profound
678,solution
679,upward-trending
680,Multi-tiered
681,systematic
682,Exclusive
683,attitude-oriented
684,Optimized
685,stable
686,flexibility
687,discrete
688,coherent
689,functionalities
690,Inverse
691,Reactive
692,challenge
693,Pre-emptive
694,radical
695,system engine
696,Profound
697,challenge
698,Vision-oriented
699,Operative
700,24 hour
701,zero tolerance
702,groupware
703,standardization
704,zero administration
705,Focused
706,logistical
707,instruction set
708,moderator
709,Total
710,Robust
711,system engine
712,eco-centric
713,incremental
714,data-warehouse
715,upward-trending
716,Customer-focused
717,Streamlined
718,groupware
719,Extended
720,Proactive
721,service-desk
722,encryption
723,project
724,matrix
725,asymmetric
726,logistical
727,Distributed
728,Universal
729,Focused
730,transitional
731,Streamlined
732,intangible
733,explicit
734,secured line
735,object-oriented
736,help-desk
737,content-based
738,modular
739,Total
740,Object-based
741,explicit
742,infrastructure
743,User-friendly
744,benchmark
745,needs-based
746,Sharable
747,system-worthy
748,system engine
749,archive
750,Persistent
751,leverage
752,Decentralized
