id,topic
1,Optimized
2,infrastructure
3,Robust
4,Streamlined
5,Front-line
6,Fully-configurable
7,pricing structure
8,encryption
9,human-resource
10,moderator
11,needs-based
12,Graphic Interface
13,asynchronous
14,matrices
15,Organized
16,Ameliorated
17,mobile
18,global
19,Innovative
20,utilisation
21,5th generation
22,local
23,groupware
24,zero defect
25,open architecture
26,database
27,Devolved
28,Virtual
29,neural-net
30,Exclusive
31,Configurable
32,frame
33,grid-enabled
34,homogeneous
35,directional
36,local area network
37,heuristic
38,zero defect
39,fresh-thinking
40,Streamlined
41,User-friendly
42,multimedia
43,interactive
44,attitude-oriented
45,secondary
46,executive
47,Face to face
48,real-time
49,Centralized
50,Balanced
51,system engine
52,Multi-channelled
53,Multi-channelled
54,projection
55,standardization
56,functionalities
57,contingency
58,frame
59,Business-focused
60,Down-sized
61,Implemented
62,Inverse
63,bifurcated
64,Persistent
65,Future-proofed
66,asymmetric
67,firmware
68,analyzer
69,value-added
70,Distributed
71,core
72,Configurable
73,protocol
74,zero tolerance
75,methodology
76,Synergized
77,paradigm
78,groupware
79,fresh-thinking
80,adapter
81,Virtual
82,tangible
83,bifurcated
84,groupware
85,Universal
86,system-worthy
87,Enterprise-wide
88,client-server
89,database
90,encryption
91,analyzing
92,structure
93,Intuitive
94,Intuitive
95,Customizable
96,Compatible
97,website
98,homogeneous
99,success
100,even-keeled
101,portal
102,Re-engineered
103,Innovative
104,Reactive
105,asymmetric
106,matrix
107,help-desk
108,application
109,Graphic Interface
110,moratorium
111,focus group
112,Open-source
113,maximized
114,alliance
115,Profound
116,client-driven
117,focus group
118,capacity
119,website
120,Ergonomic
121,Quality-focused
122,monitoring
123,Managed
124,complexity
125,Inverse
126,structure
127,Devolved
128,eco-centric
129,orchestration
130,strategy
131,full-range
132,application
133,upward-trending
134,demand-driven
135,Profound
136,Customizable
137,value-added
138,responsive
139,even-keeled
140,instruction set
141,dynamic
142,moratorium
143,concept
144,success
145,encoding
146,Configurable
147,reciprocal
148,Reverse-engineered
149,artificial intelligence
150,content-based
151,framework
152,encompassing
153,Distributed
154,Multi-layered
155,project
156,Sharable
