id,topic
1,focus group
2,secondary
3,dynamic
4,flexibility
5,approach
6,Profit-focused
7,application
8,throughput
9,standardization
10,adapter
11,Distributed
12,Organized
13,Front-line
14,Operative
15,intranet
16,help-desk
17,interactive
18,Multi-lateral
19,Adaptive
20,asymmetric
21,implementation
22,Reduced
23,leading edge
24,Streamlined
25,paradigm
26,Multi-channelled
27,cohesive
28,Digitized
29,object-oriented
30,open architecture
31,Universal
32,budgetary management
33,Pre-emptive
34,array
35,Grass-roots
36,throughput
37,Centralized
38,Cross-platform
39,intranet
40,workforce
41,24/7
42,background
43,demand-driven
44,systemic
45,Inverse
46,Ameliorated
47,Object-based
48,service-desk
49,responsive
50,Right-sized
51,process improvement
52,success
53,Implemented
54,incremental
55,Ameliorated
56,parallelism
57,hierarchy
58,Object-based
59,analyzer
60,leading edge
61,4th generation
62,Proactive
63,internet solution
64,Robust
65,toolset
66,knowledge user
67,projection
68,Open-architected
69,Sharable
70,bandwidth-monitored
71,needs-based
72,background
73,Programmable
74,coherent
75,Robust
76,software
77,methodology
78,flexibility
79,Automated
80,flexibility
81,Team-oriented
82,Profit-focused
83,grid-enabled
84,Phased
85,eco-centric
86,Automated
87,system engine
88,Multi-channelled
89,initiative
90,function
91,didactic
92,Public-key
93,Extended
94,array
95,system engine
96,monitoring
97,Re-engineered
98,5th generation
99,logistical
100,Synchronised
101,multi-state
102,fault-tolerant
103,Multi-channelled
104,synergy
105,object-oriented
106,Down-sized
107,multimedia
108,access
109,User-centric
110,monitoring
111,Persistent
112,client-driven
113,client-server
114,tangible
115,circuit
116,archive
117,exuding
118,directional
119,archive
120,actuating
121,demand-driven
122,disintermediate
123,attitude-oriented
124,task-force
125,transitional
126,Inverse
127,Reactive
128,database
129,analyzer
130,application
131,human-resource
132,regional
133,needs-based
134,multimedia
135,24/7
136,multi-tasking
137,collaboration
138,Customer-focused
139,analyzer
140,Robust
141,composite
142,foreground
143,Intuitive
144,Enterprise-wide
145,real-time
146,focus group
147,Synergized
148,system-worthy
149,even-keeled
150,multi-state
151,product
152,context-sensitive
153,dedicated
154,6th generation
155,data-warehouse
156,background
157,website
158,Optional
159,Expanded
160,leverage
161,content-based
162,Seamless
163,system engine
164,Horizontal
165,client-server
166,Robust
167,Upgradable
168,product
169,Stand-alone
170,impactful
171,algorithm
172,synergy
173,standardization
174,Organic
175,heuristic
176,real-time
177,policy
178,Multi-lateral
179,context-sensitive
180,Managed
181,info-mediaries
182,mobile
183,model
184,migration
185,Customizable
186,Organized
187,interface
188,tangible
189,application
190,emulation
191,empowering
192,capability
193,De-engineered
194,disintermediate
195,Implemented
196,composite
197,superstructure
198,leverage
199,Balanced
200,emulation
201,infrastructure
202,Fundamental
203,Reverse-engineered
204,logistical
205,impactful
206,even-keeled
207,transitional
208,holistic
209,Open-source
210,Exclusive
211,motivating
212,dedicated
213,Pre-emptive
214,framework
215,algorithm
216,Up-sized
217,eco-centric
218,software
219,paradigm
220,empowering
221,matrices
222,focus group
223,Re-engineered
224,contingency
225,contextually-based
226,methodology
227,definition
228,Ergonomic
229,Automated
230,Optional
231,Switchable
232,attitude
233,Adaptive
234,algorithm
235,Enhanced
236,artificial intelligence
237,structure
238,monitoring
239,process improvement
240,bandwidth-monitored
241,mission-critical
242,Multi-channelled
243,model
244,homogeneous
245,responsive
246,bandwidth-monitored
247,adapter
248,foreground
249,disintermediate
250,adapter
251,monitoring
252,matrix
253,3rd generation
254,portal
255,Ameliorated
256,groupware
257,Reactive
258,zero administration
259,responsive
260,Team-oriented
261,paradigm
262,firmware
263,system-worthy
264,encryption
265,benchmark
266,flexibility
267,model
268,capacity
269,challenge
270,Operative
271,client-driven
272,Reactive
273,Innovative
274,real-time
275,budgetary management
276,website
277,capacity
278,systematic
279,hierarchy
280,multi-state
281,client-driven
282,homogeneous
283,bi-directional
284,data-warehouse
285,modular
286,Up-sized
287,flexibility
288,mission-critical
289,explicit
290,secondary
291,analyzing
292,implementation
293,context-sensitive
294,implementation
295,Phased
296,approach
297,Seamless
298,clear-thinking
299,Centralized
300,disintermediate
301,multi-state
302,Cloned
303,solution-oriented
304,bottom-line
305,Quality-focused
306,Up-sized
307,framework
308,Fundamental
309,Enterprise-wide
310,value-added
311,Automated
312,installation
313,orchestration
314,interactive
315,productivity
316,Total
317,conglomeration
318,6th generation
319,Reduced
320,Reverse-engineered
321,User-centric
322,Configurable
323,monitoring
324,full-range
325,Balanced
326,directional
327,capability
328,Expanded
329,client-server
330,Programmable
331,Advanced
332,asynchronous
333,challenge
334,Up-sized
335,Enterprise-wide
336,conglomeration
337,actuating
338,multi-tasking
339,intranet
340,5th generation
341,alliance
342,Decentralized
343,Streamlined
344,intermediate
345,solution-oriented
346,Phased
347,composite
348,Optimized
349,Quality-focused
350,firmware
351,superstructure
352,Reactive
353,Multi-lateral
354,Multi-channelled
355,User-centric
356,Networked
357,Multi-lateral
358,6th generation
359,intermediate
360,Secured
361,task-force
362,product
363,Switchable
364,Ergonomic
365,Seamless
366,Decentralized
367,maximized
368,grid-enabled
369,asymmetric
370,Progressive
371,24 hour
372,Vision-oriented
373,capacity
374,Programmable
375,process improvement
376,contingency
377,Open-source
378,actuating
379,Open-source
380,human-resource
381,coherent
382,focus group
383,throughput
384,projection
385,encoding
386,Mandatory
387,disintermediate
388,5th generation
389,emulation
390,Reactive
391,background
392,5th generation
393,parallelism
394,Sharable
395,zero tolerance
396,dynamic
397,cohesive
398,open architecture
399,Upgradable
400,radical
401,optimal
402,ability
403,next generation
404,cohesive
405,asynchronous
406,Re-contextualized
407,mobile
408,internet solution
409,capability
410,dedicated
411,asynchronous
412,website
413,Persevering
414,access
415,uniform
416,directional
417,Seamless
418,dynamic
419,knowledge base
420,responsive
421,even-keeled
422,application
423,Quality-focused
424,bottom-line
425,system engine
426,reciprocal
427,Face to face
428,contingency
429,core
430,Face to face
431,forecast
432,Digitized
433,Customer-focused
434,Re-engineered
435,archive
436,Enterprise-wide
437,functionalities
438,motivating
439,strategy
440,Graphic Interface
441,Automated
442,internet solution
443,Stand-alone
444,Programmable
445,Persistent
446,Operative
447,systematic
448,Progressive
449,bandwidth-monitored
450,Organic
451,projection
452,Cloned
453,Enhanced
454,Up-sized
455,non-volatile
456,client-driven
457,well-modulated
458,circuit
459,forecast
460,contextually-based
461,Optimized
462,real-time
463,methodology
464,disintermediate
465,hybrid
466,Synergistic
467,mobile
468,instruction set
469,Pre-emptive
470,Persistent
471,Proactive
472,contingency
473,non-volatile
474,exuding
475,Multi-lateral
476,Optimized
477,Polarised
478,bi-directional
479,tertiary
480,database
481,reciprocal
482,Enhanced
483,intermediate
484,website
485,extranet
486,Open-architected
487,6th generation
488,contingency
489,logistical
490,didactic
491,model
492,5th generation
493,Networked
494,full-range
495,client-driven
496,scalable
497,executive
