id,topic
1,flexibility
2,cohesive
3,secured line
4,Configurable
5,mobile
6,non-volatile
7,Persistent
8,productivity
9,Secured
10,Programmable
11,high-level
12,Customizable
13,reciprocal
14,Enterprise-wide
15,uniform
16,Monitored
17,reciprocal
18,intangible
19,contextually-based
20,Enterprise-wide
21,Secured
22,customer loyalty
23,function
24,Public-key
25,service-desk
26,Multi-lateral
27,modular
28,Reduced
29,disintermediate
30,Integrated
31,Organized
32,Centralized
33,Digitized
34,hybrid
35,tertiary
36,solution-oriented
37,initiative
38,didactic
39,composite
40,Distributed
41,infrastructure
42,Ergonomic
43,high-level
44,moderator
45,analyzing
46,encompassing
47,Profound
48,well-modulated
49,non-volatile
50,Synergistic
51,Robust
52,interactive
53,asynchronous
54,Face to face
55,Enhanced
56,Universal
57,contextually-based
58,Decentralized
59,extranet
60,hybrid
61,focus group
62,hierarchy
63,Multi-layered
64,optimal
65,data-warehouse
66,contextually-based
67,Synergized
68,Cross-platform
69,model
70,explicit
71,attitude
72,upward-trending
73,concept
74,intranet
75,tangible
76,collaboration
77,responsive
78,24 hour
79,flexibility
80,Fundamental
81,incremental
82,Realigned
83,task-force
84,Virtual
85,stable
86,Configurable
87,product
88,Optional
89,Profound
90,Fundamental
91,installation
92,adapter
93,help-desk
94,Persistent
95,framework
96,Programmable
97,intranet
98,local
99,needs-based
100,function
101,Front-line
102,matrices
103,bi-directional
104,high-level
105,Enhanced
106,moratorium
107,24/7
108,web-enabled
109,Business-focused
110,flexibility
111,holistic
112,database
113,Multi-channelled
114,extranet
115,matrix
116,utilisation
117,interactive
118,5th generation
119,productivity
120,fault-tolerant
121,firmware
122,upward-trending
123,frame
124,Object-based
125,artificial intelligence
126,forecast
127,radical
128,focus group
129,website
130,infrastructure
131,Synergistic
132,firmware
133,interface
134,Seamless
135,Enhanced
136,5th generation
137,discrete
138,emulation
139,throughput
140,Innovative
141,bandwidth-monitored
142,application
143,Programmable
144,directional
145,complexity
146,productivity
147,heuristic
148,Organized
149,matrix
150,installation
151,Automated
152,Customizable
153,zero tolerance
154,disintermediate
155,Synchronised
156,context-sensitive
157,Enterprise-wide
158,archive
159,Graphical User Interface
160,Upgradable
161,tertiary
162,Customer-focused
163,throughput
164,knowledge user
165,mobile
166,Total
167,encryption
168,solution
169,non-volatile
170,customer loyalty
171,intranet
172,moratorium
173,knowledge user
174,Cross-platform
175,modular
176,Reactive
177,Customizable
178,system-worthy
179,project
180,Down-sized
181,upward-trending
182,cohesive
183,User-friendly
184,Multi-lateral
185,24 hour
186,radical
187,reciprocal
188,Multi-layered
189,multi-state
190,strategy
191,next generation
192,middleware
193,uniform
194,Grass-roots
195,Upgradable
196,Extended
197,matrix
198,Enhanced
199,solution-oriented
200,Realigned
201,Expanded
202,incremental
203,scalable
204,3rd generation
205,Stand-alone
206,client-server
207,Centralized
208,intranet
209,Multi-tiered
210,service-desk
211,protocol
212,Innovative
213,installation
214,local area network
215,client-server
216,Graphic Interface
217,bi-directional
218,extranet
219,Function-based
220,Public-key
221,User-centric
222,support
223,Fundamental
224,Multi-layered
225,conglomeration
226,optimal
227,interface
228,emulation
229,Multi-tiered
230,Progressive
231,Public-key
232,Digitized
233,access
234,reciprocal
235,support
236,forecast
237,local
238,solution-oriented
239,Graphical User Interface
240,software
241,array
242,Team-oriented
243,Reverse-engineered
244,fault-tolerant
245,portal
246,Innovative
247,software
248,mission-critical
249,Fundamental
250,discrete
251,leverage
252,superstructure
253,Robust
254,attitude
255,executive
256,Stand-alone
257,orchestration
258,object-oriented
259,core
260,info-mediaries
261,website
262,definition
263,system engine
264,24 hour
265,focus group
266,next generation
267,artificial intelligence
268,Managed
269,transitional
270,executive
271,contextually-based
272,Multi-layered
273,Integrated
274,De-engineered
275,concept
276,monitoring
277,productivity
278,Implemented
279,6th generation
280,Right-sized
281,throughput
282,Persevering
283,eco-centric
284,dynamic
285,Automated
286,methodology
287,protocol
288,heuristic
289,access
290,Secured
291,Pre-emptive
292,fault-tolerant
293,Centralized
294,dynamic
295,array
296,functionalities
297,adapter
298,value-added
299,complexity
300,zero defect
301,fault-tolerant
302,functionalities
303,Progressive
304,Progressive
305,Grass-roots
306,solution-oriented
307,emulation
308,time-frame
309,encompassing
310,Devolved
311,attitude-oriented
312,Quality-focused
313,empowering
314,Grass-roots
315,moderator
316,Digitized
317,throughput
318,4th generation
319,Sharable
320,Universal
321,Synchronised
322,Digitized
323,maximized
324,high-level
325,Reactive
326,well-modulated
327,system engine
328,Public-key
329,Innovative
330,next generation
331,Open-source
332,clear-thinking
333,cohesive
334,multi-tasking
335,bi-directional
336,focus group
337,workforce
338,hardware
339,client-server
340,firmware
341,tangible
342,interface
343,systemic
344,Function-based
345,modular
346,superstructure
347,extranet
348,grid-enabled
349,Business-focused
350,24/7
351,national
352,dynamic
353,contingency
354,24/7
355,fresh-thinking
356,Phased
357,disintermediate
358,moratorium
359,workforce
360,Managed
361,Down-sized
362,Reverse-engineered
363,Expanded
364,Re-contextualized
365,toolset
366,Robust
367,Inverse
368,benchmark
369,actuating
370,Quality-focused
371,Programmable
372,budgetary management
373,Front-line
374,value-added
375,Organized
376,Virtual
377,array
378,projection
379,Profound
380,intranet
381,contextually-based
382,structure
383,capacity
384,Secured
385,Balanced
386,needs-based
387,help-desk
388,moratorium
389,Organized
390,Stand-alone
391,flexibility
392,intangible
393,capability
394,project
395,Persistent
396,Horizontal
397,Graphic Interface
398,time-frame
399,Visionary
400,interactive
401,bottom-line
402,Progressive
403,fresh-thinking
404,value-added
405,throughput
406,Optional
407,logistical
