id,first_name
1,impactful
2,alliance
3,optimizing
4,User-friendly
5,firmware
6,approach
7,24/7
8,Stand-alone
9,hierarchy
10,non-volatile
11,Configurable
12,Networked
13,systemic
14,intangible
15,motivating
16,parallelism
17,Fundamental
18,Synergistic
19,analyzing
20,full-range
21,Diverse
22,open architecture
23,neutral
24,context-sensitive
25,attitude
26,Focused
27,directional
28,policy
29,Versatile
30,web-enabled
31,Persevering
32,Adaptive
33,Progressive
34,Future-proofed
35,Front-line
36,Graphical User Interface
37,workforce
38,upward-trending
39,help-desk
40,holistic
41,multimedia
42,policy
43,actuating
44,database
45,background
46,system-worthy
47,Organic
48,process improvement
49,Versatile
50,solution
51,collaboration
52,Extended
53,matrices
54,hierarchy
55,Advanced
56,optimal
57,Realigned
58,Switchable
59,Stand-alone
60,Seamless
61,website
62,client-server
63,superstructure
64,Realigned
65,encoding
66,human-resource
67,Object-based
68,Self-enabling
69,contextually-based
70,Automated
71,Versatile
72,stable
73,product
74,3rd generation
75,analyzer
76,client-server
77,attitude-oriented
78,Function-based
79,Cloned
80,Automated
81,secured line
82,Seamless
83,capacity
84,infrastructure
85,attitude-oriented
86,Integrated
87,process improvement
88,asynchronous
89,regional
90,analyzer
91,Multi-layered
92,website
93,Distributed
94,Universal
95,reciprocal
96,Enterprise-wide
97,bifurcated
98,definition
99,reciprocal
100,encoding
101,Graphic Interface
102,disintermediate
103,Focused
104,projection
105,Cross-platform
106,composite
107,Centralized
108,implementation
109,next generation
110,Persevering
111,infrastructure
112,model
113,solution-oriented
114,asymmetric
115,Proactive
116,bi-directional
117,Optional
118,complexity
119,product
120,6th generation
121,Centralized
122,scalable
123,portal
124,system-worthy
125,Function-based
126,Intuitive
127,Multi-layered
128,initiative
129,intranet
130,Balanced
131,multi-state
132,Operative
133,leverage
134,functionalities
135,architecture
136,foreground
137,Public-key
138,core
139,optimizing
140,intranet
141,analyzer
142,Face to face
143,productivity
144,synergy
145,Business-focused
146,24/7
147,workforce
148,collaboration
149,info-mediaries
150,Integrated
151,conglomeration
152,algorithm
153,Configurable
154,functionalities
155,attitude-oriented
156,Synergistic
157,object-oriented
158,Realigned
159,attitude-oriented
160,toolset
161,ability
162,Business-focused
163,help-desk
164,Optional
165,intangible
166,superstructure
167,Compatible
168,Enterprise-wide
169,empowering
170,even-keeled
171,utilisation
172,website
173,Operative
174,Digitized
175,Innovative
176,moderator
177,Universal
178,help-desk
179,knowledge user
180,Team-oriented
181,needs-based
182,Synergized
183,Organized
184,standardization
185,disintermediate
186,analyzer
187,Robust
188,database
189,function
190,Multi-channelled
191,architecture
192,Fundamental
193,artificial intelligence
194,utilisation
195,support
196,concept
197,transitional
198,6th generation
199,initiative
200,Switchable
201,reciprocal
202,intangible
203,Polarised
204,homogeneous
205,Object-based
206,content-based
207,implementation
208,function
209,24/7
210,open system
211,Integrated
212,asynchronous
213,Optimized
214,installation
215,system engine
216,well-modulated
217,solution
218,transitional
219,data-warehouse
220,Exclusive
221,Pre-emptive
222,Profit-focused
223,product
224,cohesive
225,Advanced
226,encryption
227,knowledge base
228,Ergonomic
229,Multi-channelled
230,pricing structure
231,actuating
232,collaboration
233,solution
234,homogeneous
235,Programmable
236,toolset
237,Multi-lateral
238,Phased
