id,first_name
1,tertiary
2,scalable
3,Proactive
4,secondary
5,groupware
6,collaboration
7,archive
8,groupware
9,secured line
10,Reactive
11,collaboration
12,Implemented
13,global
14,throughput
15,dedicated
16,Mandatory
17,hardware
18,local
19,ability
20,focus group
21,task-force
22,Front-line
23,Distributed
24,multi-state
25,explicit
26,interactive
27,monitoring
28,Graphical User Interface
29,interface
30,adapter
31,interactive
32,success
33,Re-contextualized
34,interface
35,explicit
36,holistic
37,solution-oriented
38,multi-tasking
39,Public-key
40,tangible
41,Business-focused
42,Graphic Interface
43,logistical
44,human-resource
45,Face to face
46,leading edge
47,Secured
48,alliance
49,service-desk
50,Graphic Interface
51,Function-based
52,portal
53,holistic
54,circuit
55,open system
56,dynamic
57,website
58,adapter
59,Switchable
60,3rd generation
61,data-warehouse
62,cohesive
63,Customizable
64,forecast
65,Cross-platform
66,Multi-channelled
67,Mandatory
68,hybrid
69,Stand-alone
70,clear-thinking
71,web-enabled
72,artificial intelligence
73,system engine
74,model
75,exuding
76,exuding
77,bandwidth-monitored
78,stable
79,encryption
80,moderator
81,secured line
82,adapter
83,Operative
84,system engine
85,Distributed
86,Virtual
87,high-level
88,Exclusive
89,instruction set
90,approach
91,dynamic
92,Virtual
93,Ergonomic
94,disintermediate
95,Total
96,well-modulated
97,Assimilated
98,attitude
99,Sharable
100,regional
101,Enterprise-wide
102,intermediate
103,capability
104,Enhanced
105,Streamlined
106,regional
107,radical
108,Progressive
109,collaboration
110,Multi-layered
111,Polarised
112,Visionary
113,Multi-channelled
114,Digitized
115,transitional
116,optimizing
117,context-sensitive
118,leading edge
119,Devolved
120,executive
121,discrete
122,task-force
123,algorithm
124,Fully-configurable
125,leading edge
126,composite
127,Persevering
128,Open-architected
129,tangible
130,Robust
131,budgetary management
132,installation
133,knowledge base
134,Upgradable
135,value-added
136,Face to face
137,Programmable
138,hybrid
139,executive
140,system-worthy
141,background
142,discrete
143,human-resource
144,Operative
145,definition
146,flexibility
147,hub
148,superstructure
149,Right-sized
150,tangible
151,heuristic
152,core
153,alliance
154,attitude
155,bandwidth-monitored
156,analyzer
157,Intuitive
158,emulation
159,heuristic
160,high-level
161,Cloned
162,cohesive
163,Sharable
164,Cross-group
165,heuristic
166,access
167,portal
168,capability
169,Ergonomic
170,project
171,Virtual
172,time-frame
173,neural-net
174,systemic
175,standardization
176,access
177,Distributed
178,Monitored
179,firmware
180,Programmable
181,real-time
182,directional
183,content-based
184,logistical
185,info-mediaries
186,encoding
187,attitude
188,intangible
189,reciprocal
190,tangible
191,support
192,methodology
193,Devolved
194,bifurcated
195,Managed
196,context-sensitive
197,systemic
198,zero defect
199,architecture
200,orchestration
201,coherent
202,success
203,multi-state
204,Object-based
205,help-desk
206,interface
207,support
208,implementation
209,foreground
210,zero administration
211,bandwidth-monitored
212,customer loyalty
213,instruction set
214,Ergonomic
215,incremental
216,Optional
217,implementation
218,didactic
219,collaboration
220,Enterprise-wide
221,optimizing
222,parallelism
223,regional
224,optimal
225,scalable
226,encompassing
227,Down-sized
228,Team-oriented
229,Ergonomic
230,contextually-based
231,executive
232,Balanced
233,Triple-buffered
234,Programmable
235,mission-critical
236,global
237,knowledge user
238,high-level
239,heuristic
240,Mandatory
241,Intuitive
242,Organized
243,non-volatile
244,asynchronous
245,Programmable
246,paradigm
247,Cross-platform
248,implementation
249,tertiary
250,Switchable
251,pricing structure
252,local area network
253,leverage
254,alliance
255,internet solution
256,encryption
257,Adaptive
258,Organic
259,fresh-thinking
260,Enhanced
261,neural-net
262,implementation
263,Multi-lateral
264,Reactive
265,6th generation
266,Public-key
267,projection
268,throughput
269,Mandatory
270,Face to face
271,Seamless
272,leverage
273,object-oriented
274,concept
275,open architecture
276,clear-thinking
277,Graphic Interface
278,Fundamental
279,Face to face
280,application
281,Customer-focused
282,impactful
283,client-driven
284,foreground
285,firmware
286,archive
287,dedicated
288,instruction set
289,circuit
290,toolset
291,Upgradable
292,pricing structure
293,radical
294,Stand-alone
295,Profound
296,Automated
297,demand-driven
298,installation
299,Proactive
300,Sharable
301,throughput
302,Streamlined
303,Multi-channelled
304,impactful
305,coherent
306,holistic
307,multimedia
308,coherent
309,background
310,fault-tolerant
311,Streamlined
312,Digitized
313,Team-oriented
314,tangible
315,Function-based
316,synergy
317,high-level
318,leverage
319,application
320,radical
321,solution-oriented
322,hybrid
323,24 hour
324,extranet
325,Optional
326,project
327,Multi-lateral
328,didactic
329,function
330,Balanced
331,infrastructure
332,matrices
333,Fully-configurable
334,Graphic Interface
335,Adaptive
336,Open-source
337,heuristic
338,emulation
339,web-enabled
340,success
341,Integrated
342,Monitored
343,flexibility
344,service-desk
345,clear-thinking
346,global
347,Multi-lateral
348,interactive
349,Fully-configurable
350,model
351,User-centric
352,Re-contextualized
353,multi-state
354,knowledge base
355,capability
356,client-driven
357,attitude
358,Implemented
359,Re-engineered
360,analyzing
361,budgetary management
362,interface
363,uniform
364,fault-tolerant
365,archive
366,Realigned
367,systematic
368,moratorium
369,Assimilated
370,policy
371,Universal
372,Polarised
373,installation
374,access
375,hardware
376,superstructure
377,scalable
378,solution-oriented
379,client-server
380,Assimilated
381,scalable
382,Right-sized
383,superstructure
384,system-worthy
385,Horizontal
386,Managed
387,Sharable
388,24/7
389,Reverse-engineered
390,infrastructure
391,knowledge base
392,even-keeled
393,Team-oriented
394,Multi-lateral
395,capability
396,24 hour
397,heuristic
398,ability
399,transitional
400,client-server
401,Persistent
402,client-server
403,Upgradable
404,Triple-buffered
405,Intuitive
406,implementation
407,system engine
408,cohesive
409,Proactive
410,bandwidth-monitored
411,moderator
412,cohesive
413,support
414,application
415,contingency
416,Phased
417,moratorium
418,neutral
419,Open-architected
420,Function-based
421,complexity
422,Stand-alone
423,Polarised
424,Enterprise-wide
425,customer loyalty
426,workforce
427,structure
428,architecture
429,knowledge user
430,background
431,Customizable
432,user-facing
433,alliance
434,methodical
435,Seamless
436,flexibility
437,collaboration
438,directional
439,software
440,Open-source
441,Front-line
442,Self-enabling
443,didactic
444,database
445,groupware
446,human-resource
447,open system
448,Team-oriented
449,multi-state
450,adapter
451,bifurcated
452,access
453,implementation
454,intermediate
455,Switchable
456,Enterprise-wide
