id,first_name
1,empowering
2,Mandatory
3,empowering
4,Progressive
5,standardization
6,user-facing
7,installation
8,fresh-thinking
9,instruction set
10,Distributed
11,matrix
12,optimal
13,Phased
14,hardware
15,value-added
16,software
17,system engine
18,Seamless
19,holistic
20,algorithm
21,Ergonomic
22,internet solution
23,scalable
24,homogeneous
25,customer loyalty
26,Profound
27,multimedia
28,context-sensitive
29,hardware
30,infrastructure
31,complexity
32,open architecture
33,incremental
34,superstructure
35,Digitized
36,object-oriented
37,human-resource
38,Face to face
39,Integrated
40,Inverse
41,initiative
42,Function-based
43,zero defect
44,hierarchy
45,homogeneous
46,value-added
47,instruction set
48,task-force
49,bandwidth-monitored
50,web-enabled
51,ability
52,Quality-focused
53,bifurcated
54,synergy
55,incremental
56,Reduced
57,hub
58,productivity
59,optimal
60,Optional
61,parallelism
62,Stand-alone
63,Profit-focused
64,productivity
65,Balanced
66,Robust
67,software
68,structure
69,Front-line
70,Self-enabling
71,hub
72,intranet
73,Triple-buffered
74,Switchable
75,high-level
76,Switchable
77,Cross-platform
78,multi-tasking
79,challenge
80,discrete
81,benchmark
82,alliance
83,circuit
84,extranet
85,executive
86,Universal
87,upward-trending
88,emulation
89,systemic
90,access
91,methodology
92,Decentralized
93,Up-sized
94,didactic
95,Object-based
96,artificial intelligence
97,discrete
98,capacity
99,Re-contextualized
100,superstructure
101,benchmark
102,time-frame
103,systemic
104,portal
105,leading edge
106,homogeneous
107,framework
108,Seamless
109,fresh-thinking
110,Cross-platform
111,Mandatory
112,throughput
113,superstructure
114,Multi-tiered
115,middleware
116,Configurable
117,Face to face
118,Future-proofed
119,Front-line
120,uniform
121,logistical
122,multimedia
123,flexibility
124,ability
125,forecast
126,Implemented
127,internet solution
128,solution
129,multi-tasking
130,Multi-lateral
131,demand-driven
132,multimedia
133,focus group
134,Focused
135,Team-oriented
136,transitional
137,exuding
138,needs-based
139,Digitized
140,capability
141,Visionary
142,Reactive
143,Organic
144,bi-directional
145,process improvement
146,Organic
147,neural-net
148,Managed
149,coherent
150,attitude-oriented
151,synergy
152,Centralized
153,throughput
154,optimal
155,static
156,grid-enabled
157,Compatible
158,solution
159,productivity
160,function
161,utilisation
162,Cloned
163,analyzing
164,stable
165,content-based
166,background
167,Right-sized
168,Expanded
169,Organic
170,implementation
171,value-added
172,Networked
173,hardware
174,disintermediate
175,open architecture
176,Stand-alone
177,matrices
178,Up-sized
179,logistical
180,Focused
181,Seamless
182,logistical
183,optimal
184,superstructure
185,bandwidth-monitored
186,parallelism
187,User-friendly
188,open architecture
189,coherent
190,Realigned
191,access
192,Total
193,project
194,Re-contextualized
195,Synchronised
196,functionalities
197,asynchronous
198,Streamlined
199,demand-driven
200,migration
201,utilisation
202,Innovative
203,middleware
204,object-oriented
205,Front-line
206,internet solution
207,User-friendly
208,Synchronised
209,knowledge user
210,project
211,value-added
212,multi-state
213,Re-contextualized
214,reciprocal
215,human-resource
216,Digitized
217,forecast
218,benchmark
219,discrete
220,Mandatory
221,Universal
222,protocol
223,next generation
224,Universal
225,architecture
226,radical
227,multimedia
228,standardization
229,stable
230,Multi-layered
231,hub
232,Business-focused
233,user-facing
234,content-based
235,real-time
236,24 hour
237,hub
238,Universal
239,Face to face
240,dedicated
241,data-warehouse
242,attitude
243,moderator
244,Ergonomic
245,benchmark
246,forecast
247,neural-net
248,moratorium
