id,topic
1,solution-oriented
2,benchmark
3,Down-sized
4,methodical
5,Networked
6,Operative
7,directional
8,zero tolerance
9,5th generation
10,Devolved
11,static
12,forecast
13,upward-trending
14,analyzing
15,hybrid
16,knowledge user
17,benchmark
18,human-resource
19,Profit-focused
20,portal
21,tangible
22,benchmark
23,bifurcated
24,zero administration
25,disintermediate
26,contextually-based
27,Monitored
28,Triple-buffered
29,encryption
30,Synchronised
31,circuit
32,5th generation
33,secondary
34,access
35,structure
36,fresh-thinking
37,knowledge user
38,extranet
39,Implemented
40,bi-directional
41,Profit-focused
42,exuding
43,Triple-buffered
44,utilisation
45,Balanced
46,motivating
47,installation
48,bottom-line
49,attitude
50,Streamlined
51,real-time
52,application
53,system engine
54,budgetary management
55,Organic
56,benchmark
57,executive
58,Open-source
59,24 hour
60,Networked
61,utilisation
62,internet solution
63,algorithm
64,leverage
65,Integrated
66,tangible
67,user-facing
68,Inverse
69,approach
70,analyzer
71,Business-focused
72,info-mediaries
73,cohesive
74,internet solution
75,Innovative
76,installation
77,knowledge user
78,3rd generation
79,knowledge base
80,bottom-line
81,adapter
82,explicit
83,Up-sized
84,benchmark
85,solution
86,bifurcated
87,hierarchy
88,maximized
89,Re-engineered
90,frame
91,methodology
92,functionalities
93,Secured
94,conglomeration
95,Re-contextualized
96,Virtual
97,ability
98,capacity
99,intangible
100,composite
101,Networked
102,Open-architected
103,service-desk
104,extranet
105,pricing structure
106,complexity
107,logistical
108,Progressive
109,needs-based
110,benchmark
111,Innovative
112,Ameliorated
113,user-facing
114,Function-based
115,background
116,dynamic
117,fault-tolerant
118,encoding
119,Expanded
120,Seamless
121,reciprocal
122,intranet
123,6th generation
124,uniform
125,object-oriented
126,info-mediaries
127,incremental
128,executive
129,contextually-based
130,projection
131,system engine
132,intermediate
133,portal
134,protocol
135,model
136,Networked
137,zero administration
138,Universal
139,time-frame
140,help-desk
141,methodical
142,Ameliorated
143,24/7
144,Configurable
145,model
146,Proactive
147,Synchronised
148,emulation
149,emulation
150,radical
151,coherent
152,portal
153,dynamic
154,task-force
155,didactic
156,Public-key
157,hierarchy
158,Automated
159,Advanced
160,client-server
161,fresh-thinking
162,tertiary
163,optimal
164,Inverse
165,time-frame
166,Up-sized
167,projection
168,Customizable
169,budgetary management
170,knowledge base
171,Secured
172,help-desk
173,encompassing
174,bifurcated
175,Open-architected
176,User-centric
177,functionalities
178,responsive
179,Assimilated
180,mobile
181,model
182,methodology
183,secondary
184,paradigm
185,Optional
186,systemic
187,non-volatile
188,Optimized
189,3rd generation
190,Graphic Interface
191,approach
192,homogeneous
193,discrete
194,local area network
195,Reactive
196,24 hour
197,Expanded
198,Face to face
199,disintermediate
200,fresh-thinking
201,fresh-thinking
202,eco-centric
203,Diverse
204,clear-thinking
205,Organic
206,info-mediaries
207,Configurable
208,methodical
209,focus group
210,object-oriented
211,matrices
212,Managed
213,capability
214,Ameliorated
215,Right-sized
216,projection
217,Re-contextualized
218,instruction set
219,Persevering
220,success
221,asymmetric
222,foreground
223,local area network
224,Profit-focused
225,didactic
226,secondary
227,Reduced
228,Upgradable
229,mobile
230,Object-based
231,even-keeled
232,systematic
233,hierarchy
234,projection
235,pricing structure
236,projection
237,initiative
238,interface
239,Team-oriented
240,Focused
241,Self-enabling
242,grid-enabled
243,structure
244,logistical
245,budgetary management
246,function
247,asymmetric
248,incremental
249,system-worthy
250,methodical
251,neural-net
252,productivity
253,real-time
254,needs-based
255,content-based
256,Total
257,Fundamental
258,Seamless
259,Down-sized
260,project
261,alliance
262,Integrated
263,emulation
264,access
265,adapter
266,Cross-group
267,policy
268,function
269,Optional
270,array
271,policy
272,application
273,Triple-buffered
274,Streamlined
275,User-friendly
276,Optimized
277,product
278,Graphic Interface
279,solution-oriented
280,Adaptive
281,archive
282,standardization
283,even-keeled
284,Seamless
285,asynchronous
286,fresh-thinking
287,Assimilated
288,capacity
289,uniform
290,didactic
291,Re-contextualized
292,attitude
293,foreground
294,24 hour
295,leading edge
296,24/7
297,Enterprise-wide
298,Managed
299,open system
300,customer loyalty
301,multimedia
302,standardization
303,Devolved
304,Managed
305,systemic
306,Fundamental
307,human-resource
308,uniform
309,focus group
310,Horizontal
311,instruction set
312,product
313,orchestration
314,Diverse
315,success
316,Multi-layered
317,extranet
318,contextually-based
319,interactive
320,Persistent
321,Cloned
322,multi-tasking
323,optimal
324,tertiary
325,bi-directional
326,optimizing
327,solution
328,Synergistic
329,Visionary
330,Total
331,zero tolerance
332,leading edge
333,empowering
334,executive
335,Focused
336,Customer-focused
337,hybrid
338,global
339,leading edge
340,client-driven
341,time-frame
342,5th generation
343,Diverse
344,toolset
345,responsive
346,pricing structure
347,Persistent
348,Quality-focused
349,Streamlined
350,architecture
351,firmware
352,customer loyalty
353,hub
354,Robust
355,Monitored
356,modular
357,Devolved
358,Grass-roots
359,Centralized
360,strategy
361,uniform
362,Up-sized
363,bandwidth-monitored
364,executive
365,time-frame
366,Universal
367,Integrated
368,definition
369,5th generation
370,24/7
371,budgetary management
372,leverage
373,Virtual
374,Mandatory
375,Profound
376,emulation
377,mission-critical
378,Diverse
379,Multi-lateral
380,Customer-focused
381,alliance
382,solution-oriented
383,intermediate
384,Cross-group
385,coherent
386,Decentralized
387,Public-key
388,tertiary
389,Grass-roots
390,moratorium
391,intranet
392,challenge
393,intangible
394,matrix
395,Polarised
396,protocol
397,capacity
398,bottom-line
399,heuristic
400,interactive
401,foreground
402,strategy
403,neural-net
404,Fundamental
405,Down-sized
406,reciprocal
407,Multi-channelled
408,Multi-tiered
409,reciprocal
410,tangible
411,Devolved
412,architecture
413,firmware
414,object-oriented
415,moratorium
416,Re-engineered
417,parallelism
418,mobile
419,composite
420,protocol
421,upward-trending
422,Cross-group
423,Optimized
424,asymmetric
425,3rd generation
426,Down-sized
427,Mandatory
428,interface
429,zero administration
430,Innovative
431,actuating
432,methodical
433,background
434,Optional
435,monitoring
436,concept
437,hierarchy
438,demand-driven
439,moratorium
440,extranet
441,local area network
442,Public-key
443,Open-architected
444,interactive
445,demand-driven
446,Persistent
447,stable
448,archive
449,Configurable
450,reciprocal
451,analyzer
452,system-worthy
453,groupware
454,6th generation
455,asymmetric
456,motivating
457,multi-state
458,Diverse
459,intermediate
460,Intuitive
461,User-friendly
462,local
463,Quality-focused
464,Digitized
465,hub
466,Synergistic
467,Balanced
468,uniform
469,Business-focused
470,zero tolerance
471,initiative
472,access
473,Visionary
474,Multi-tiered
475,adapter
476,even-keeled
477,Robust
478,algorithm
479,secondary
480,system-worthy
481,optimizing
482,asymmetric
483,Multi-tiered
484,architecture
485,open system
486,Business-focused
487,Monitored
488,Total
489,knowledge base
490,interactive
491,hierarchy
492,emulation
493,asymmetric
494,well-modulated
495,Organic
496,infrastructure
497,uniform
498,Profit-focused
499,data-warehouse
500,parallelism
501,Organic
502,high-level
503,Seamless
504,analyzer
505,intangible
506,firmware
507,adapter
508,Intuitive
509,challenge
510,strategy
511,hierarchy
512,foreground
513,budgetary management
514,Team-oriented
515,uniform
516,Ergonomic
517,user-facing
518,directional
519,info-mediaries
520,motivating
521,support
522,background
523,superstructure
524,non-volatile
525,productivity
526,capacity
527,intermediate
528,time-frame
529,well-modulated
530,policy
531,Polarised
532,impactful
533,extranet
534,implementation
535,encoding
536,success
537,demand-driven
538,budgetary management
539,maximized
540,capability
541,Multi-tiered
542,intermediate
543,Realigned
544,Optional
545,firmware
546,strategy
547,system-worthy
548,even-keeled
549,Advanced
550,next generation
551,regional
552,optimizing
553,open system
554,concept
555,motivating
556,Re-engineered
557,Inverse
558,multimedia
559,Graphic Interface
560,Versatile
561,incremental
562,Profit-focused
563,Persistent
564,Exclusive
565,Reactive
566,Persistent
567,Front-line
568,Up-sized
569,bandwidth-monitored
570,Proactive
571,modular
572,even-keeled
573,static
574,fault-tolerant
575,firmware
576,fresh-thinking
577,Extended
578,Mandatory
579,asymmetric
580,regional
581,dedicated
582,attitude
583,Business-focused
584,high-level
585,Advanced
586,Configurable
587,matrices
588,tertiary
589,support
590,Compatible
591,multimedia
592,Function-based
593,Right-sized
594,pricing structure
595,User-centric
596,knowledge user
597,alliance
598,even-keeled
599,Seamless
600,explicit
601,Balanced
602,methodical
603,infrastructure
604,function
605,Grass-roots
606,Visionary
607,capacity
608,systematic
609,internet solution
610,multimedia
611,standardization
612,methodical
613,tertiary
614,asynchronous
615,Centralized
616,intangible
617,Grass-roots
618,Front-line
619,context-sensitive
620,composite
621,transitional
622,success
623,background
624,challenge
625,stable
626,array
627,even-keeled
628,conglomeration
629,Operative
630,upward-trending
631,extranet
632,architecture
633,asynchronous
634,Switchable
635,content-based
636,portal
637,optimizing
638,product
639,flexibility
640,Public-key
641,leverage
642,Automated
643,Multi-tiered
644,global
645,modular
646,task-force
647,discrete
648,Compatible
649,stable
650,User-centric
651,Progressive
652,utilisation
653,standardization
654,tangible
655,Vision-oriented
656,directional
657,executive
658,hierarchy
659,capacity
660,modular
661,capacity
662,user-facing
663,Reactive
664,multimedia
665,Fundamental
666,moderator
667,Secured
668,leading edge
669,leading edge
670,logistical
671,fault-tolerant
672,service-desk
673,interface
674,Visionary
675,groupware
676,Organic
677,secured line
678,capability
679,approach
680,analyzing
681,exuding
682,functionalities
683,Graphic Interface
684,leverage
685,toolset
686,data-warehouse
687,Diverse
688,optimal
689,Team-oriented
690,hierarchy
691,function
692,Multi-layered
693,paradigm
694,web-enabled
695,middleware
696,Operative
697,fault-tolerant
698,next generation
699,Horizontal
700,Innovative
701,data-warehouse
702,Phased
703,Multi-tiered
704,De-engineered
705,Cross-platform
706,Future-proofed
707,Ergonomic
708,Optional
709,Assimilated
710,system-worthy
711,success
712,Proactive
713,Exclusive
714,Organic
715,Phased
716,Compatible
717,pricing structure
718,groupware
719,Re-engineered
720,Team-oriented
721,Multi-lateral
722,Customer-focused
723,foreground
724,object-oriented
725,scalable
726,foreground
727,6th generation
728,Mandatory
729,Graphic Interface
730,system-worthy
731,Open-architected
732,User-centric
733,paradigm
734,Assimilated
735,heuristic
736,task-force
737,Diverse
738,hardware
739,cohesive
740,optimizing
741,full-range
742,circuit
743,Configurable
744,cohesive
745,groupware
746,radical
747,demand-driven
748,focus group
749,Multi-lateral
750,Customizable
751,global
752,Fully-configurable
753,focus group
754,Profound
755,Optimized
756,parallelism
757,Cross-platform
758,orchestration
759,Organized
760,systemic
761,neural-net
762,parallelism
763,Seamless
764,time-frame
765,Expanded
766,internet solution
767,capacity
768,context-sensitive
769,Re-engineered
770,4th generation
771,bifurcated
772,Open-architected
773,hierarchy
774,scalable
775,Team-oriented
776,Distributed
777,flexibility
778,empowering
779,demand-driven
780,Up-sized
781,actuating
782,Diverse
783,Fully-configurable
784,infrastructure
785,Profit-focused
786,Persevering
787,Compatible
788,Decentralized
789,encryption
790,Organized
791,project
792,executive
793,Upgradable
794,Virtual
795,next generation
796,forecast
797,24 hour
798,3rd generation
799,Monitored
800,value-added
801,Integrated
802,static
803,Open-architected
804,budgetary management
805,high-level
806,eco-centric
807,modular
808,Synergized
809,Switchable
810,neutral
811,Mandatory
812,modular
813,Object-based
814,hierarchy
815,methodical
816,6th generation
817,Proactive
818,process improvement
819,productivity
820,budgetary management
821,didactic
822,even-keeled
823,system-worthy
824,artificial intelligence
825,database
826,functionalities
827,Ergonomic
828,intangible
829,Intuitive
830,scalable
831,Synchronised
832,Progressive
833,help-desk
834,Diverse
835,policy
836,algorithm
837,uniform
838,zero tolerance
839,projection
840,Business-focused
841,system engine
842,open architecture
843,Front-line
844,toolset
845,structure
846,Business-focused
847,mobile
848,Profound
849,Fully-configurable
850,Business-focused
851,24/7
852,Reactive
853,parallelism
854,responsive
855,user-facing
856,Customer-focused
857,background
858,Future-proofed
859,executive
860,upward-trending
861,next generation
862,content-based
863,Synergistic
864,Universal
865,Cross-platform
866,forecast
867,collaboration
868,Right-sized
869,parallelism
870,multi-state
871,Down-sized
872,zero administration
873,Polarised
874,intranet
875,Advanced
876,neural-net
877,intangible
878,homogeneous
879,multimedia
880,methodical
881,upward-trending
882,Virtual
883,asymmetric
884,access
885,monitoring
886,Optimized
887,Focused
888,interactive
889,modular
890,exuding
891,time-frame
892,motivating
893,Future-proofed
894,Focused
895,software
896,encoding
897,homogeneous
898,website
899,solution-oriented
900,open architecture
901,circuit
902,array
903,bifurcated
904,focus group
905,eco-centric
906,incremental
907,tangible
908,eco-centric
909,Seamless
910,software
911,projection
912,value-added
913,application
914,Intuitive
915,coherent
916,value-added
917,software
918,intermediate
919,hub
920,mission-critical
921,standardization
922,Re-engineered
923,capability
924,Future-proofed
925,User-centric
926,Optional
927,tertiary
928,application
929,intangible
930,open system
931,knowledge base
932,Digitized
933,definition
934,bottom-line
935,Intuitive
936,implementation
937,synergy
938,empowering
939,neutral
940,paradigm
941,function
942,frame
943,Multi-channelled
944,background
945,discrete
946,Open-source
947,Progressive
948,systematic
949,explicit
950,utilisation
951,access
952,fresh-thinking
953,Switchable
954,coherent
955,high-level
956,zero tolerance
957,local area network
958,Adaptive
959,grid-enabled
960,context-sensitive
961,solution-oriented
962,Customer-focused
963,multi-state
964,Optional
965,time-frame
966,Public-key
967,Vision-oriented
968,challenge
969,intangible
970,knowledge user
971,parallelism
972,Enterprise-wide
973,ability
974,24 hour
975,Decentralized
976,synergy
977,high-level
978,next generation
979,Up-sized
980,user-facing
981,policy
982,homogeneous
983,Versatile
984,algorithm
985,open architecture
986,analyzing
987,Virtual
988,maximized
989,attitude-oriented
990,web-enabled
991,User-centric
992,ability
993,Balanced
994,value-added
995,encompassing
996,Secured
997,capability
998,methodology
999,secondary
1000,exuding
