id,first_name
1,Phased
2,Horizontal
3,Grass-roots
4,national
5,secured line
6,Upgradable
7,support
8,Visionary
9,Focused
10,client-driven
11,local
12,instruction set
13,Enhanced
14,methodical
15,scalable
16,benchmark
17,Persevering
18,paradigm
19,matrices
20,alliance
21,mission-critical
22,superstructure
23,dynamic
24,neural-net
25,hardware
26,Enterprise-wide
27,Centralized
28,local area network
29,Universal
30,Streamlined
31,Compatible
32,logistical
33,Public-key
34,matrices
35,benchmark
36,Centralized
37,Universal
38,info-mediaries
39,Managed
40,bottom-line
41,impactful
42,Vision-oriented
43,Compatible
44,budgetary management
45,productivity
46,explicit
47,Graphic Interface
48,support
49,initiative
50,analyzing
51,service-desk
52,Ergonomic
53,secured line
54,secondary
55,open architecture
56,circuit
57,Team-oriented
58,knowledge base
59,info-mediaries
60,strategy
61,Polarised
62,Organized
63,Down-sized
64,Exclusive
65,6th generation
66,Enterprise-wide
67,Reduced
68,forecast
69,homogeneous
70,success
71,maximized
72,directional
73,synergy
74,system-worthy
75,tertiary
76,Up-sized
77,Seamless
78,moratorium
79,Front-line
80,Multi-tiered
81,budgetary management
82,application
83,interactive
84,contextually-based
85,knowledge user
86,software
87,dynamic
88,Profound
89,disintermediate
90,conglomeration
91,clear-thinking
92,Decentralized
93,alliance
94,executive
95,info-mediaries
96,bi-directional
97,full-range
98,process improvement
99,leverage
100,hub
101,paradigm
102,Multi-lateral
103,Realigned
104,framework
105,knowledge user
106,Programmable
107,needs-based
108,Visionary
109,object-oriented
110,Quality-focused
111,3rd generation
112,24 hour
113,User-centric
114,Optimized
115,Triple-buffered
116,Integrated
117,full-range
118,Synergized
119,Digitized
120,workforce
121,mission-critical
122,Graphic Interface
123,Decentralized
124,neutral
125,Optimized
126,neural-net
127,array
128,artificial intelligence
129,ability
130,open system
131,Automated
132,Horizontal
133,Team-oriented
134,Synergized
135,project
136,Cross-platform
137,instruction set
138,throughput
139,clear-thinking
140,tertiary
141,Function-based
142,24 hour
143,Extended
144,Networked
145,Optional
146,encryption
147,Cloned
148,project
149,Open-source
150,array
151,Intuitive
152,collaboration
153,user-facing
154,Customer-focused
155,Expanded
156,superstructure
157,User-centric
158,knowledge user
159,Seamless
160,capacity
161,fault-tolerant
162,superstructure
163,Synergistic
164,challenge
165,Cross-platform
166,Exclusive
167,system engine
168,grid-enabled
169,hardware
170,even-keeled
171,value-added
172,utilisation
173,Business-focused
174,Cross-group
175,5th generation
176,uniform
177,encoding
178,Virtual
179,Right-sized
180,Right-sized
181,support
182,background
183,collaboration
184,matrix
185,Customer-focused
186,intranet
187,asynchronous
188,multimedia
189,high-level
190,grid-enabled
191,budgetary management
192,Horizontal
193,maximized
194,dynamic
195,application
196,info-mediaries
197,Sharable
198,alliance
199,Balanced
200,real-time
201,monitoring
202,policy
203,bi-directional
204,Polarised
205,Robust
206,task-force
207,success
208,Graphical User Interface
209,analyzing
210,Graphic Interface
211,flexibility
212,Fundamental
213,stable
214,Visionary
215,interactive
216,secured line
217,content-based
218,function
219,optimizing
220,benchmark
221,even-keeled
222,matrices
223,contextually-based
224,Phased
225,Intuitive
226,Pre-emptive
227,policy
228,needs-based
229,Managed
230,secured line
231,Secured
232,bottom-line
233,Persistent
234,bottom-line
235,firmware
236,hybrid
237,help-desk
238,Future-proofed
239,superstructure
240,bifurcated
241,hierarchy
242,Enterprise-wide
243,migration
244,background
245,asymmetric
246,Expanded
247,pricing structure
248,Progressive
249,neutral
250,approach
251,zero administration
252,capacity
253,24 hour
254,object-oriented
255,Reverse-engineered
256,architecture
257,explicit
258,dynamic
259,Sharable
260,Visionary
261,foreground
262,Customizable
263,eco-centric
264,Up-sized
265,next generation
266,Multi-channelled
267,Profit-focused
268,scalable
269,workforce
270,knowledge base
271,optimal
272,time-frame
273,Monitored
274,product
275,zero defect
276,matrices
277,needs-based
278,encompassing
279,instruction set
280,client-server
281,Profit-focused
282,Ergonomic
283,Digitized
284,Integrated
285,Upgradable
286,zero administration
287,framework
288,knowledge user
289,6th generation
290,Public-key
291,well-modulated
292,bottom-line
293,utilisation
294,Synchronised
295,circuit
296,attitude
297,multi-state
