id,first_name
1,value-added
2,Reduced
3,real-time
4,even-keeled
5,flexibility
6,firmware
7,Grass-roots
8,cohesive
9,Self-enabling
10,Progressive
11,Centralized
12,Team-oriented
13,Proactive
14,capability
15,Self-enabling
16,demand-driven
17,high-level
18,Function-based
19,24/7
20,Realigned
21,function
22,archive
23,eco-centric
24,instruction set
25,multimedia
26,open system
27,monitoring
28,Integrated
29,Self-enabling
30,bifurcated
31,mobile
32,Profound
33,background
34,mobile
35,optimal
36,budgetary management
37,24/7
38,Programmable
39,analyzing
40,throughput
41,discrete
42,Focused
43,well-modulated
44,neutral
45,local area network
46,local area network
47,standardization
48,Networked
49,Team-oriented
50,attitude-oriented
51,data-warehouse
52,product
53,Enhanced
54,holistic
55,info-mediaries
56,Integrated
57,standardization
58,neural-net
59,optimizing
60,Robust
61,Function-based
62,global
63,time-frame
64,Right-sized
65,Open-architected
66,Public-key
67,definition
68,Stand-alone
69,Persistent
70,executive
71,parallelism
72,composite
73,well-modulated
74,monitoring
75,strategy
76,Programmable
77,Organic
78,Decentralized
79,Operative
80,Progressive
81,logistical
82,Intuitive
83,uniform
84,transitional
85,logistical
86,Front-line
87,hybrid
88,encoding
89,system-worthy
90,Fundamental
91,extranet
92,Progressive
93,Down-sized
94,standardization
95,Exclusive
96,motivating
97,Profound
98,Public-key
99,complexity
100,Triple-buffered
101,static
102,asymmetric
103,Face to face
104,dedicated
105,Proactive
106,5th generation
107,Stand-alone
108,zero tolerance
109,benchmark
110,disintermediate
111,task-force
112,Mandatory
113,tertiary
114,Implemented
115,zero defect
116,moratorium
117,Inverse
118,Public-key
119,Versatile
120,Automated
121,well-modulated
122,challenge
123,tangible
124,Reactive
125,Front-line
126,local
127,hierarchy
128,reciprocal
129,Ergonomic
130,systemic
131,Pre-emptive
132,Switchable
133,Phased
134,homogeneous
135,moderator
136,composite
137,explicit
138,didactic
139,asymmetric
140,empowering
141,encompassing
142,reciprocal
143,Decentralized
144,Team-oriented
145,throughput
146,Fully-configurable
147,Cross-platform
148,high-level
149,User-friendly
150,service-desk
151,info-mediaries
152,local
153,access
154,Public-key
155,Multi-lateral
156,analyzer
157,solution-oriented
158,attitude-oriented
159,Multi-tiered
160,Profit-focused
161,dedicated
162,Centralized
163,Object-based
164,Managed
165,matrix
166,Total
167,internet solution
168,website
169,Exclusive
170,standardization
171,Distributed
172,Phased
173,task-force
174,solution
175,time-frame
176,Multi-channelled
177,adapter
178,contextually-based
179,matrix
180,Self-enabling
181,radical
182,utilisation
183,bottom-line
184,systematic
185,Team-oriented
186,conglomeration
187,neural-net
188,multimedia
189,tertiary
190,discrete
191,systematic
192,data-warehouse
193,neural-net
194,hub
195,monitoring
196,adapter
197,User-friendly
198,even-keeled
199,Diverse
200,5th generation
201,Innovative
202,fault-tolerant
203,Re-engineered
204,fresh-thinking
205,Customizable
206,Virtual
207,alliance
208,bandwidth-monitored
209,transitional
210,interactive
211,24 hour
212,next generation
213,hierarchy
214,tertiary
215,bifurcated
216,bifurcated
217,interactive
218,Function-based
219,Centralized
220,human-resource
221,focus group
222,directional
223,Fundamental
224,eco-centric
225,knowledge base
226,Reactive
227,systemic
228,Compatible
229,3rd generation
230,analyzing
231,bi-directional
232,Re-engineered
233,next generation
234,encryption
235,Organic
236,tertiary
237,firmware
238,toolset
239,stable
240,bi-directional
241,Fully-configurable
242,Optimized
243,Profit-focused
244,Function-based
245,User-centric
246,Inverse
247,Customizable
248,hub
249,motivating
250,Visionary
