id,topic
1,application
2,approach
3,encompassing
4,logistical
5,focus group
6,Stand-alone
7,methodical
8,Vision-oriented
9,5th generation
10,time-frame
11,fresh-thinking
12,hardware
13,Exclusive
14,matrix
15,Mandatory
16,orchestration
17,instruction set
18,projection
19,grid-enabled
20,foreground
21,Quality-focused
22,task-force
23,actuating
24,Horizontal
25,toolset
26,transitional
27,national
28,parallelism
29,transitional
30,database
31,Reactive
32,zero administration
33,focus group
34,Future-proofed
35,emulation
36,process improvement
37,synergy
38,dynamic
39,Integrated
40,3rd generation
41,cohesive
42,dynamic
43,Multi-channelled
44,transitional
45,analyzer
46,Adaptive
47,flexibility
48,intranet
49,actuating
50,Re-engineered
51,Organized
52,homogeneous
53,system-worthy
54,flexibility
55,hardware
56,encoding
57,Down-sized
58,moratorium
59,24 hour
60,5th generation
61,process improvement
62,data-warehouse
63,website
64,Multi-channelled
65,synergy
66,Multi-channelled
67,Organic
68,focus group
69,benchmark
70,Business-focused
71,Vision-oriented
72,content-based
73,tangible
74,architecture
75,zero defect
76,fresh-thinking
77,Fundamental
78,productivity
79,knowledge base
80,responsive
81,Public-key
82,time-frame
83,Pre-emptive
84,knowledge base
85,Persevering
86,encryption
87,product
88,methodical
89,Inverse
90,solution-oriented
91,emulation
92,intranet
93,solution
94,capability
95,content-based
96,bifurcated
97,empowering
98,Cross-group
99,grid-enabled
100,Fully-configurable
101,implementation
102,exuding
103,tangible
104,alliance
105,Open-architected
106,exuding
107,methodical
108,intermediate
109,hub
110,collaboration
111,optimizing
112,5th generation
113,Networked
114,matrices
115,project
116,global
117,service-desk
118,disintermediate
119,conglomeration
120,Fully-configurable
121,leverage
122,Realigned
123,website
124,synergy
125,Re-contextualized
126,hub
127,extranet
128,Front-line
129,zero defect
130,static
131,Reactive
132,ability
133,website
134,neural-net
135,access
136,5th generation
137,Synchronised
138,Balanced
139,Distributed
140,flexibility
141,secondary
142,collaboration
143,artificial intelligence
144,demand-driven
145,even-keeled
146,fault-tolerant
147,Robust
148,Compatible
149,database
150,Polarised
151,architecture
152,Business-focused
153,moratorium
154,Business-focused
155,impactful
156,Progressive
157,Integrated
158,attitude
159,software
160,Phased
161,Decentralized
162,client-server
163,frame
164,info-mediaries
165,parallelism
166,open system
167,coherent
168,open architecture
169,Re-engineered
170,installation
171,Virtual
172,frame
173,Expanded
174,protocol
175,De-engineered
176,Customer-focused
177,optimal
178,algorithm
179,zero tolerance
180,benchmark
181,analyzing
182,asynchronous
183,directional
184,regional
185,ability
186,homogeneous
187,global
188,Decentralized
189,Polarised
190,needs-based
191,foreground
192,Extended
193,task-force
194,middleware
195,Networked
196,Team-oriented
197,full-range
198,concept
199,time-frame
200,orchestration
201,strategy
202,zero administration
203,leading edge
204,process improvement
205,user-facing
206,Fundamental
207,Upgradable
208,fresh-thinking
209,didactic
210,cohesive
211,global
212,motivating
213,capability
214,focus group
215,Graphical User Interface
216,approach
217,Down-sized
218,Universal
219,Business-focused
220,homogeneous
221,Expanded
222,contextually-based
223,workforce
224,Reverse-engineered
225,Advanced
226,Realigned
227,flexibility
228,Phased
229,contextually-based
230,complexity
231,contingency
232,Decentralized
233,migration
234,Ergonomic
235,bandwidth-monitored
236,Ergonomic
237,circuit
238,standardization
239,systemic
240,dynamic
241,help-desk
242,Synergized
243,structure
244,transitional
245,bifurcated
246,middleware
247,matrix
248,website
249,workforce
250,array
251,Digitized
252,Innovative
253,website
254,transitional
255,benchmark
256,Synchronised
257,contingency
258,framework
259,Versatile
260,holistic
261,demand-driven
262,process improvement
263,hierarchy
264,Decentralized
265,asymmetric
266,web-enabled
267,framework
268,asymmetric
269,24/7
270,Virtual
271,superstructure
272,intangible
273,24 hour
274,Fully-configurable
275,secondary
276,Fundamental
277,solution
278,knowledge base
279,algorithm
280,strategy
281,software
282,Down-sized
283,high-level
284,Customizable
285,Organized
286,5th generation
287,bifurcated
288,24 hour
289,Devolved
290,regional
291,frame
292,standardization
293,well-modulated
294,asymmetric
295,Networked
296,Assimilated
297,function
298,protocol
299,benchmark
300,actuating
301,solution-oriented
302,approach
303,even-keeled
304,Optional
305,Polarised
306,encryption
307,Realigned
308,Switchable
309,moratorium
310,encompassing
311,Synchronised
312,adapter
313,encoding
314,open system
315,Implemented
316,leading edge
317,function
318,analyzer
319,Total
320,responsive
321,Compatible
322,well-modulated
323,architecture
324,initiative
325,Universal
326,challenge
327,empowering
328,Focused
329,Cloned
330,intranet
331,Mandatory
332,algorithm
333,real-time
334,circuit
335,paradigm
336,Intuitive
337,protocol
338,Focused
339,open system
340,contextually-based
341,utilisation
342,De-engineered
343,exuding
344,Grass-roots
345,access
346,neutral
347,paradigm
348,initiative
349,actuating
350,optimal
351,background
352,Inverse
353,Re-engineered
354,productivity
355,zero administration
356,optimal
357,human-resource
358,exuding
359,Stand-alone
360,interactive
361,scalable
362,software
363,array
364,actuating
365,Cloned
366,Reactive
367,projection
368,success
369,responsive
370,foreground
371,zero tolerance
372,Team-oriented
373,Robust
374,solution
375,Cross-group
376,well-modulated
377,User-friendly
378,asymmetric
379,Business-focused
380,extranet
381,De-engineered
382,Digitized
383,Ergonomic
384,client-driven
385,initiative
386,secondary
387,open architecture
388,high-level
389,fault-tolerant
390,hierarchy
391,human-resource
392,array
393,Configurable
394,frame
395,transitional
396,database
397,policy
398,time-frame
399,Focused
400,Compatible
401,user-facing
402,interactive
403,motivating
404,hierarchy
405,strategy
406,Proactive
407,Seamless
408,implementation
409,logistical
410,Right-sized
411,De-engineered
412,object-oriented
413,Team-oriented
414,secured line
415,focus group
416,ability
417,Inverse
418,Focused
419,neutral
420,superstructure
421,exuding
422,non-volatile
423,Expanded
424,attitude
425,Triple-buffered
426,portal
427,moratorium
428,next generation
429,Function-based
430,service-desk
431,mobile
432,value-added
433,modular
434,De-engineered
435,3rd generation
436,Mandatory
437,scalable
438,Fully-configurable
439,local area network
440,non-volatile
441,software
442,hub
443,Virtual
444,impactful
445,Multi-layered
446,definition
447,asynchronous
448,budgetary management
449,Robust
450,dedicated
451,secured line
452,instruction set
453,responsive
454,definition
455,upward-trending
456,methodical
457,encompassing
458,Re-engineered
459,6th generation
460,well-modulated
461,uniform
462,bi-directional
463,Innovative
464,context-sensitive
465,middleware
466,artificial intelligence
467,interface
468,Persistent
469,superstructure
470,Open-source
471,Future-proofed
472,superstructure
473,Innovative
474,high-level
475,instruction set
476,zero administration
477,application
478,hierarchy
479,object-oriented
480,initiative
481,foreground
482,Secured
483,info-mediaries
484,infrastructure
485,Open-architected
486,Configurable
487,Grass-roots
488,projection
489,productivity
490,Quality-focused
491,analyzing
492,complexity
493,optimizing
494,encompassing
495,zero tolerance
496,service-desk
497,high-level
498,intermediate
499,superstructure
500,policy
501,Decentralized
502,leading edge
503,access
504,Realigned
