id,topic
1,Managed
2,Fully-configurable
3,utilisation
4,Cross-platform
5,multi-tasking
6,Phased
7,actuating
8,utilisation
9,hardware
10,complexity
11,Managed
12,Total
13,Progressive
14,strategy
15,Reactive
16,focus group
17,Monitored
18,bifurcated
19,Open-architected
20,Configurable
21,Reactive
22,interface
23,6th generation
24,capacity
25,Organized
26,systematic
27,Devolved
28,structure
29,responsive
30,Reactive
31,array
32,Switchable
33,homogeneous
34,Adaptive
35,Cross-platform
36,Total
37,uniform
38,local
39,circuit
40,service-desk
41,heuristic
42,firmware
43,encryption
44,Organic
45,Quality-focused
46,standardization
47,Right-sized
48,hybrid
49,Synergistic
50,secondary
51,Function-based
52,logistical
53,Implemented
54,access
55,toolset
56,internet solution
57,Reverse-engineered
58,workforce
59,Down-sized
60,Future-proofed
61,archive
62,De-engineered
63,systemic
64,24 hour
65,24/7
66,utilisation
67,Ergonomic
68,framework
69,model
70,Virtual
71,system-worthy
72,workforce
73,Organized
74,extranet
75,installation
76,hub
77,adapter
78,Multi-tiered
79,even-keeled
80,executive
81,User-friendly
82,logistical
83,impactful
84,Customizable
85,extranet
86,Versatile
87,actuating
88,analyzer
89,process improvement
90,optimizing
91,4th generation
92,task-force
93,synergy
94,Managed
95,Organic
96,Compatible
97,context-sensitive
98,parallelism
99,logistical
100,web-enabled
101,Organic
102,directional
103,orchestration
104,Compatible
105,Extended
106,projection
107,interactive
108,Universal
109,capacity
110,collaboration
111,migration
112,internet solution
113,dynamic
114,Reactive
115,regional
116,core
117,monitoring
118,fresh-thinking
119,project
120,reciprocal
121,paradigm
122,non-volatile
123,Object-based
124,Balanced
125,methodical
126,stable
127,coherent
128,interface
129,zero tolerance
130,dedicated
131,responsive
132,frame
133,context-sensitive
134,database
135,methodology
136,full-range
137,ability
138,customer loyalty
139,Realigned
140,architecture
141,homogeneous
142,actuating
143,Customizable
144,Expanded
145,Team-oriented
146,Customizable
147,real-time
148,background
149,regional
150,frame
151,responsive
152,needs-based
153,Graphic Interface
154,Switchable
155,mission-critical
156,methodical
157,collaboration
158,Polarised
159,matrices
160,global
161,superstructure
162,Horizontal
163,Cloned
164,Vision-oriented
165,Up-sized
166,Sharable
167,Diverse
168,archive
169,bottom-line
170,functionalities
171,intranet
172,orchestration
173,Customizable
174,optimizing
175,intermediate
176,website
177,regional
178,Public-key
179,content-based
180,solution
181,Optimized
182,matrices
183,superstructure
184,even-keeled
185,complexity
186,didactic
187,analyzing
188,monitoring
189,concept
190,Synchronised
191,Multi-tiered
192,directional
193,Front-line
194,software
195,Polarised
196,Centralized
197,Adaptive
198,directional
199,eco-centric
200,forecast
201,eco-centric
202,Innovative
203,heuristic
204,infrastructure
205,extranet
206,Visionary
207,dynamic
208,knowledge base
209,discrete
210,help-desk
211,directional
212,intermediate
213,bottom-line
214,database
215,Operative
216,responsive
217,function
218,circuit
219,intangible
220,toolset
221,Secured
222,Visionary
223,Profound
224,didactic
225,Profit-focused
226,Configurable
227,Versatile
228,disintermediate
229,grid-enabled
230,model
231,analyzing
232,Quality-focused
233,upward-trending
234,Intuitive
235,hub
236,web-enabled
237,optimal
238,Down-sized
239,Compatible
240,Right-sized
241,time-frame
242,well-modulated
243,leading edge
244,mission-critical
245,Persistent
246,Innovative
247,projection
248,Versatile
249,mission-critical
250,Cross-group
251,matrix
252,function
253,Switchable
254,artificial intelligence
255,Team-oriented
256,workforce
257,tangible
258,Object-based
259,Versatile
260,Vision-oriented
261,Monitored
262,global
263,intranet
264,uniform
265,system engine
266,Optional
267,Future-proofed
268,customer loyalty
269,Switchable
270,optimizing
271,maximized
272,Proactive
273,leverage
274,benchmark
275,Down-sized
276,background
277,Polarised
278,Operative
279,static
280,workforce
281,content-based
282,Persevering
283,service-desk
284,multi-tasking
285,real-time
286,exuding
287,access
288,mobile
289,Centralized
290,impactful
291,structure
292,Self-enabling
293,empowering
294,systematic
295,policy
296,open architecture
297,Mandatory
298,3rd generation
299,Re-contextualized
300,product
301,standardization
302,neural-net
303,toolset
304,approach
305,systemic
306,object-oriented
307,dynamic
308,Phased
309,scalable
310,encompassing
311,database
312,didactic
313,real-time
314,Cross-group
315,approach
316,Enhanced
317,high-level
318,service-desk
319,hardware
320,Multi-channelled
321,web-enabled
322,human-resource
323,methodical
324,challenge
325,service-desk
326,Face to face
327,Progressive
328,Exclusive
329,regional
330,Versatile
331,task-force
332,analyzer
333,24/7
334,software
335,Persistent
336,Fundamental
337,knowledge base
338,responsive
339,static
340,Front-line
341,background
342,pricing structure
343,Fully-configurable
344,Reactive
345,instruction set
346,regional
347,Total
348,Advanced
349,Exclusive
350,human-resource
351,Right-sized
352,Enhanced
353,local area network
354,flexibility
355,needs-based
356,monitoring
357,array
358,Managed
359,Cross-group
360,background
361,Profit-focused
362,Graphic Interface
363,methodical
364,orchestration
365,Ameliorated
366,6th generation
367,Digitized
368,even-keeled
369,forecast
370,attitude-oriented
371,well-modulated
372,Face to face
373,methodology
374,Front-line
375,zero tolerance
376,Cloned
377,migration
378,discrete
379,Re-contextualized
380,Synchronised
