id,first_name
1,clear-thinking
2,Optional
3,zero administration
4,encompassing
5,Versatile
6,Cloned
7,fault-tolerant
8,demand-driven
9,content-based
10,Switchable
11,demand-driven
12,24 hour
13,Synergized
14,24 hour
15,logistical
16,Adaptive
17,structure
18,software
19,multimedia
20,intranet
21,upward-trending
22,time-frame
23,Persevering
24,open system
25,Open-architected
26,system engine
27,concept
28,global
29,next generation
30,Upgradable
31,Business-focused
32,encryption
33,exuding
34,groupware
35,implementation
36,leverage
37,Horizontal
38,Devolved
39,transitional
40,structure
41,Distributed
42,monitoring
43,model
44,context-sensitive
45,Enterprise-wide
46,service-desk
47,Persevering
48,logistical
49,Function-based
50,focus group
51,Distributed
52,Fundamental
53,focus group
54,eco-centric
55,encompassing
56,Secured
57,Ergonomic
58,groupware
59,Diverse
60,web-enabled
61,client-driven
62,contingency
63,fault-tolerant
64,Monitored
65,firmware
66,transitional
67,toolset
68,Versatile
69,solution
70,Optional
71,flexibility
72,Team-oriented
73,complexity
74,contingency
75,concept
76,global
77,Optional
78,architecture
79,dynamic
80,heuristic
81,bottom-line
82,Grass-roots
83,Function-based
84,flexibility
85,local
86,Visionary
87,Horizontal
88,asymmetric
89,Optimized
90,interface
91,moratorium
92,model
93,moratorium
94,service-desk
95,parallelism
96,Centralized
97,installation
98,hub
99,asymmetric
100,homogeneous
101,database
102,archive
103,Versatile
104,full-range
105,tertiary
106,infrastructure
107,human-resource
108,regional
109,Persistent
110,project
111,Distributed
112,website
113,encryption
114,directional
115,extranet
116,Sharable
117,monitoring
118,scalable
119,systematic
120,moderator
121,project
122,Diverse
123,concept
124,throughput
125,Progressive
126,architecture
127,uniform
128,flexibility
129,Cloned
130,Optimized
131,leading edge
132,encryption
133,strategy
134,Pre-emptive
135,intranet
136,hierarchy
137,high-level
138,Digitized
139,Function-based
140,contextually-based
141,Seamless
142,contextually-based
143,Advanced
144,holistic
145,Synchronised
146,tertiary
147,Virtual
148,Phased
149,strategy
150,hub
151,structure
152,function
153,capability
154,tangible
155,analyzing
156,hierarchy
157,implementation
158,strategy
159,Multi-lateral
160,responsive
161,bandwidth-monitored
162,core
163,Progressive
164,artificial intelligence
165,responsive
166,Object-based
167,migration
168,discrete
169,Team-oriented
170,algorithm
171,parallelism
172,Right-sized
173,Configurable
174,Visionary
175,bottom-line
176,Universal
177,forecast
178,challenge
179,intangible
180,protocol
181,alliance
182,Graphic Interface
183,24/7
184,optimizing
185,budgetary management
186,grid-enabled
187,upward-trending
188,Face to face
189,parallelism
190,Switchable
191,implementation
192,Fundamental
193,Automated
194,Multi-lateral
195,secondary
196,national
197,standardization
198,Compatible
199,foreground
200,capability
201,attitude
202,alliance
203,approach
204,paradigm
205,secured line
206,non-volatile
207,Proactive
208,Managed
209,didactic
210,model
211,background
212,multimedia
213,Up-sized
214,Graphical User Interface
215,strategy
216,Exclusive
217,firmware
218,contextually-based
219,content-based
220,alliance
221,regional
222,4th generation
223,Synergized
224,challenge
225,workforce
226,systemic
227,mission-critical
228,standardization
229,Adaptive
230,toolset
231,Seamless
232,mobile
233,foreground
234,Front-line
235,extranet
236,Horizontal
237,neural-net
238,Multi-layered
239,Front-line
240,data-warehouse
241,Total
242,adapter
243,Networked
244,multi-tasking
245,support
246,Pre-emptive
247,Multi-lateral
248,encompassing
249,Exclusive
250,disintermediate
251,Diverse
252,leading edge
253,hierarchy
254,asynchronous
255,secondary
256,Progressive
257,Optional
258,time-frame
259,Cross-group
260,contextually-based
261,Ameliorated
262,matrix
263,Diverse
264,groupware
265,Proactive
266,matrices
267,Adaptive
268,process improvement
269,knowledge user
270,5th generation
271,national
272,focus group
273,Synchronised
274,access
275,Cross-platform
276,methodical
277,empowering
278,solution
279,policy
280,Centralized
281,well-modulated
282,benchmark
283,Inverse
284,Ergonomic
285,functionalities
286,object-oriented
287,well-modulated
288,info-mediaries
289,Customer-focused
290,Grass-roots
291,Right-sized
292,system engine
293,Expanded
294,parallelism
295,homogeneous
296,empowering
297,utilisation
298,function
299,foreground
300,Object-based
301,superstructure
302,User-centric
303,Persevering
304,emulation
305,model
306,intranet
307,neural-net
308,encryption
309,well-modulated
310,optimal
311,cohesive
312,Synergized
313,object-oriented
314,forecast
315,Cross-platform
316,user-facing
317,concept
318,Adaptive
319,Stand-alone
320,forecast
321,multimedia
322,coherent
323,Pre-emptive
324,migration
325,Face to face
326,zero tolerance
327,system-worthy
328,function
329,methodology
330,regional
331,intangible
332,Synchronised
333,Front-line
334,Adaptive
335,firmware
336,radical
337,Reactive
338,Centralized
339,Focused
340,encryption
341,dedicated
342,knowledge base
343,systematic
344,Triple-buffered
345,Balanced
346,contextually-based
347,open system
348,Diverse
349,homogeneous
350,Advanced
351,secondary
352,methodology
353,Customizable
354,intermediate
355,bi-directional
356,Organized
357,asymmetric
358,service-desk
359,orchestration
360,6th generation
361,attitude-oriented
362,optimal
363,structure
364,function
365,Multi-layered
366,3rd generation
367,Integrated
368,Seamless
369,firmware
370,projection
371,software
372,static
