id,topic
1,knowledge user
2,6th generation
3,client-server
4,Upgradable
5,Advanced
6,multi-tasking
7,composite
8,24 hour
9,De-engineered
10,instruction set
11,alliance
12,orchestration
13,open system
14,Assimilated
15,middleware
16,Diverse
17,cohesive
18,capability
19,mission-critical
20,hybrid
21,Customizable
22,circuit
23,Optimized
24,bottom-line
25,Organic
26,neutral
27,uniform
28,leading edge
29,secondary
30,framework
31,Advanced
32,Synchronised
33,fault-tolerant
34,optimal
35,Cross-platform
36,motivating
37,24/7
38,Function-based
39,Horizontal
40,Reverse-engineered
41,array
42,Inverse
43,mission-critical
44,disintermediate
45,incremental
46,productivity
47,Integrated
48,didactic
49,leverage
50,website
51,value-added
52,3rd generation
53,holistic
54,logistical
55,structure
56,Up-sized
57,Persevering
58,Devolved
59,Synchronised
60,Versatile
61,impactful
62,Graphic Interface
63,Self-enabling
64,Graphic Interface
65,Graphic Interface
66,migration
67,Proactive
68,bottom-line
69,algorithm
70,parallelism
71,Function-based
72,4th generation
73,Versatile
74,success
75,asymmetric
76,benchmark
77,Reduced
78,composite
79,incremental
80,Reduced
81,portal
82,User-friendly
83,User-centric
84,protocol
85,ability
86,cohesive
87,intranet
88,monitoring
89,definition
90,Multi-tiered
91,didactic
92,methodical
93,Organized
94,bifurcated
95,challenge
96,scalable
97,bottom-line
98,Synchronised
99,Focused
100,Persevering
101,Persistent
102,coherent
103,holistic
104,Persistent
105,Reverse-engineered
106,array
107,Optional
108,firmware
109,hierarchy
110,Cross-group
111,array
112,Self-enabling
113,hybrid
114,coherent
115,projection
116,encoding
117,policy
118,ability
119,complexity
120,Front-line
121,fault-tolerant
122,Synergistic
123,encompassing
124,open system
125,non-volatile
126,parallelism
127,protocol
128,optimizing
129,disintermediate
130,standardization
131,leverage
132,heuristic
133,data-warehouse
134,bifurcated
135,matrix
136,multi-tasking
137,success
138,didactic
139,fault-tolerant
140,Versatile
141,impactful
142,framework
143,Extended
144,zero tolerance
145,monitoring
146,Synergized
147,Organic
148,superstructure
149,zero administration
150,software
151,frame
152,solution-oriented
153,Right-sized
154,matrices
155,standardization
156,adapter
157,high-level
158,encoding
159,methodology
160,systematic
161,web-enabled
162,Decentralized
163,complexity
164,web-enabled
165,help-desk
166,software
167,access
168,didactic
169,Integrated
170,logistical
171,6th generation
172,transitional
173,flexibility
174,leading edge
175,productivity
176,hierarchy
177,Virtual
178,knowledge user
179,utilisation
180,firmware
181,executive
182,Function-based
183,emulation
184,Grass-roots
185,system engine
186,Open-source
187,Organic
188,attitude-oriented
189,Re-contextualized
190,Pre-emptive
191,Sharable
192,user-facing
193,well-modulated
194,Centralized
195,next generation
196,projection
197,forecast
198,Expanded
199,scalable
200,ability
201,hierarchy
202,Innovative
203,solution-oriented
204,scalable
205,Multi-channelled
206,Expanded
207,Multi-lateral
208,holistic
209,encoding
210,leading edge
211,Streamlined
212,context-sensitive
213,composite
214,systematic
215,Enhanced
216,upward-trending
217,adapter
218,Digitized
219,Centralized
220,Vision-oriented
221,Vision-oriented
222,fresh-thinking
223,24 hour
224,policy
225,superstructure
226,Exclusive
227,Virtual
228,complexity
229,optimal
230,foreground
231,radical
232,homogeneous
233,definition
234,frame
235,zero tolerance
236,Versatile
237,directional
238,knowledge base
239,methodology
240,workforce
241,Face to face
242,Multi-channelled
243,tangible
244,Team-oriented
245,conglomeration
246,Managed
247,clear-thinking
248,productivity
249,explicit
250,Fundamental
251,high-level
252,Exclusive
253,framework
254,Optional
255,system-worthy
256,structure
257,Operative
258,empowering
259,Re-engineered
260,Sharable
261,uniform
262,asymmetric
263,impactful
264,Expanded
265,Vision-oriented
266,content-based
267,website
268,Multi-tiered
269,Stand-alone
270,Front-line
271,parallelism
272,superstructure
273,Open-architected
274,Seamless
275,coherent
276,Business-focused
277,service-desk
278,static
279,value-added
280,analyzer
281,motivating
282,Multi-layered
283,attitude-oriented
284,algorithm
285,Synergized
286,Realigned
287,strategy
288,attitude-oriented
289,pricing structure
290,Polarised
291,Function-based
292,firmware
293,hub
294,attitude
295,Synchronised
296,functionalities
297,optimal
298,disintermediate
299,cohesive
300,Up-sized
301,tertiary
302,Grass-roots
303,local
304,extranet
305,Face to face
306,Customizable
307,matrix
308,synergy
309,Centralized
310,Progressive
311,optimizing
312,motivating
313,grid-enabled
314,help-desk
315,migration
316,user-facing
317,dynamic
318,asymmetric
319,system engine
320,encompassing
321,Re-engineered
322,Innovative
323,client-server
324,Stand-alone
325,portal
326,Virtual
327,paradigm
328,synergy
329,circuit
330,modular
331,Seamless
332,Organized
333,disintermediate
334,Advanced
335,Monitored
336,responsive
337,zero tolerance
338,Upgradable
339,Up-sized
340,Vision-oriented
341,Grass-roots
342,tertiary
343,function
344,24 hour
345,client-server
346,Synergistic
347,Persistent
348,knowledge user
349,well-modulated
350,Face to face
351,Synchronised
352,Reverse-engineered
353,Automated
354,Future-proofed
355,Phased
356,mission-critical
357,zero defect
358,success
359,Switchable
360,bandwidth-monitored
361,open system
362,conglomeration
363,Extended
364,emulation
365,mobile
366,portal
367,cohesive
368,Realigned
369,knowledge base
370,Self-enabling
371,Ergonomic
372,Universal
373,multi-tasking
374,Organized
375,Proactive
376,Vision-oriented
377,even-keeled
378,neural-net
379,bottom-line
380,Multi-channelled
381,infrastructure
382,open architecture
383,Synergistic
384,Re-engineered
385,data-warehouse
386,dynamic
387,open system
388,multimedia
389,Up-sized
390,systemic
391,real-time
392,bottom-line
393,3rd generation
394,responsive
395,moderator
396,system-worthy
397,maximized
398,motivating
399,actuating
400,systematic
401,capability
402,complexity
403,encryption
404,full-range
405,5th generation
406,Object-based
407,Team-oriented
408,Graphic Interface
409,demand-driven
410,full-range
411,circuit
412,Ergonomic
413,attitude
414,Polarised
415,Versatile
416,demand-driven
417,foreground
418,data-warehouse
419,Reverse-engineered
420,Intuitive
421,Right-sized
422,frame
423,Centralized
424,Re-engineered
425,focus group
426,productivity
427,Distributed
428,knowledge base
429,Stand-alone
430,Customer-focused
431,object-oriented
432,Versatile
433,middleware
434,Open-architected
435,Configurable
436,toolset
437,intangible
438,Exclusive
439,web-enabled
440,protocol
441,multimedia
442,directional
443,synergy
444,mobile
445,Cross-platform
446,open architecture
447,Focused
448,fault-tolerant
449,De-engineered
450,neutral
451,zero tolerance
452,client-server
453,discrete
454,context-sensitive
455,asymmetric
456,user-facing
457,success
458,help-desk
459,actuating
460,monitoring
461,Synergized
462,groupware
463,needs-based
464,global
465,portal
466,superstructure
467,Polarised
468,matrix
469,analyzing
470,tangible
471,modular
472,firmware
473,Streamlined
474,holistic
475,Fundamental
476,multimedia
477,Multi-layered
478,Multi-layered
479,focus group
480,Future-proofed
481,Multi-lateral
482,policy
483,open architecture
484,Reduced
485,algorithm
486,Function-based
487,implementation
488,Object-based
489,hierarchy
490,Stand-alone
491,Realigned
492,Function-based
493,Optional
494,optimizing
495,Focused
496,time-frame
497,systematic
498,Pre-emptive
499,Multi-channelled
500,capacity
501,human-resource
502,Object-based
503,portal
504,bifurcated
505,exuding
506,website
507,architecture
508,homogeneous
509,Advanced
510,Diverse
511,content-based
512,analyzing
513,Down-sized
514,synergy
515,system-worthy
516,Organic
517,3rd generation
518,6th generation
519,24/7
520,Self-enabling
521,Decentralized
522,methodology
523,fresh-thinking
524,non-volatile
525,Versatile
526,well-modulated
527,non-volatile
528,Multi-layered
529,incremental
530,demand-driven
531,Self-enabling
532,benchmark
533,Seamless
534,4th generation
535,access
536,project
537,Business-focused
538,alliance
539,De-engineered
540,Self-enabling
541,local area network
542,analyzer
543,superstructure
544,static
545,zero defect
546,Organic
547,demand-driven
548,Up-sized
549,directional
550,homogeneous
551,Phased
552,solution
553,mission-critical
554,Progressive
555,Future-proofed
556,attitude
557,zero administration
558,interface
559,framework
560,Ameliorated
561,foreground
562,Polarised
563,interface
564,demand-driven
565,methodology
566,array
567,Operative
568,intranet
569,User-friendly
570,directional
571,instruction set
572,homogeneous
573,model
574,open system
575,Triple-buffered
576,Adaptive
577,Proactive
578,policy
579,zero administration
580,bandwidth-monitored
581,5th generation
582,responsive
583,Profit-focused
584,real-time
585,system-worthy
586,system-worthy
587,Graphic Interface
588,local
589,capacity
590,middleware
591,productivity
592,Re-engineered
593,Team-oriented
594,intranet
595,Implemented
596,Configurable
597,Front-line
598,Organic
599,eco-centric
600,infrastructure
601,reciprocal
602,bifurcated
603,uniform
604,dedicated
605,Total
606,Automated
607,parallelism
608,policy
609,Vision-oriented
610,focus group
611,Optimized
612,executive
613,artificial intelligence
614,Graphic Interface
615,Multi-layered
616,homogeneous
617,client-driven
618,interface
619,mobile
620,Organized
621,toolset
622,zero tolerance
623,Re-contextualized
624,Advanced
625,intermediate
626,client-driven
627,multi-state
628,regional
629,6th generation
630,Profound
631,Multi-channelled
632,Re-contextualized
633,knowledge base
634,groupware
635,middleware
636,global
637,Face to face
638,Networked
639,Face to face
640,directional
641,toolset
642,secondary
643,uniform
644,Self-enabling
645,open architecture
646,groupware
647,national
648,Advanced
649,Operative
650,Virtual
651,Phased
652,disintermediate
653,Optimized
654,Synergistic
655,framework
656,process improvement
657,asynchronous
658,workforce
659,Cross-group
