id,first_name
1,radical
2,application
3,Synergized
4,multi-tasking
5,matrix
6,knowledge user
7,client-server
8,Triple-buffered
9,alliance
10,Reverse-engineered
11,moderator
12,bottom-line
13,web-enabled
14,support
15,Distributed
16,service-desk
17,monitoring
18,fresh-thinking
19,Enhanced
20,Advanced
21,system-worthy
22,productivity
23,Progressive
24,national
25,incremental
26,success
27,info-mediaries
28,policy
29,fault-tolerant
30,instruction set
31,Triple-buffered
32,asymmetric
33,application
34,initiative
35,system-worthy
36,process improvement
37,5th generation
38,fresh-thinking
39,Graphic Interface
40,Phased
41,collaboration
42,Front-line
43,Reverse-engineered
44,moratorium
45,Quality-focused
46,installation
47,Centralized
48,Advanced
49,Diverse
50,capability
51,definition
52,static
53,impactful
54,Inverse
55,Vision-oriented
56,Proactive
57,Upgradable
58,capacity
59,non-volatile
60,empowering
61,regional
62,Focused
63,Intuitive
64,Public-key
65,Ergonomic
66,Total
67,secured line
68,analyzer
69,Future-proofed
70,mission-critical
71,encompassing
72,interface
73,algorithm
74,Cross-platform
75,protocol
76,Self-enabling
77,system-worthy
78,zero defect
79,Graphic Interface
80,Function-based
81,24/7
82,solution
83,bifurcated
84,Reverse-engineered
85,projection
86,stable
87,attitude
88,Automated
89,explicit
90,demand-driven
91,success
92,Synergized
93,Team-oriented
94,Cloned
95,zero tolerance
96,parallelism
97,encompassing
98,Organized
99,scalable
100,website
101,foreground
102,local area network
103,Function-based
104,methodical
105,human-resource
106,strategy
107,strategy
108,Business-focused
109,incremental
110,forecast
111,Customizable
112,zero administration
113,3rd generation
114,challenge
115,Intuitive
116,Triple-buffered
117,system engine
118,explicit
119,5th generation
120,frame
121,complexity
122,user-facing
123,product
124,circuit
125,database
126,encompassing
127,context-sensitive
128,product
129,product
130,Organic
131,leverage
132,hierarchy
133,Networked
134,emulation
135,superstructure
136,Graphic Interface
137,national
138,multi-state
139,Down-sized
140,Open-architected
141,hardware
142,leading edge
143,empowering
144,superstructure
145,Implemented
146,intangible
147,24/7
148,attitude
149,Visionary
150,Streamlined
151,software
152,website
153,motivating
154,Extended
155,secured line
156,Cross-group
157,client-server
158,Optional
159,Extended
160,intermediate
161,encompassing
162,algorithm
163,Profit-focused
164,Customizable
165,bottom-line
166,disintermediate
167,toolset
168,background
169,holistic
170,Synergized
171,Networked
172,systemic
173,Ameliorated
174,high-level
175,executive
176,collaboration
177,Devolved
178,multi-tasking
179,product
180,matrices
181,utilisation
182,Cross-platform
183,logistical
184,cohesive
185,ability
186,database
187,tertiary
188,Re-contextualized
189,web-enabled
190,high-level
191,secured line
192,multi-tasking
193,Right-sized
194,architecture
195,discrete
196,optimal
197,parallelism
198,Devolved
199,Expanded
200,hybrid
201,encryption
202,system-worthy
203,Re-contextualized
204,Progressive
205,mobile
206,hybrid
207,Stand-alone
208,systematic
209,Graphical User Interface
210,Persevering
211,Object-based
212,infrastructure
213,interactive
214,moratorium
215,migration
216,Fundamental
217,Operative
218,solution-oriented
219,uniform
220,Mandatory
221,multi-tasking
222,content-based
223,ability
224,definition
225,Front-line
226,service-desk
227,bottom-line
228,Compatible
229,projection
230,tertiary
231,support
232,system engine
233,fresh-thinking
234,conglomeration
235,local area network
236,Reverse-engineered
237,5th generation
238,toolset
239,Automated
240,Vision-oriented
241,knowledge user
242,ability
243,needs-based
244,Persistent
245,hierarchy
246,impactful
247,user-facing
248,Virtual
249,modular
250,even-keeled
251,Face to face
252,cohesive
253,analyzer
254,6th generation
255,flexibility
256,demand-driven
257,value-added
258,Optimized
259,policy
260,model
261,asymmetric
262,heuristic
263,frame
264,Exclusive
265,encryption
266,intangible
267,24/7
268,6th generation
269,leverage
270,24 hour
271,challenge
272,asymmetric
273,secondary
274,structure
275,logistical
276,matrices
277,Programmable
278,middleware
279,Function-based
280,paradigm
281,portal
282,capacity
283,model
284,well-modulated
285,Visionary
286,full-range
287,Compatible
288,homogeneous
289,Persistent
290,Cross-group
291,circuit
292,functionalities
293,Decentralized
294,data-warehouse
295,cohesive
296,6th generation
297,monitoring
298,foreground
299,didactic
300,attitude-oriented
301,artificial intelligence
302,disintermediate
303,Ergonomic
304,Switchable
305,interactive
306,24/7
307,high-level
308,Triple-buffered
