id,topic
1,info-mediaries
2,flexibility
3,methodology
4,Pre-emptive
5,toolset
6,object-oriented
7,dedicated
8,emulation
9,fault-tolerant
10,Profound
11,bottom-line
12,tangible
13,Secured
14,Persevering
15,maximized
16,4th generation
17,Cross-group
18,Synergized
19,toolset
20,Ergonomic
21,Compatible
22,high-level
23,grid-enabled
24,grid-enabled
25,client-driven
26,Total
27,Graphic Interface
28,Progressive
29,service-desk
30,structure
31,holistic
32,bifurcated
33,contingency
34,Reverse-engineered
35,Programmable
36,customer loyalty
37,Virtual
38,pricing structure
39,Expanded
40,forecast
41,Virtual
42,pricing structure
43,high-level
44,Proactive
45,bifurcated
46,attitude-oriented
47,maximized
48,help-desk
49,Organic
50,value-added
51,Face to face
52,value-added
53,superstructure
54,Universal
55,local
56,Managed
57,Enhanced
58,Innovative
59,Distributed
60,Adaptive
61,matrices
62,Robust
63,Customer-focused
64,Function-based
65,Horizontal
66,Cloned
67,User-centric
68,bi-directional
69,Balanced
70,analyzing
71,coherent
72,structure
73,Diverse
74,standardization
75,Virtual
76,initiative
77,mobile
78,matrix
79,Configurable
80,standardization
81,Compatible
82,user-facing
83,alliance
84,interactive
85,explicit
86,systematic
87,Fundamental
88,well-modulated
89,service-desk
90,fault-tolerant
91,Fully-configurable
92,budgetary management
93,Networked
94,access
95,knowledge base
96,knowledge user
97,Customer-focused
98,real-time
99,incremental
100,asynchronous
101,Reverse-engineered
102,complexity
103,optimal
104,Vision-oriented
105,reciprocal
106,architecture
107,interactive
108,benchmark
109,project
110,User-friendly
111,24/7
112,Face to face
113,Networked
114,frame
115,knowledge base
116,Diverse
117,Ameliorated
118,Optimized
119,system-worthy
120,function
121,Profit-focused
122,3rd generation
123,Integrated
124,Profit-focused
125,Right-sized
126,Robust
127,Multi-lateral
128,hardware
129,6th generation
130,definition
131,function
132,Fundamental
133,zero tolerance
134,User-friendly
135,Sharable
136,support
137,De-engineered
138,5th generation
139,model
140,static
141,Balanced
142,multi-tasking
143,Synchronised
144,multimedia
145,instruction set
146,attitude-oriented
147,leverage
148,global
149,monitoring
150,Persevering
151,solution-oriented
152,optimizing
153,Configurable
154,human-resource
155,artificial intelligence
156,object-oriented
157,process improvement
158,task-force
