id,topic
1,Phased
2,website
3,Balanced
4,modular
5,Decentralized
6,array
7,neutral
8,contingency
9,access
10,Adaptive
11,open system
12,logistical
13,national
14,De-engineered
15,foreground
16,moderator
17,projection
18,next generation
19,model
20,Face to face
21,solution
22,Decentralized
23,artificial intelligence
24,Mandatory
25,asymmetric
26,reciprocal
27,synergy
28,didactic
29,24/7
30,zero administration
31,info-mediaries
32,upward-trending
33,flexibility
34,conglomeration
35,Synergistic
36,Future-proofed
37,synergy
38,firmware
39,logistical
40,interface
41,Multi-layered
42,full-range
43,directional
44,explicit
45,monitoring
46,Phased
47,bifurcated
48,core
49,discrete
50,maximized
51,Re-contextualized
52,leading edge
53,infrastructure
54,process improvement
55,workforce
56,Ameliorated
57,solution-oriented
58,Re-contextualized
59,Multi-layered
60,parallelism
61,Decentralized
62,Customizable
63,Distributed
64,Decentralized
65,Focused
66,Adaptive
67,firmware
68,bandwidth-monitored
69,Sharable
70,Profit-focused
71,demand-driven
72,focus group
73,capacity
74,high-level
75,Face to face
76,web-enabled
77,Profound
78,zero tolerance
79,dynamic
80,multi-tasking
81,capacity
82,Future-proofed
83,Synergized
84,Robust
85,motivating
86,Reverse-engineered
87,responsive
88,coherent
89,24 hour
90,solution-oriented
91,task-force
92,content-based
93,Graphic Interface
94,protocol
95,application
96,User-centric
97,multi-state
98,benchmark
99,5th generation
100,Graphical User Interface
101,actuating
102,benchmark
103,Distributed
104,matrices
105,empowering
106,intangible
107,leading edge
108,empowering
109,interactive
110,matrix
111,Inverse
112,interactive
113,superstructure
114,even-keeled
115,client-driven
116,Graphic Interface
117,Multi-lateral
118,matrix
119,multimedia
120,empowering
121,artificial intelligence
122,Proactive
123,Business-focused
124,User-friendly
125,Persistent
126,Monitored
127,moderator
128,access
129,Total
130,4th generation
131,secondary
132,incremental
133,Front-line
134,needs-based
135,Phased
136,encompassing
137,6th generation
138,tangible
139,Adaptive
140,regional
141,encompassing
142,mobile
143,knowledge user
144,alliance
145,Devolved
146,content-based
147,asymmetric
148,frame
149,Persistent
150,systemic
151,system-worthy
152,Customizable
153,application
154,static
155,strategy
156,task-force
157,matrix
158,Multi-channelled
159,Organized
160,Function-based
161,secured line
162,leading edge
163,Multi-channelled
164,Optimized
165,product
166,standardization
167,stable
168,tertiary
169,national
170,Implemented
171,dedicated
172,zero tolerance
173,budgetary management
174,Multi-channelled
175,needs-based
176,function
177,even-keeled
178,hybrid
179,conglomeration
180,optimal
181,Object-based
182,cohesive
183,attitude-oriented
184,Synchronised
185,background
186,Cross-group
187,website
188,3rd generation
189,Object-based
190,uniform
191,reciprocal
192,3rd generation
193,Graphic Interface
194,info-mediaries
195,intranet
196,Proactive
197,concept
198,systematic
199,mobile
200,Synergistic
201,archive
202,contingency
203,matrices
204,frame
205,executive
206,Multi-layered
207,responsive
208,Integrated
209,discrete
210,firmware
211,instruction set
212,groupware
213,database
214,encompassing
215,regional
216,Reverse-engineered
217,migration
218,Synchronised
219,bi-directional
220,superstructure
221,Ameliorated
222,3rd generation
223,Streamlined
224,Right-sized
225,Managed
226,secured line
227,Realigned
228,multi-tasking
229,alliance
230,instruction set
231,service-desk
232,framework
233,incremental
234,function
235,exuding
236,architecture
237,flexibility
238,strategy
239,user-facing
240,Secured
241,foreground
242,info-mediaries
243,Phased
244,analyzer
245,Pre-emptive
246,coherent
247,approach
248,matrix
249,Re-contextualized
250,tertiary
251,actuating
252,model
253,artificial intelligence
254,maximized
255,Devolved
256,explicit
257,data-warehouse
258,hardware
259,data-warehouse
260,pricing structure
261,empowering
262,bifurcated
263,firmware
264,Profit-focused
265,artificial intelligence
266,adapter
267,web-enabled
268,standardization
269,analyzing
270,contingency
271,Streamlined
272,eco-centric
273,hardware
274,Operative
275,benchmark
276,Self-enabling
277,Profound
278,challenge
279,matrix
280,groupware
281,responsive
282,Advanced
283,knowledge user
284,initiative
285,hardware
286,Programmable
287,Optional
288,neutral
289,national
290,fault-tolerant
291,workforce
292,moderator
293,incremental
294,zero tolerance
295,incremental
296,zero administration
297,concept
298,alliance
299,Enterprise-wide
300,workforce
301,User-friendly
302,Focused
303,Open-architected
304,holistic
305,solution
306,moratorium
307,product
308,interactive
309,Front-line
310,application
311,Phased
312,Intuitive
313,discrete
314,local
315,Re-contextualized
316,Centralized
317,alliance
318,responsive
319,actuating
320,disintermediate
321,Synergistic
322,help-desk
323,Monitored
324,service-desk
325,Realigned
326,structure
327,Multi-lateral
328,Graphic Interface
329,Quality-focused
330,Organized
331,content-based
332,Customizable
333,tertiary
334,demand-driven
335,5th generation
336,4th generation
337,responsive
338,non-volatile
339,internet solution
340,analyzing
341,Re-contextualized
342,needs-based
343,concept
344,scalable
345,info-mediaries
346,tertiary
347,Cross-platform
348,homogeneous
349,4th generation
350,hardware
351,projection
352,Team-oriented
353,Cross-group
354,Distributed
355,foreground
356,interface
357,alliance
358,well-modulated
359,local area network
360,Distributed
361,scalable
362,instruction set
363,Monitored
364,hardware
365,budgetary management
366,Future-proofed
367,encryption
368,Optional
369,multi-tasking
370,Customer-focused
371,workforce
372,explicit
373,holistic
374,Graphic Interface
375,directional
376,Innovative
377,encryption
378,Universal
379,productivity
380,Streamlined
381,service-desk
382,Adaptive
383,didactic
384,bi-directional
385,User-friendly
386,executive
387,frame
388,function
389,eco-centric
390,Horizontal
391,incremental
392,Enterprise-wide
393,adapter
394,3rd generation
395,intangible
396,leading edge
397,static
398,Reactive
399,asymmetric
400,hybrid
401,system-worthy
402,Extended
403,Polarised
404,product
405,user-facing
406,scalable
407,national
408,Expanded
409,fresh-thinking
410,solution
411,client-driven
412,web-enabled
413,customer loyalty
414,architecture
415,logistical
416,flexibility
417,Synchronised
418,hybrid
419,attitude
420,Universal
421,tangible
422,moderator
423,task-force
424,even-keeled
425,access
426,Multi-tiered
427,mission-critical
428,Grass-roots
429,software
430,methodology
431,analyzing
432,hierarchy
433,utilisation
434,Re-contextualized
435,needs-based
436,moderator
437,Inverse
438,hierarchy
439,moderator
440,synergy
441,capacity
442,dynamic
443,task-force
444,productivity
445,foreground
446,composite
447,matrices
448,capability
449,optimizing
450,even-keeled
451,analyzer
452,service-desk
453,Enhanced
454,Multi-lateral
455,well-modulated
456,methodical
457,approach
458,Pre-emptive
459,needs-based
460,Compatible
461,concept
462,Persistent
463,open architecture
464,project
465,holistic
466,initiative
467,open architecture
468,cohesive
469,product
470,standardization
471,discrete
472,stable
473,internet solution
474,human-resource
475,Multi-lateral
476,Multi-tiered
477,bi-directional
478,scalable
479,Cross-group
480,installation
481,analyzing
482,stable
483,intermediate
484,attitude
485,4th generation
486,info-mediaries
487,open system
488,4th generation
489,foreground
490,Reduced
491,intranet
492,Polarised
493,contextually-based
494,mission-critical
495,motivating
496,Persistent
497,implementation
498,emulation
499,access
500,Future-proofed
501,installation
502,solution
503,uniform
504,pricing structure
505,encompassing
506,Upgradable
507,Organic
508,local
509,Automated
510,multi-state
511,encryption
512,Reduced
513,User-friendly
514,static
515,Proactive
516,dynamic
517,Realigned
518,local area network
519,parallelism
520,Intuitive
521,project
522,Switchable
523,Function-based
524,object-oriented
525,toolset
526,matrix
527,responsive
528,next generation
529,budgetary management
530,6th generation
531,Upgradable
532,zero defect
533,Cross-platform
534,algorithm
535,Compatible
536,Distributed
537,Pre-emptive
538,Digitized
539,24/7
540,benchmark
541,neural-net
542,context-sensitive
543,scalable
544,asymmetric
545,Open-architected
546,alliance
547,methodology
548,modular
549,maximized
550,explicit
551,functionalities
552,Reverse-engineered
553,radical
554,moratorium
555,clear-thinking
556,solution-oriented
557,local
558,Integrated
559,Business-focused
560,portal
561,matrix
562,Right-sized
563,local area network
564,contextually-based
565,mission-critical
566,Re-engineered
567,Multi-layered
568,Devolved
569,conglomeration
570,Advanced
571,firmware
572,extranet
573,flexibility
574,synergy
575,Customizable
576,complexity
577,bottom-line
578,focus group
579,leverage
580,conglomeration
581,actuating
582,dynamic
583,array
584,composite
585,contingency
586,open system
587,secondary
588,bandwidth-monitored
589,zero tolerance
590,Business-focused
591,Customizable
592,well-modulated
593,systemic
594,solution-oriented
595,context-sensitive
596,core
597,workforce
598,Sharable
599,Optional
600,optimal
601,directional
602,context-sensitive
603,Graphical User Interface
604,Networked
605,uniform
606,impactful
607,Open-architected
608,reciprocal
609,Diverse
610,utilisation
611,tangible
612,5th generation
613,coherent
614,Implemented
615,full-range
616,zero administration
617,function
618,Pre-emptive
619,Customizable
620,Cross-group
621,Horizontal
622,benchmark
623,data-warehouse
624,Seamless
625,Digitized
626,encompassing
627,Profound
628,methodology
629,intermediate
630,Implemented
631,reciprocal
632,Reduced
633,Networked
634,function
635,pricing structure
636,dynamic
637,cohesive
638,Secured
639,disintermediate
640,strategy
641,instruction set
642,De-engineered
643,attitude
644,analyzer
645,frame
646,24 hour
647,intermediate
648,Fundamental
649,forecast
650,explicit
651,Open-source
652,moderator
653,application
654,intermediate
655,Inverse
656,circuit
657,application
658,Enterprise-wide
659,synergy
660,Re-engineered
661,Re-engineered
662,ability
663,knowledge base
664,multi-tasking
665,24/7
666,function
667,user-facing
668,Secured
669,Multi-lateral
670,Universal
671,reciprocal
672,Front-line
673,foreground
674,artificial intelligence
675,logistical
676,Synergistic
677,Streamlined
678,Upgradable
679,Switchable
680,encoding
681,Down-sized
682,Configurable
683,leading edge
684,synergy
685,Seamless
686,non-volatile
687,Multi-channelled
688,Ergonomic
689,application
690,motivating
691,Implemented
692,knowledge user
693,Enhanced
694,Focused
695,impactful
696,portal
697,productivity
698,Visionary
699,functionalities
700,Virtual
701,Customer-focused
702,composite
703,infrastructure
704,access
705,Triple-buffered
706,contingency
707,Re-engineered
708,Seamless
709,Virtual
710,Multi-channelled
711,national
712,hub
713,upward-trending
714,parallelism
715,Customizable
716,motivating
717,knowledge user
718,system engine
719,extranet
720,website
721,Multi-channelled
722,Ergonomic
723,project
724,hybrid
725,Vision-oriented
726,model
727,Exclusive
728,executive
729,Distributed
730,Persevering
731,Implemented
732,emulation
733,Multi-layered
734,systemic
735,flexibility
736,firmware
737,info-mediaries
738,info-mediaries
739,empowering
740,Cross-group
741,Robust
742,high-level
743,Seamless
744,Up-sized
745,protocol
746,neutral
747,Polarised
748,Object-based
749,methodology
750,Down-sized
751,national
752,User-friendly
753,fault-tolerant
754,encoding
755,systemic
756,Versatile
757,Implemented
758,Re-engineered
759,analyzing
760,Future-proofed
761,Customizable
762,optimizing
763,zero defect
764,next generation
765,implementation
766,exuding
767,core
768,utilisation
769,intranet
770,Public-key
771,bottom-line
772,empowering
773,homogeneous
774,Synergistic
775,help-desk
776,attitude
777,Re-contextualized
778,Expanded
779,instruction set
780,Profit-focused
781,optimal
782,local
783,asynchronous
784,groupware
785,secured line
786,motivating
787,extranet
788,challenge
789,Reduced
790,Robust
791,Stand-alone
792,directional
793,methodical
794,contingency
795,responsive
796,Down-sized
797,background
798,Innovative
799,holistic
800,Cloned
801,Graphical User Interface
802,Down-sized
803,Advanced
804,Decentralized
805,artificial intelligence
806,pricing structure
807,matrix
808,neutral
809,website
810,system engine
811,Stand-alone
812,dynamic
813,Upgradable
814,analyzing
815,Enterprise-wide
816,client-server
817,circuit
818,User-friendly
819,systemic
820,Diverse
821,Self-enabling
822,Persevering
823,empowering
824,analyzing
825,protocol
826,Robust
827,Reverse-engineered
828,utilisation
829,success
830,leverage
831,product
832,Mandatory
833,bottom-line
834,emulation
835,Customer-focused
836,Reduced
837,neural-net
838,Integrated
839,maximized
840,software
841,24 hour
842,multi-tasking
843,full-range
844,Open-source
845,Function-based
846,Switchable
847,standardization
848,mission-critical
849,help-desk
850,Profit-focused
851,logistical
852,monitoring
853,analyzer
854,stable
855,24 hour
856,Diverse
857,Open-source
858,solution-oriented
859,scalable
860,even-keeled
861,encompassing
862,parallelism
863,portal
864,leading edge
865,24 hour
866,Assimilated
867,Seamless
868,Integrated
869,Synergistic
870,object-oriented
871,Innovative
872,Reduced
873,analyzer
874,solution-oriented
875,encoding
876,Ameliorated
877,Down-sized
878,context-sensitive
879,definition
880,composite
881,time-frame
882,demand-driven
883,mobile
884,Centralized
885,firmware
886,model
887,complexity
888,Compatible
889,Monitored
890,paradigm
891,Devolved
892,matrices
893,Public-key
894,Persistent
895,Synergistic
896,toolset
897,interface
898,analyzer
899,definition
900,analyzer
901,projection
902,orchestration
903,Synchronised
904,monitoring
905,projection
906,Monitored
907,24/7
908,analyzer
909,zero tolerance
910,Switchable
911,Reverse-engineered
912,project
913,coherent
914,open architecture
915,complexity
916,groupware
917,regional
918,complexity
919,attitude
920,Profit-focused
921,Reduced
922,Total
923,full-range
924,regional
925,Up-sized
926,multimedia
927,Compatible
928,info-mediaries
929,Assimilated
930,reciprocal
931,leading edge
932,array
933,Fundamental
934,challenge
935,Innovative
936,well-modulated
937,workforce
938,impactful
939,Object-based
940,empowering
941,mission-critical
942,Inverse
943,methodical
944,methodical
945,adapter
946,Team-oriented
947,User-centric
948,homogeneous
949,groupware
950,matrix
951,explicit
952,moratorium
953,time-frame
954,Fully-configurable
955,attitude-oriented
956,transitional
957,throughput
958,Managed
959,Face to face
960,Proactive
961,knowledge base
962,directional
963,even-keeled
964,flexibility
965,Multi-layered
966,Balanced
967,Re-contextualized
968,Cloned
969,Business-focused
970,intermediate
971,Managed
972,Graphical User Interface
973,Front-line
974,Vision-oriented
975,full-range
976,toolset
977,24/7
978,software
979,policy
980,encoding
981,intermediate
982,moderator
983,Multi-tiered
984,mobile
985,Assimilated
986,full-range
987,Synchronised
988,parallelism
989,homogeneous
990,utilisation
991,forecast
992,fault-tolerant
993,content-based
994,challenge
