id,topic
1,Visionary
2,Realigned
3,synergy
4,Synergistic
5,toolset
6,3rd generation
7,Cross-group
8,paradigm
9,responsive
10,object-oriented
11,Synchronised
12,access
13,Adaptive
14,encryption
15,attitude
16,Visionary
17,Front-line
18,contingency
19,optimizing
20,Configurable
21,time-frame
22,upward-trending
23,knowledge user
24,directional
25,software
26,multi-tasking
27,optimizing
28,instruction set
29,Balanced
30,tangible
31,Fundamental
32,asymmetric
33,User-friendly
34,project
35,methodology
36,attitude
37,Realigned
38,user-facing
39,even-keeled
40,approach
41,neutral
42,focus group
43,cohesive
44,Triple-buffered
45,dynamic
46,neural-net
47,didactic
48,bandwidth-monitored
49,demand-driven
50,context-sensitive
51,artificial intelligence
52,structure
53,knowledge base
54,Multi-channelled
55,Seamless
56,strategy
57,Right-sized
58,high-level
59,Cross-group
60,capacity
61,dedicated
62,interface
63,maximized
64,Inverse
65,leverage
66,Centralized
67,web-enabled
68,Right-sized
69,system engine
70,Vision-oriented
71,archive
72,Future-proofed
73,interface
74,internet solution
75,Upgradable
76,even-keeled
77,scalable
78,Up-sized
79,Profound
80,foreground
81,benchmark
82,Decentralized
83,orchestration
84,Ameliorated
85,website
86,approach
87,exuding
88,Reduced
89,Operative
90,exuding
91,infrastructure
92,Open-architected
93,Right-sized
94,bottom-line
95,Expanded
96,intangible
97,Diverse
98,tangible
99,Progressive
100,analyzing
101,Customizable
102,client-server
103,non-volatile
104,help-desk
105,strategy
106,impactful
107,contingency
108,Customizable
109,directional
110,solution
111,24 hour
112,circuit
113,intangible
114,eco-centric
115,homogeneous
116,solution-oriented
117,Polarised
118,Customizable
119,interactive
120,Exclusive
121,service-desk
122,Decentralized
123,application
124,regional
125,Robust
126,forecast
127,info-mediaries
128,Progressive
129,monitoring
130,extranet
131,Persevering
132,focus group
133,Future-proofed
134,synergy
135,open system
136,Robust
137,Synergistic
138,Enterprise-wide
139,object-oriented
140,emulation
141,stable
142,task-force
143,Public-key
144,national
145,well-modulated
146,orchestration
147,User-friendly
148,Persistent
149,Business-focused
150,emulation
151,zero tolerance
152,Customizable
153,Stand-alone
154,structure
155,needs-based
156,intermediate
157,success
158,superstructure
159,focus group
160,reciprocal
161,Visionary
162,Robust
163,Pre-emptive
164,zero defect
165,Graphical User Interface
166,Vision-oriented
167,Universal
168,systematic
169,Devolved
170,client-server
171,paradigm
172,installation
173,neutral
174,secondary
175,Grass-roots
176,Fundamental
177,directional
178,Team-oriented
179,Cross-platform
180,actuating
181,background
182,capability
183,national
184,regional
185,value-added
186,dynamic
