id,first_name
1,Enhanced
2,open system
3,monitoring
4,info-mediaries
5,zero defect
6,solution
7,migration
8,Vision-oriented
9,success
10,asynchronous
11,Customizable
12,emulation
13,analyzing
14,contingency
15,content-based
16,client-driven
17,attitude-oriented
18,Graphical User Interface
19,Enterprise-wide
20,extranet
21,adapter
22,infrastructure
23,synergy
24,paradigm
25,Managed
26,actuating
27,User-centric
28,static
29,static
30,superstructure
31,dynamic
32,concept
33,toolset
34,asynchronous
35,frame
36,Horizontal
37,Ergonomic
38,Organic
39,Persevering
40,open architecture
41,system engine
42,architecture
43,Multi-tiered
44,client-server
45,Profit-focused
46,modular
47,methodology
48,bottom-line
49,holistic
50,policy
51,Focused
52,static
53,demand-driven
54,extranet
55,structure
56,Reverse-engineered
57,eco-centric
58,hierarchy
59,bi-directional
60,Phased
61,Front-line
62,Multi-lateral
63,user-facing
64,collaboration
65,well-modulated
66,instruction set
67,contextually-based
68,motivating
69,Cloned
70,Balanced
71,function
72,pricing structure
73,strategy
74,capacity
75,website
76,Persistent
77,bottom-line
78,Robust
79,4th generation
80,static
81,contextually-based
82,emulation
83,Vision-oriented
84,composite
85,ability
86,Progressive
87,Multi-lateral
88,Exclusive
89,Managed
90,Reverse-engineered
91,alliance
92,framework
93,attitude-oriented
94,Synergistic
95,explicit
96,circuit
97,5th generation
98,Fundamental
99,Fundamental
100,full-range
101,Monitored
102,product
103,Phased
104,Multi-lateral
105,holistic
106,directional
107,Innovative
108,middleware
109,functionalities
110,Versatile
111,De-engineered
112,bandwidth-monitored
113,Customer-focused
114,impactful
115,grid-enabled
116,Multi-channelled
117,functionalities
118,hierarchy
119,task-force
120,Open-source
121,Enhanced
122,service-desk
123,Organized
124,Ergonomic
125,benchmark
126,moderator
127,service-desk
128,web-enabled
129,value-added
130,Right-sized
131,interface
132,Reduced
133,tangible
134,intranet
135,responsive
136,Fully-configurable
137,Quality-focused
138,optimal
139,Visionary
140,secondary
141,Virtual
142,toolset
143,project
144,algorithm
145,impactful
146,leading edge
147,tertiary
148,Grass-roots
149,User-friendly
150,methodology
151,model
152,database
153,instruction set
154,artificial intelligence
155,instruction set
156,Persistent
157,hardware
158,installation
159,Open-architected
160,approach
161,benchmark
162,application
163,database
164,solution
165,eco-centric
166,contingency
167,needs-based
168,Focused
169,Reduced
170,Universal
171,benchmark
172,Vision-oriented
173,Pre-emptive
174,Distributed
175,clear-thinking
176,archive
177,ability
178,architecture
179,Cross-platform
180,migration
181,policy
182,Secured
183,framework
184,3rd generation
185,Team-oriented
186,4th generation
187,multimedia
188,migration
189,disintermediate
190,asymmetric
191,web-enabled
192,database
193,flexibility
194,knowledge user
195,matrix
196,Balanced
197,Fundamental
198,definition
199,local
200,interactive
201,bifurcated
202,contingency
203,Cloned
204,Decentralized
205,cohesive
206,customer loyalty
207,national
208,dedicated
209,encryption
210,flexibility
211,toolset
212,archive
213,algorithm
214,multimedia
215,secured line
216,Configurable
217,application
218,migration
219,Diverse
220,portal
221,high-level
222,clear-thinking
223,3rd generation
224,human-resource
225,encryption
226,knowledge base
227,national
228,Customer-focused
229,incremental
230,Self-enabling
231,neural-net
232,complexity
233,hybrid
234,definition
235,Visionary
236,Function-based
237,didactic
238,4th generation
239,Quality-focused
240,challenge
241,user-facing
242,Reactive
243,zero tolerance
244,empowering
245,transitional
246,Devolved
247,leading edge
248,internet solution
249,interactive
250,intranet
251,complexity
252,analyzing
253,info-mediaries
254,Horizontal
255,conglomeration
256,holistic
257,upward-trending
258,Horizontal
259,application
260,open architecture
261,Robust
262,systemic
263,cohesive
264,motivating
265,holistic
266,Diverse
267,customer loyalty
268,mobile
269,24 hour
270,Face to face
271,paradigm
272,multimedia
273,executive
274,internet solution
275,Graphic Interface
276,empowering
277,workforce
278,directional
279,service-desk
280,24 hour
281,budgetary management
282,Devolved
283,Down-sized
284,orchestration
285,value-added
286,Digitized
287,Stand-alone
288,encryption
289,benchmark
290,Graphical User Interface
291,Future-proofed
292,Proactive
293,time-frame
294,heuristic
295,solution-oriented
296,optimal
297,scalable
298,internet solution
299,Enhanced
300,User-centric
301,functionalities
302,Object-based
303,foreground
304,Optimized
305,process improvement
306,application
307,static
308,explicit
309,Graphical User Interface
310,Open-architected
311,leverage
312,Self-enabling
313,Visionary
314,Fundamental
315,software
316,homogeneous
317,Realigned
318,Visionary
319,Distributed
320,Optional
321,well-modulated
322,framework
323,moderator
324,Visionary
325,Multi-channelled
326,Reactive
327,3rd generation
328,monitoring
329,multimedia
330,archive
331,info-mediaries
332,static
333,secured line
334,discrete
335,24 hour
336,info-mediaries
