id,topic
1,static
2,Reactive
3,Reactive
4,coherent
5,neutral
6,complexity
7,intermediate
8,6th generation
9,leverage
10,Extended
11,Multi-tiered
12,analyzing
13,capability
14,exuding
15,solution-oriented
16,Grass-roots
17,parallelism
18,human-resource
19,focus group
20,empowering
21,static
22,bandwidth-monitored
23,initiative
24,Synergized
25,Customizable
26,interactive
27,Graphic Interface
28,orchestration
29,throughput
30,uniform
31,policy
32,methodology
33,middleware
34,Re-contextualized
35,Total
36,secondary
37,contingency
38,6th generation
39,Balanced
40,Polarised
41,asynchronous
42,pricing structure
43,interface
44,Digitized
45,national
46,Public-key
47,Object-based
48,Networked
49,Persevering
50,Operative
51,Digitized
52,data-warehouse
53,Open-architected
54,Pre-emptive
55,benchmark
56,Front-line
57,knowledge base
58,scalable
59,Phased
60,Reactive
61,implementation
62,local
63,Virtual
64,exuding
65,Multi-tiered
66,Sharable
67,stable
68,strategy
69,Customizable
70,attitude
71,logistical
72,matrices
73,paradigm
74,User-centric
75,benchmark
76,hierarchy
77,static
78,time-frame
79,coherent
80,Centralized
81,utilisation
82,Visionary
83,responsive
84,upward-trending
85,standardization
86,solution-oriented
87,project
88,hybrid
89,installation
90,intranet
91,tangible
92,system engine
93,user-facing
94,scalable
95,Enhanced
96,eco-centric
97,homogeneous
98,Fully-configurable
99,Persistent
100,Stand-alone
101,software
102,scalable
103,productivity
104,tangible
105,protocol
106,Compatible
107,national
108,contingency
109,Proactive
110,Vision-oriented
111,tangible
112,hierarchy
113,needs-based
114,Grass-roots
115,multi-tasking
116,empowering
117,product
118,interface
119,synergy
120,multi-state
121,success
122,explicit
123,clear-thinking
124,clear-thinking
125,neural-net
126,Face to face
127,Integrated
128,tertiary
129,framework
130,application
131,Digitized
132,Expanded
133,24/7
134,transitional
135,Optional
136,bottom-line
137,logistical
138,holistic
139,knowledge base
140,interface
141,optimizing
142,core
143,context-sensitive
144,Stand-alone
145,frame
146,bottom-line
147,explicit
148,national
149,3rd generation
150,Synergized
151,full-range
152,Innovative
153,hierarchy
154,directional
155,analyzing
156,Intuitive
157,Synergistic
158,responsive
159,holistic
160,modular
161,project
162,Stand-alone
163,Fully-configurable
164,conglomeration
165,regional
166,Reduced
167,Re-engineered
168,customer loyalty
169,systematic
170,bifurcated
171,24 hour
172,system-worthy
173,open architecture
174,moderator
175,Assimilated
176,orchestration
177,Exclusive
178,Polarised
179,conglomeration
180,database
181,global
182,Sharable
183,Synergistic
184,User-friendly
185,content-based
186,Advanced
187,concept
188,model
189,scalable
190,Triple-buffered
191,executive
192,bifurcated
193,Open-architected
194,Centralized
195,system engine
196,static
197,Managed
198,solution
199,Optional
200,Diverse
201,neutral
202,Polarised
203,logistical
204,motivating
205,moderator
206,Realigned
207,Graphical User Interface
208,Progressive
209,Enterprise-wide
210,encoding
211,task-force
212,database
213,object-oriented
214,secondary
215,Synergistic
216,optimizing
217,policy
218,orchestration
219,Expanded
220,flexibility
221,Customer-focused
222,human-resource
223,tertiary
224,24 hour
225,moderator
226,Public-key
227,asymmetric
228,Assimilated
229,foreground
230,Multi-tiered
231,success
232,service-desk
233,Customizable
234,content-based
235,neutral
236,Public-key
237,transitional
238,transitional
239,support
240,project
241,knowledge user
242,mission-critical
243,matrix
244,coherent
245,Proactive
246,Seamless
247,asynchronous
248,bi-directional
249,Grass-roots
250,solution
251,static
252,Front-line
253,Inverse
254,Organic
255,focus group
256,flexibility
257,empowering
258,Monitored
259,empowering
260,full-range
261,Persevering
262,bottom-line
263,Organic
264,ability
265,hybrid
266,3rd generation
267,circuit
268,Decentralized
269,analyzing
270,Sharable
271,Up-sized
272,Front-line
273,ability
274,Distributed
275,Persistent
276,Enterprise-wide
277,migration
278,multimedia
279,architecture
280,object-oriented
281,synergy
282,encoding
283,multi-state
284,time-frame
285,eco-centric
286,instruction set
287,intangible
288,hub
289,flexibility
290,utilisation
291,emulation
292,User-centric
293,encompassing
294,uniform
295,eco-centric
296,Total
297,Streamlined
298,maximized
299,matrices
300,Customer-focused
301,moratorium
302,project
303,Centralized
304,Reduced
305,demand-driven
306,strategy
307,User-centric
308,motivating
309,success
310,Focused
311,Cloned
312,Cloned
313,Team-oriented
314,knowledge base
315,Stand-alone
316,ability
317,Integrated
318,Open-source
319,fresh-thinking
320,Stand-alone
321,Centralized
322,encoding
323,maximized
324,website
325,Optional
326,uniform
327,Robust
328,Optional
329,installation
330,data-warehouse
331,Proactive
332,Pre-emptive
333,instruction set
334,local
335,Mandatory
336,infrastructure
337,uniform
338,Focused
339,Triple-buffered
340,exuding
341,De-engineered
342,protocol
343,didactic
344,hardware
345,knowledge base
346,didactic
347,well-modulated
348,bandwidth-monitored
349,service-desk
350,Public-key
351,composite
352,actuating
353,Persistent
354,portal
355,info-mediaries
356,stable
357,methodology
358,optimizing
359,moratorium
360,archive
361,success
362,Switchable
363,emulation
364,clear-thinking
365,Digitized
366,artificial intelligence
367,infrastructure
368,Right-sized
369,frame
370,Configurable
371,Compatible
372,leverage
373,bifurcated
374,responsive
375,client-server
376,Ameliorated
377,Balanced
378,local
379,Team-oriented
380,workforce
381,firmware
382,grid-enabled
383,maximized
384,Networked
385,high-level
386,static
387,data-warehouse
388,synergy
389,5th generation
390,Persistent
391,Reduced
392,Organic
393,executive
394,middleware
395,optimizing
396,Secured
397,Ameliorated
398,Balanced
399,knowledge base
400,optimal
401,Advanced
402,Integrated
403,zero tolerance
404,definition
405,multi-tasking
406,Centralized
407,Public-key
408,dynamic
409,portal
410,focus group
411,local
412,Multi-lateral
413,zero defect
414,circuit
415,fault-tolerant
416,human-resource
417,open architecture
418,Focused
419,synergy
420,contextually-based
421,non-volatile
422,Right-sized
423,matrices
424,utilisation
425,hierarchy
426,Configurable
427,analyzing
428,artificial intelligence
429,Universal
430,approach
431,Reverse-engineered
432,middleware
433,secondary
434,Integrated
435,client-driven
436,uniform
437,attitude
438,responsive
439,analyzing
440,optimal
441,4th generation
442,Proactive
443,incremental
444,modular
445,pricing structure
446,groupware
447,tangible
448,orchestration
449,Digitized
450,Monitored
451,orchestration
452,Exclusive
453,Programmable
454,utilisation
455,initiative
456,clear-thinking
457,4th generation
458,collaboration
459,neural-net
460,monitoring
461,incremental
462,methodology
463,paradigm
464,attitude
465,asymmetric
466,neural-net
467,Devolved
468,Assimilated
469,Compatible
470,collaboration
471,conglomeration
472,5th generation
473,zero administration
474,zero tolerance
475,intranet
476,dedicated
477,exuding
478,focus group
479,knowledge base
480,Distributed
481,client-driven
482,neutral
483,optimizing
484,alliance
485,internet solution
486,Persistent
487,Implemented
488,capacity
489,software
490,Robust
491,context-sensitive
492,attitude
493,fresh-thinking
494,Reactive
495,client-driven
496,Customer-focused
497,Pre-emptive
498,capability
499,client-driven
500,forecast
501,neural-net
502,Fully-configurable
503,complexity
504,Phased
505,budgetary management
506,mobile
507,Stand-alone
508,24/7
509,asymmetric
510,didactic
511,superstructure
512,local
513,moderator
514,discrete
515,Synergistic
516,function
517,24/7
518,Operative
519,customer loyalty
520,synergy
521,client-driven
522,disintermediate
523,throughput
524,Innovative
525,full-range
526,system engine
527,local area network
528,matrix
529,grid-enabled
530,tertiary
531,Assimilated
532,impactful
533,Business-focused
534,analyzing
535,Reverse-engineered
536,emulation
537,human-resource
538,Vision-oriented
539,coherent
540,Automated
541,bifurcated
542,policy
543,info-mediaries
544,matrix
545,hierarchy
546,Synchronised
547,Networked
548,Profound
549,Reactive
