id,first_name
1,demand-driven
2,Total
3,Digitized
4,Function-based
5,moratorium
6,Configurable
7,value-added
8,Multi-layered
9,software
10,Configurable
11,alliance
12,maximized
13,national
14,Quality-focused
15,zero tolerance
16,Focused
17,bi-directional
18,Multi-tiered
19,Programmable
20,full-range
21,national
22,solution-oriented
23,collaboration
24,uniform
25,heuristic
26,Visionary
27,full-range
28,orchestration
29,real-time
30,Organized
31,composite
32,Horizontal
33,Intuitive
34,bottom-line
35,even-keeled
36,system engine
37,disintermediate
38,multi-state
39,architecture
40,human-resource
41,maximized
42,dedicated
43,Organized
44,Inverse
45,array
46,capability
47,asynchronous
48,extranet
49,access
50,real-time
51,Ameliorated
52,Down-sized
53,cohesive
54,Face to face
55,Programmable
56,dynamic
57,ability
58,radical
59,disintermediate
60,hybrid
61,Progressive
62,contextually-based
63,Universal
64,knowledge user
65,success
66,open architecture
67,context-sensitive
68,leading edge
69,object-oriented
70,didactic
71,circuit
72,standardization
73,open architecture
74,maximized
75,interface
76,asymmetric
77,software
78,system-worthy
79,systematic
80,heuristic
81,secured line
82,multimedia
83,Assimilated
84,archive
85,radical
86,contingency
87,capability
88,Synergized
89,systematic
90,access
91,open architecture
92,neutral
93,projection
94,core
95,Reactive
96,synergy
97,success
98,synergy
99,conglomeration
100,analyzing
101,Stand-alone
102,Horizontal
103,firmware
104,full-range
105,didactic
106,Centralized
107,multi-tasking
108,framework
109,Progressive
110,upward-trending
111,real-time
112,Multi-lateral
113,Self-enabling
114,access
115,Multi-channelled
116,emulation
117,archive
118,Multi-channelled
119,24 hour
120,Reverse-engineered
121,bottom-line
122,zero tolerance
123,interactive
124,core
125,architecture
126,full-range
127,Right-sized
128,motivating
129,workforce
130,systemic
131,Pre-emptive
132,Graphic Interface
133,hierarchy
134,3rd generation
135,Multi-lateral
136,Customizable
137,object-oriented
138,Seamless
139,budgetary management
140,Reduced
141,Profound
142,application
143,Grass-roots
144,Pre-emptive
145,hybrid
146,well-modulated
147,Triple-buffered
148,Decentralized
149,artificial intelligence
150,Adaptive
151,Total
152,hardware
153,process improvement
154,scalable
155,methodology
156,Multi-tiered
157,orchestration
158,artificial intelligence
159,adapter
160,disintermediate
161,benchmark
162,3rd generation
163,monitoring
164,Business-focused
165,User-centric
166,website
167,bandwidth-monitored
168,interactive
169,Switchable
170,Intuitive
171,function
172,standardization
173,Multi-layered
174,Fully-configurable
175,circuit
176,Proactive
177,protocol
178,core
179,Programmable
180,extranet
181,paradigm
182,homogeneous
183,clear-thinking
184,Compatible
185,Self-enabling
186,portal
187,zero defect
188,non-volatile
189,grid-enabled
190,leverage
191,client-driven
192,Upgradable
193,Phased
194,Reduced
195,systematic
196,Robust
197,multimedia
198,Optional
199,attitude
200,system engine
201,utilisation
202,Phased
203,Fully-configurable
204,encoding
205,orchestration
206,capacity
207,holistic
208,bottom-line
209,contingency
210,zero administration
211,holistic
212,human-resource
213,dedicated
214,migration
215,uniform
216,interactive
217,Operative
218,Reduced
219,logistical
220,even-keeled
221,well-modulated
222,conglomeration
223,benchmark
224,Multi-channelled
225,actuating
226,De-engineered
227,Re-contextualized
228,directional
229,Re-engineered
230,alliance
231,impactful
232,eco-centric
233,Open-architected
234,alliance
235,website
236,regional
237,definition
238,Cloned
239,empowering
240,4th generation
241,array
242,real-time
243,Fundamental
244,Ergonomic
245,disintermediate
246,application
247,next generation
248,Multi-tiered
249,alliance
250,Monitored
251,hierarchy
252,Graphical User Interface
253,artificial intelligence
254,directional
255,Adaptive
256,challenge
257,Customer-focused
258,attitude-oriented
259,Quality-focused
260,3rd generation
261,didactic
262,Up-sized
263,Realigned
264,Multi-channelled
265,zero defect
266,tangible
267,orchestration
268,product
269,Synchronised
270,Triple-buffered
271,Function-based
272,core
273,initiative
274,capacity
275,alliance
276,bottom-line
277,Streamlined
278,bandwidth-monitored
279,Face to face
280,empowering
281,intranet
282,demand-driven
283,Phased
284,intangible
285,Devolved
286,Optimized
287,uniform
288,Customer-focused
289,Graphic Interface
290,Total
291,database
292,moratorium
293,Business-focused
294,parallelism
295,Reduced
296,Automated
297,Graphical User Interface
298,middleware
299,adapter
300,array
301,User-friendly
302,directional
303,Triple-buffered
304,contingency
305,heuristic
306,Decentralized
307,Balanced
308,matrix
309,content-based
310,leverage
311,24/7
312,5th generation
313,5th generation
314,adapter
315,hybrid
316,concept
317,tangible
318,methodical
319,frame
320,concept
321,regional
322,tangible
323,clear-thinking
324,matrix
325,Enhanced
326,demand-driven
327,Cloned
328,Self-enabling
329,Multi-lateral
330,Digitized
331,Multi-lateral
332,Organic
333,mobile
334,Visionary
335,instruction set
336,productivity
337,Multi-layered
338,contingency
339,fresh-thinking
340,Reverse-engineered
341,Enterprise-wide
342,archive
343,bi-directional
344,needs-based
345,national
346,solution-oriented
347,Robust
348,moratorium
349,multimedia
350,contingency
351,local
352,Synchronised
353,workforce
354,framework
355,logistical
356,moderator
357,tangible
358,object-oriented
359,actuating
360,Extended
361,encryption
362,instruction set
363,Exclusive
364,zero tolerance
365,asynchronous
366,Profit-focused
367,6th generation
368,Right-sized
369,local
370,Sharable
371,Re-contextualized
372,Face to face
373,hybrid
374,intangible
375,Devolved
376,project
377,knowledge base
378,upward-trending
379,Quality-focused
380,upward-trending
381,internet solution
382,task-force
383,function
384,Cloned
385,motivating
386,full-range
387,Persevering
388,Implemented
389,intermediate
390,Quality-focused
391,Public-key
392,Distributed
393,Customer-focused
394,installation
395,portal
396,directional
397,Secured
398,circuit
399,value-added
400,impactful
401,grid-enabled
402,De-engineered
403,info-mediaries
404,conglomeration
405,Multi-channelled
406,Innovative
407,Self-enabling
408,User-centric
409,multimedia
410,discrete
411,responsive
412,Function-based
413,tangible
414,Synergized
415,adapter
416,Customer-focused
417,Ergonomic
418,help-desk
419,4th generation
420,Multi-lateral
421,Total
422,Pre-emptive
423,Centralized
424,Multi-tiered
425,Multi-layered
426,algorithm
427,Streamlined
428,composite
429,monitoring
430,tertiary
431,Balanced
432,Reduced
433,transitional
434,data-warehouse
435,grid-enabled
436,Centralized
437,static
438,Innovative
439,optimal
440,focus group
441,alliance
442,architecture
443,coherent
444,well-modulated
445,Balanced
446,tangible
447,Streamlined
448,local
449,dynamic
450,structure
451,uniform
452,3rd generation
453,asynchronous
454,zero tolerance
455,Cross-platform
456,Phased
457,capability
458,multi-tasking
459,interactive
460,complexity
461,Decentralized
462,disintermediate
463,Inverse
464,bi-directional
465,architecture
466,static
467,contextually-based
468,Business-focused
469,instruction set
470,Virtual
471,modular
472,service-desk
473,Grass-roots
474,tangible
475,infrastructure
476,Team-oriented
477,bandwidth-monitored
478,Enhanced
479,Profound
480,extranet
481,solution-oriented
482,optimal
483,Grass-roots
484,Synchronised
485,leverage
486,workforce
487,reciprocal
488,success
489,scalable
490,dedicated
491,framework
492,local area network
493,Balanced
494,solution-oriented
495,capacity
496,capacity
497,Graphic Interface
498,Self-enabling
499,methodical
500,concept
501,project
502,static
503,interface
504,eco-centric
505,Profound
506,actuating
507,installation
508,6th generation
509,infrastructure
510,encoding
511,Automated
512,flexibility
513,monitoring
514,user-facing
515,Monitored
516,modular
517,model
518,Function-based
519,project
520,24/7
521,installation
522,dynamic
523,real-time
524,Diverse
525,hybrid
526,adapter
527,exuding
528,time-frame
529,application
530,Mandatory
531,help-desk
532,protocol
533,budgetary management
534,Stand-alone
535,Polarised
536,6th generation
537,protocol
538,architecture
539,Front-line
540,exuding
541,Customer-focused
542,approach
543,hardware
544,structure
545,Profit-focused
546,Secured
547,hardware
548,fresh-thinking
549,adapter
550,moderator
551,Configurable
552,Persevering
553,Public-key
554,Assimilated
555,fault-tolerant
556,success
557,circuit
558,Pre-emptive
559,Horizontal
560,support
561,approach
562,Realigned
563,neutral
564,Virtual
565,Polarised
566,Universal
567,Vision-oriented
568,high-level
569,Cloned
570,Devolved
571,Re-engineered
572,Face to face
573,interface
574,cohesive
575,solution-oriented
576,heuristic
577,solution
578,Balanced
579,Reactive
580,cohesive
581,content-based
582,workforce
583,Universal
584,reciprocal
585,Total
586,orchestration
587,heuristic
588,Public-key
589,Exclusive
590,executive
591,Innovative
592,Programmable
593,User-centric
594,focus group
595,Persistent
596,Diverse
597,policy
598,Pre-emptive
599,Enhanced
600,web-enabled
601,data-warehouse
602,grid-enabled
603,Persevering
604,product
605,hub
606,projection
607,6th generation
608,Fully-configurable
609,multi-state
610,encryption
611,cohesive
612,grid-enabled
613,human-resource
614,instruction set
615,solution-oriented
616,mission-critical
617,leverage
618,Multi-lateral
619,Organic
620,Object-based
621,firmware
622,asynchronous
623,Customer-focused
624,regional
625,foreground
626,concept
627,hub
628,product
629,solution
630,tangible
631,Virtual
632,empowering
633,non-volatile
634,concept
635,Advanced
636,directional
637,neutral
638,Customer-focused
639,impactful
640,function
641,infrastructure
642,concept
643,implementation
644,stable
645,Visionary
646,Reverse-engineered
647,leading edge
648,instruction set
649,hybrid
650,5th generation
651,Object-based
652,Open-architected
653,Quality-focused
654,Triple-buffered
655,paradigm
656,Self-enabling
657,Ameliorated
658,initiative
659,system-worthy
660,Reactive
661,national
662,client-server
663,attitude
664,real-time
665,Extended
666,Extended
667,regional
668,Synergistic
669,Synchronised
670,leverage
671,algorithm
672,responsive
673,intranet
674,Sharable
675,coherent
676,Fundamental
677,asynchronous
678,systemic
679,4th generation
680,next generation
681,explicit
682,encompassing
683,zero administration
684,Adaptive
685,4th generation
686,Virtual
687,Object-based
688,static
689,encoding
690,executive
691,Assimilated
692,leverage
693,human-resource
694,knowledge base
695,Re-engineered
696,task-force
697,Persistent
698,6th generation
699,Re-contextualized
700,clear-thinking
701,non-volatile
702,Self-enabling
703,matrices
704,6th generation
705,strategy
706,Diverse
707,Integrated
708,Horizontal
709,uniform
710,leverage
711,responsive
712,conglomeration
713,synergy
714,Quality-focused
