id,first_name
1,synergy
2,Cross-platform
3,Reactive
4,User-friendly
5,software
6,asynchronous
7,attitude
8,executive
9,hierarchy
10,bandwidth-monitored
11,Advanced
12,analyzer
13,intermediate
14,Synergized
15,capability
16,workforce
17,Expanded
18,adapter
19,Team-oriented
20,challenge
21,database
22,interactive
23,collaboration
24,Synergized
25,middleware
26,4th generation
27,Business-focused
28,strategy
29,attitude-oriented
30,coherent
31,tertiary
32,protocol
33,interactive
34,Optional
35,Monitored
36,leverage
37,Triple-buffered
38,Compatible
39,bandwidth-monitored
40,firmware
41,methodical
42,Multi-layered
43,Organized
44,zero tolerance
45,local
46,website
47,policy
48,functionalities
49,Persistent
50,leading edge
51,explicit
52,4th generation
53,Multi-tiered
54,fault-tolerant
55,asymmetric
56,asynchronous
57,task-force
58,analyzer
59,heuristic
60,Versatile
61,groupware
62,Pre-emptive
63,encompassing
64,Distributed
65,empowering
66,moderator
67,optimizing
68,3rd generation
69,client-server
70,Inverse
71,Digitized
72,Optimized
73,Expanded
74,content-based
75,Polarised
76,content-based
77,Re-contextualized
78,Optional
79,definition
80,policy
81,Versatile
82,service-desk
83,groupware
84,Total
85,Operative
86,multi-tasking
87,Business-focused
88,Phased
89,methodology
90,empowering
91,Operative
92,Fully-configurable
93,challenge
94,Reverse-engineered
95,framework
96,background
97,24 hour
98,Multi-layered
99,maximized
100,Multi-channelled
101,Optional
102,Ergonomic
103,secured line
104,homogeneous
105,dynamic
106,Diverse
107,Stand-alone
108,even-keeled
109,Adaptive
110,real-time
111,fresh-thinking
112,Intuitive
113,Open-architected
114,secondary
115,contingency
116,reciprocal
117,matrices
118,Up-sized
119,tertiary
120,homogeneous
121,intermediate
122,systemic
123,functionalities
124,application
125,hierarchy
126,policy
127,complexity
128,knowledge base
129,bifurcated
130,concept
131,static
132,leading edge
133,open system
134,project
135,encoding
136,empowering
137,Progressive
138,functionalities
139,Re-engineered
140,transitional
141,asymmetric
142,content-based
143,neutral
144,internet solution
145,protocol
146,Re-contextualized
147,neutral
148,instruction set
149,clear-thinking
150,open architecture
151,demand-driven
152,Multi-tiered
153,implementation
154,web-enabled
155,multi-tasking
156,Enterprise-wide
157,instruction set
158,holistic
159,bandwidth-monitored
160,migration
161,needs-based
162,bi-directional
163,software
164,Innovative
165,Team-oriented
166,superstructure
167,upward-trending
168,bandwidth-monitored
169,policy
170,success
171,national
172,user-facing
173,extranet
174,Up-sized
175,Cloned
176,standardization
177,De-engineered
178,database
179,Right-sized
180,solution-oriented
181,Diverse
182,initiative
183,context-sensitive
184,eco-centric
185,methodology
186,website
187,hub
188,focus group
189,foreground
190,Extended
191,actuating
192,Re-engineered
193,policy
194,service-desk
195,3rd generation
196,analyzing
197,dedicated
198,capability
199,stable
200,firmware
201,homogeneous
202,framework
203,dynamic
204,Compatible
205,Phased
206,high-level
207,archive
208,high-level
209,secured line
210,flexibility
211,Organic
212,bifurcated
213,secured line
214,Seamless
215,matrices
216,methodology
217,Organic
218,knowledge user
219,eco-centric
220,stable
221,content-based
222,content-based
223,Optimized
224,4th generation
225,Polarised
226,User-friendly
227,Seamless
228,Re-contextualized
229,contextually-based
230,analyzing
231,heuristic
232,Cross-platform
233,artificial intelligence
234,artificial intelligence
235,Customizable
236,capacity
237,emulation
238,Sharable
239,Graphic Interface
240,Streamlined
241,Robust
242,matrices
243,Ameliorated
244,motivating
245,logistical
246,support
247,Organized
248,analyzer
249,Self-enabling
250,Multi-tiered
251,Exclusive
252,middleware
253,Universal
254,Enhanced
255,upward-trending
256,Cross-platform
257,Realigned
258,Automated
259,demand-driven
260,multi-state
261,support
262,moderator
263,Quality-focused
264,User-centric
265,flexibility
266,static
267,systemic
268,discrete
269,asymmetric
270,Fundamental
271,4th generation
272,empowering
273,capability
274,Profound
275,Re-engineered
276,Front-line
277,analyzer
278,human-resource
279,access
280,maximized
281,firmware
282,high-level
283,Synergized
284,analyzing
285,well-modulated
286,Monitored
287,ability
288,static
289,Multi-channelled
290,instruction set
291,composite
292,global
293,software
294,human-resource
295,reciprocal
296,Compatible
297,mission-critical
298,capability
299,Pre-emptive
300,Multi-lateral
301,infrastructure
302,next generation
303,Integrated
304,next generation
305,optimizing
306,concept
307,Configurable
308,encoding
309,Sharable
310,collaboration
311,Realigned
312,Multi-channelled
313,hybrid
314,exuding
315,Advanced
316,Visionary
317,process improvement
318,Profit-focused
319,needs-based
320,tangible
321,hardware
322,Automated
323,object-oriented
324,strategy
325,Ameliorated
326,client-server
327,mobile
328,hierarchy
329,Customer-focused
330,Horizontal
331,clear-thinking
332,forecast
333,maximized
334,extranet
335,Team-oriented
336,modular
337,Down-sized
338,system-worthy
339,24 hour
340,solution
341,intranet
342,Cross-platform
343,explicit
344,4th generation
345,concept
346,Vision-oriented
347,Public-key
348,Versatile
349,Networked
350,projection
351,Cross-platform
352,solution-oriented
353,full-range
354,focus group
355,scalable
356,Digitized
357,national
358,service-desk
359,secured line
360,benchmark
361,bottom-line
362,human-resource
363,Grass-roots
364,secured line
365,intangible
366,Centralized
367,data-warehouse
368,Mandatory
369,Balanced
370,budgetary management
371,full-range
372,scalable
373,Distributed
374,Progressive
375,budgetary management
376,portal
377,orchestration
378,Automated
379,software
380,asynchronous
381,matrix
382,optimal
383,ability
